[1] ['1', '1', '4'] -> 1 / (1 - 4) mod 73
[434] ['17', '23', '33'] -> (33 - 23) * 17 mod 73
[435] ['17', '23', '35'] -> (17 - 35) * 23 mod 73
[436] ['2', '17', '57'] -> (2 * 57) - 17 mod 73
[437] ['17', '23', '38'] -> (17 + 38) * 23 mod 73
[438] ['17', '23', '49'] -> (17 - 49) / 23 mod 73
[439] ['17', '23', '53'] -> (23 - 53) / 17 mod 73
[440] ['17', '23', '67'] -> (67 / 23) - 17 mod 73
[441] ['17', '23', '70'] -> (23 / 70) - 17 mod 73
[442] ['17', '24', '25'] -> (17 - 25) / 24 mod 73
[443] ['17', '24', '48'] -> (17 + 48) / 24 mod 73
[444] ['17', '25', '25'] -> (25 * 25) - 17 mod 73
[445] ['17', '25', '26'] -> 17 - (25 * 26) mod 73
[446] ['17', '25', '27'] -> 27 / (17 - 25) mod 73
[447] ['1', '7', '15'] -> (15 / 7) + 1 mod 73
[448] ['2', '17', '59'] -> 17 - (59 / 2) mod 73
[449] ['17', '25', '36'] -> (17 * 25) - 36 mod 73
[450] ['17', '25', '37'] -> (17 * 25) + 37 mod 73
[451] ['17', '25', '43'] -> 25 - (17 * 43) mod 73
[452] ['17', '25', '46'] -> 46 / (25 - 17) mod 73
[453] ['17', '25', '49'] -> (25 - 17) / 49 mod 73
[454] ['17', '25', '51'] -> (17 / 51) - 25 mod 73
[455] ['17', '25', '58'] -> (25 + 58) * 17 mod 73
[456] ['17', '25', '63'] -> (17 * 63) - 25 mod 73
[457] ['17', '25', '68'] -> (68 - 25) / 17 mod 73
[458] ['17', '25', '72'] -> (17 + 72) / 25 mod 73
[459] ['2', '17', '60'] -> (17 - 2) * 60 mod 73
[460] ['17', '26', '30'] -> (17 / 26) - 30 mod 73
[461] ['17', '26', '31'] -> (17 / 31) - 26 mod 73
[462] ['17', '26', '34'] -> 26 - (34 / 17) mod 73
[463] ['17', '26', '35'] -> (26 / 35) + 17 mod 73
[464] ['17', '26', '37'] -> 17 - (37 / 26) mod 73
[465] ['17', '26', '38'] -> 17 - (26 / 38) mod 73
[466] ['17', '26', '39'] -> (39 / 17) + 26 mod 73
[467] ['17', '26', '44'] -> (44 / 26) - 17 mod 73
[468] ['17', '26', '45'] -> 26 - (17 / 45) mod 73
[469] ['17', '26', '50'] -> (17 - 50) / 26 mod 73
[470] ['2', '17', '62'] -> (2 / 17) - 62 mod 73
[471] ['17', '26', '51'] -> 26 / (17 + 51) mod 73
[472] ['17', '26', '53'] -> (17 * 26) - 53 mod 73
[473] ['17', '26', '56'] -> (26 - 56) / 17 mod 73
[474] ['17', '26', '60'] -> (17 * 60) + 26 mod 73
[475] ['17', '26', '70'] -> 70 / (26 - 17) mod 73
[476] ['17', '26', '72'] -> (26 / 17) - 72 mod 73
[477] ['17', '27', '28'] -> (17 / 27) - 28 mod 73
[478] ['17', '27', '31'] -> (27 / 17) + 31 mod 73
[479] ['17', '27', '37'] -> (37 - 27) * 17 mod 73
[480] ['17', '27', '42'] -> (27 / 17) - 42 mod 73
[481] ['2', '17', '63'] -> (17 * 2) + 63 mod 73
[482] ['17', '27', '48'] -> 27 / (17 + 48) mod 73
[483] ['17', '27', '52'] -> 52 / (17 - 27) mod 73
[484] ['17', '27', '57'] -> (27 - 57) / 17 mod 73
[485] ['17', '27', '61'] -> (27 * 61) - 17 mod 73
[486] ['17', '27', '64'] -> (64 / 17) - 27 mod 73
[487] ['17', '27', '65'] -> (17 + 65) * 27 mod 73
[488] ['17', '28', '28'] -> 28 / (17 - 28) mod 73
[489] ['17', '28', '31'] -> (17 - 28) * 31 mod 73
[490] ['17', '28', '33'] -> (17 - 28) / 33 mod 73
[491] ['17', '28', '37'] -> (17 - 37) * 28 mod 73
[492] ['2', '17', '69'] -> 69 - (17 / 2) mod 73
[493] ['17', '28', '40'] -> (28 - 17) / 40 mod 73
[494] ['17', '28', '42'] -> (28 - 17) * 42 mod 73
[495] ['17', '28', '46'] -> (17 * 46) - 28 mod 73
[496] ['17', '28', '51'] -> (28 * 51) - 17 mod 73
[497] ['17', '28', '53'] -> (53 / 28) - 17 mod 73
[498] ['17', '28', '62'] -> 62 - (17 * 28) mod 73
[499] ['17', '28', '63'] -> (28 / 63) - 17 mod 73
[500] ['17', '28', '67'] -> 17 / (28 + 67) mod 73
[501] ['17', '28', '68'] -> 28 - (68 / 17) mod 73
[502] ['17', '28', '70'] -> (70 - 17) * 28 mod 73
[503] ['2', '17', '70'] -> (17 * 70) + 2 mod 73
[504] ['17', '29', '30'] -> 30 - (29 / 17) mod 73
[505] ['17', '29', '32'] -> (17 / 32) - 29 mod 73
[506] ['17', '29', '35'] -> 17 - (29 * 35) mod 73
[507] ['17', '29', '38'] -> (29 * 38) + 17 mod 73
[508] ['17', '29', '39'] -> (39 - 29) * 17 mod 73
[509] ['17', '29', '43'] -> (43 - 17) * 29 mod 73
[510] ['17', '29', '47'] -> (29 / 47) - 17 mod 73
[511] ['17', '29', '48'] -> 17 - (29 / 48) mod 73
[512] ['17', '29', '56'] -> (56 - 17) / 29 mod 73
[513] ['17', '29', '57'] -> (57 / 29) + 17 mod 73
[514] ['2', '18', '19'] -> 19 / (18 - 2) mod 73
[515] ['17', '29', '59'] -> (29 - 59) / 17 mod 73
[516] ['17', '29', '66'] -> 17 / (29 + 66) mod 73
[517] ['17', '29', '72'] -> (72 - 29) / 17 mod 73
[518] ['17', '30', '31'] -> (30 / 31) - 17 mod 73
[519] ['17', '30', '40'] -> (40 - 30) * 17 mod 73
[520] ['17', '30', '42'] -> (42 / 17) - 30 mod 73
[521] ['17', '30', '47'] -> (47 - 17) * 30 mod 73
[522] ['17', '30', '59'] -> (17 * 59) - 30 mod 73
[523] ['17', '30', '65'] -> 17 / (30 + 65) mod 73
[524] ['17', '31', '31'] -> (31 - 17) / 31 mod 73
[525] ['2', '18', '31'] -> (31 / 18) + 2 mod 73
[526] ['17', '31', '33'] -> (31 - 17) * 33 mod 73
[527] ['17', '31', '36'] -> 31 / (17 + 36) mod 73
[528] ['17', '31', '39'] -> (31 * 39) - 17 mod 73
[529] ['17', '31', '41'] -> (41 - 31) * 17 mod 73
[530] ['17', '31', '42'] -> (17 - 31) / 42 mod 73
[531] ['17', '31', '43'] -> 43 - (31 / 17) mod 73
[532] ['17', '31', '44'] -> 44 / (31 - 17) mod 73
[533] ['17', '31', '45'] -> (17 + 45) * 31 mod 73
[534] ['17', '31', '46'] -> 31 - (46 / 17) mod 73
[535] ['17', '31', '47'] -> (17 / 31) + 47 mod 73
[536] ['2', '18', '32'] -> (2 / 18) + 32 mod 73
[537] ['17', '31', '52'] -> (31 + 52) * 17 mod 73
[538] ['17', '31', '53'] -> 17 / (53 - 31) mod 73
[539] ['17', '31', '57'] -> 57 / (17 + 31) mod 73
[540] ['17', '31', '59'] -> (59 / 17) - 31 mod 73
[541] ['17', '31', '67'] -> (31 / 67) + 17 mod 73
[542] ['17', '31', '71'] -> (71 / 31) + 17 mod 73
[543] ['17', '32', '35'] -> (32 / 17) + 35 mod 73
[544] ['17', '32', '36'] -> (36 - 17) * 32 mod 73
[545] ['17', '32', '38'] -> (32 / 17) - 38 mod 73
[546] ['17', '32', '40'] -> 32 / (17 - 40) mod 73
[547] ['2', '18', '34'] -> (18 / 34) + 2 mod 73
[548] ['17', '32', '42'] -> (42 - 32) * 17 mod 73
[549] ['17', '32', '44'] -> (17 / 32) + 44 mod 73
[550] ['17', '32', '45'] -> (17 - 32) / 45 mod 73
[551] ['17', '32', '51'] -> (32 + 51) * 17 mod 73
[552] ['17', '32', '54'] -> 17 / (54 - 32) mod 73
[553] ['17', '32', '55'] -> (55 - 17) / 32 mod 73
[554] ['17', '32', '57'] -> 57 - (17 * 32) mod 73
[555] ['17', '32', '58'] -> 17 - (32 / 58) mod 73
[556] ['17', '32', '66'] -> 32 - (17 / 66) mod 73
[557] ['17', '32', '67'] -> 32 / (67 - 17) mod 73
[558] ['1', '7', '21'] -> (1 + 21) / 7 mod 73
[559] ['2', '18', '35'] -> (2 - 18) * 35 mod 73
[560] ['17', '33', '35'] -> (17 - 33) * 35 mod 73
[561] ['17', '33', '36'] -> (33 / 36) + 17 mod 73
[562] ['17', '33', '37'] -> 17 - (33 / 37) mod 73
[563] ['17', '33', '39'] -> (39 / 33) - 17 mod 73
[564] ['17', '33', '42'] -> (17 * 42) - 33 mod 73
[565] ['17', '33', '45'] -> (17 + 45) / 33 mod 73
[566] ['17', '33', '48'] -> (17 - 33) / 48 mod 73
[567] ['17', '33', '51'] -> (17 * 51) + 33 mod 73
[568] ['17', '33', '54'] -> 54 / (17 - 33) mod 73
[569] ['17', '33', '55'] -> 17 / (55 - 33) mod 73
[570] ['2', '18', '39'] -> 2 - (18 / 39) mod 73
[571] ['17', '33', '61'] -> 17 - (61 / 33) mod 73
[572] ['17', '33', '62'] -> 17 / (33 + 62) mod 73
[573] ['17', '33', '64'] -> 33 / (64 - 17) mod 73
[574] ['17', '33', '66'] -> (66 / 17) + 33 mod 73
[575] ['17', '33', '70'] -> (17 + 70) * 33 mod 73
[576] ['17', '33', '71'] -> (33 * 71) + 17 mod 73
[577] ['17', '34', '37'] -> (37 / 17) - 34 mod 73
[578] ['17', '34', '40'] -> (34 / 40) - 17 mod 73
[579] ['17', '34', '42'] -> (34 * 42) - 17 mod 73
[580] ['17', '34', '44'] -> (44 - 34) * 17 mod 73
[581] ['2', '18', '41'] -> (2 / 18) - 41 mod 73
[582] ['17', '34', '52'] -> (17 + 34) * 52 mod 73
[583] ['17', '34', '54'] -> 17 - (54 / 34) mod 73
[584] ['17', '34', '57'] -> (34 / 57) + 17 mod 73
[585] ['17', '34', '60'] -> (17 / 34) + 60 mod 73
[586] ['17', '34', '63'] -> (17 - 34) * 63 mod 73
[587] ['17', '34', '65'] -> 34 - (17 * 65) mod 73
[588] ['17', '35', '35'] -> 35 - (17 * 35) mod 73
[589] ['17', '35', '37'] -> 37 - (17 / 35) mod 73
[590] ['17', '35', '38'] -> (17 * 38) + 35 mod 73
[591] ['17', '35', '41'] -> 35 - (41 / 17) mod 73
[592] ['2', '18', '43'] -> (18 - 43) / 2 mod 73
[593] ['17', '35', '44'] -> (35 * 44) + 17 mod 73
[594] ['17', '35', '47'] -> 17 - (47 / 35) mod 73
[595] ['17', '35', '49'] -> 35 / (17 - 49) mod 73
[596] ['17', '35', '50'] -> (35 - 17) * 50 mod 73
[597] ['17', '35', '51'] -> (17 + 35) * 51 mod 73
[598] ['17', '35', '52'] -> (35 / 17) + 52 mod 73
[599] ['17', '35', '53'] -> (17 - 53) / 35 mod 73
[600] ['17', '35', '55'] -> (17 * 55) - 35 mod 73
[601] ['17', '35', '57'] -> 17 / (57 - 35) mod 73
[602] ['17', '35', '62'] -> (17 / 35) - 62 mod 73
[603] ['2', '18', '45'] -> (18 + 2) * 45 mod 73
[604] ['17', '35', '63'] -> (17 + 35) / 63 mod 73
[605] ['17', '35', '65'] -> (35 - 65) / 17 mod 73
[606] ['17', '35', '68'] -> 17 - (35 / 68) mod 73
[607] ['17', '35', '69'] -> 69 - (35 / 17) mod 73
[608] ['17', '35', '70'] -> (35 * 70) - 17 mod 73
[609] ['17', '36', '38'] -> (17 / 38) - 36 mod 73
[610] ['17', '36', '39'] -> 39 - (36 / 17) mod 73
[611] ['17', '36', '40'] -> 17 - (40 / 36) mod 73
[612] ['17', '36', '41'] -> (17 - 36) * 41 mod 73
[613] ['17', '36', '42'] -> (42 - 17) * 36 mod 73
[614] ['2', '18', '52'] -> (52 - 2) * 18 mod 73
[615] ['17', '36', '46'] -> (46 - 36) * 17 mod 73
[616] ['17', '36', '57'] -> (17 - 36) / 57 mod 73
[617] ['17', '36', '63'] -> 63 - (17 / 36) mod 73
[618] ['17', '36', '65'] -> (17 - 65) * 36 mod 73
[619] ['17', '36', '66'] -> (36 - 66) / 17 mod 73
[620] ['17', '36', '69'] -> (17 * 36) + 69 mod 73
[621] ['17', '36', '71'] -> (71 / 17) - 36 mod 73
[622] ['17', '37', '38'] -> (17 / 38) + 37 mod 73
[623] ['17', '37', '39'] -> (37 / 17) + 39 mod 73
[624] ['17', '37', '40'] -> (40 / 37) + 17 mod 73
[625] ['2', '18', '54'] -> 54 / (2 - 18) mod 73
[626] ['17', '37', '41'] -> (17 + 37) * 41 mod 73
[627] ['17', '37', '46'] -> (37 + 46) * 17 mod 73
[628] ['17', '37', '48'] -> 37 - (17 * 48) mod 73
[629] ['17', '37', '60'] -> (17 - 37) / 60 mod 73
[630] ['17', '37', '63'] -> (17 / 37) + 63 mod 73
[631] ['17', '37', '67'] -> (37 - 67) / 17 mod 73
[632] ['17', '37', '71'] -> (71 / 17) + 37 mod 73
[633] ['17', '38', '38'] -> (17 * 38) - 38 mod 73
[634] ['17', '38', '44'] -> 17 - (38 * 44) mod 73
[635] ['17', '38', '47'] -> (47 / 38) + 17 mod 73
[636] ['2', '18', '56'] -> 18 / (2 - 56) mod 73
[637] ['17', '38', '48'] -> (48 - 38) * 17 mod 73
[638] ['17', '38', '51'] -> (17 - 38) * 51 mod 73
[639] ['17', '38', '52'] -> 52 - (38 / 17) mod 73
[640] ['17', '38', '55'] -> (17 * 55) + 38 mod 73
[641] ['17', '38', '57'] -> 17 / (38 + 57) mod 73
[642] ['17', '38', '58'] -> 38 / (17 - 58) mod 73
[643] ['17', '38', '60'] -> 17 / (60 - 38) mod 73
[644] ['17', '38', '63'] -> (17 - 38) / 63 mod 73
[645] ['17', '38', '66'] -> 66 / (38 - 17) mod 73
[646] ['17', '38', '72'] -> (17 + 72) * 38 mod 73
[647] ['2', '18', '60'] -> 60 - (18 * 2) mod 73
[648] ['17', '39', '43'] -> (17 + 43) / 39 mod 73
[649] ['17', '39', '44'] -> (39 + 44) * 17 mod 73
[650] ['17', '39', '47'] -> (39 / 17) - 47 mod 73
[651] ['17', '39', '52'] -> (17 - 39) * 52 mod 73
[652] ['17', '39', '54'] -> (54 / 39) + 17 mod 73
[653] ['17', '39', '57'] -> 17 - (39 / 57) mod 73
[654] ['17', '39', '60'] -> 60 - (17 / 39) mod 73
[655] ['17', '39', '63'] -> (17 + 39) * 63 mod 73
[656] ['17', '39', '64'] -> (17 / 64) - 39 mod 73
[657] ['17', '39', '67'] -> (17 / 67) + 39 mod 73
[658] ['2', '18', '66'] -> (66 - 18) / 2 mod 73
[659] ['17', '39', '69'] -> (39 - 69) / 17 mod 73
[660] ['17', '40', '50'] -> (50 - 40) * 17 mod 73
[661] ['17', '40', '51'] -> (17 * 51) - 40 mod 73
[662] ['17', '40', '53'] -> 40 - (53 / 17) mod 73
[663] ['17', '40', '56'] -> (40 / 17) + 56 mod 73
[664] ['17', '40', '61'] -> (61 / 40) + 17 mod 73
[665] ['17', '40', '62'] -> 17 / (62 - 40) mod 73
[666] ['17', '40', '63'] -> (17 / 63) - 40 mod 73
[667] ['17', '40', '64'] -> 40 / (17 - 64) mod 73
[668] ['17', '40', '65'] -> 65 - (40 / 17) mod 73
[669] ['1', '7', '23'] -> (23 - 1) / 7 mod 73
[670] ['2', '18', '67'] -> (18 + 67) * 2 mod 73
[671] ['17', '40', '66'] -> (66 / 17) - 40 mod 73
[672] ['17', '40', '67'] -> (17 + 67) / 40 mod 73
[673] ['17', '40', '69'] -> (17 - 40) / 69 mod 73
[674] ['17', '40', '70'] -> (40 - 70) / 17 mod 73
[675] ['17', '40', '71'] -> 17 - (40 * 71) mod 73
[676] ['17', '41', '44'] -> 44 - (17 / 41) mod 73
[677] ['17', '41', '51'] -> (51 - 41) * 17 mod 73
[678] ['17', '41', '52'] -> (52 - 17) / 41 mod 73
[679] ['17', '41', '54'] -> 17 / (41 + 54) mod 73
[680] ['17', '41', '55'] -> (17 - 55) / 41 mod 73
[681] ['2', '19', '25'] -> 2 / (19 - 25) mod 73
[682] ['17', '41', '57'] -> (17 * 41) + 57 mod 73
[683] ['17', '41', '58'] -> (41 / 58) + 17 mod 73
[684] ['17', '41', '60'] -> (41 / 17) - 60 mod 73
[685] ['17', '41', '63'] -> 17 / (63 - 41) mod 73
[686] ['17', '41', '64'] -> 64 - (17 * 41) mod 73
[687] ['17', '41', '65'] -> 65 / (41 - 17) mod 73
[688] ['17', '41', '67'] -> 41 / (17 - 67) mod 73
[689] ['17', '41', '68'] -> (68 / 41) + 17 mod 73
[690] ['17', '41', '69'] -> (17 / 41) - 69 mod 73
[691] ['17', '41', '70'] -> 41 - (70 / 17) mod 73
[692] ['2', '19', '26'] -> (19 / 26) - 2 mod 73
[693] ['17', '42', '42'] -> (17 + 42) / 42 mod 73
[694] ['17', '42', '44'] -> 42 - (17 * 44) mod 73
[695] ['17', '42', '47'] -> 47 - (17 / 42) mod 73
[696] ['17', '42', '52'] -> (52 - 42) * 17 mod 73
[697] ['17', '42', '53'] -> 17 / (42 + 53) mod 73
[698] ['17', '42', '58'] -> (42 / 58) - 17 mod 73
[699] ['17', '42', '59'] -> (59 / 17) + 42 mod 73
[700] ['17', '42', '61'] -> (42 * 61) + 17 mod 73
[701] ['17', '42', '68'] -> (17 / 68) + 42 mod 73
[702] ['17', '42', '70'] -> 42 / (17 - 70) mod 73
[703] ['2', '19', '31'] -> (31 - 19) * 2 mod 73
[704] ['17', '43', '48'] -> 48 - (43 / 17) mod 73
[705] ['17', '43', '52'] -> 17 / (43 + 52) mod 73
[706] ['17', '43', '58'] -> (17 / 58) - 43 mod 73
[707] ['17', '43', '59'] -> (17 * 59) + 43 mod 73
[708] ['17', '43', '60'] -> (60 - 17) * 43 mod 73
[709] ['17', '43', '64'] -> 17 - (64 / 43) mod 73
[710] ['17', '43', '66'] -> (17 + 66) / 43 mod 73
[711] ['17', '43', '68'] -> (43 - 17) / 68 mod 73
[712] ['17', '44', '52'] -> (52 / 44) - 17 mod 73
[713] ['17', '44', '54'] -> (54 - 44) * 17 mod 73
[714] ['2', '19', '39'] -> (2 * 39) + 19 mod 73
[715] ['17', '44', '55'] -> (17 / 55) - 44 mod 73
[716] ['17', '44', '56'] -> (17 - 56) / 44 mod 73
[717] ['17', '44', '59'] -> (44 * 59) - 17 mod 73
[718] ['17', '44', '65'] -> (44 - 17) / 65 mod 73
[719] ['17', '44', '66'] -> 17 / (66 - 44) mod 73
[720] ['17', '44', '71'] -> (17 + 44) * 71 mod 73
[721] ['17', '44', '72'] -> (44 + 72) / 17 mod 73
[722] ['17', '45', '47'] -> (17 * 47) - 45 mod 73
[723] ['17', '45', '51'] -> (17 / 45) - 51 mod 73
[724] ['17', '45', '53'] -> (45 - 17) * 53 mod 73
[725] ['2', '19', '48'] -> 2 / (19 + 48) mod 73
[726] ['17', '45', '58'] -> 58 / (17 - 45) mod 73
[727] ['17', '45', '59'] -> 59 - (17 * 45) mod 73
[728] ['17', '45', '60'] -> (45 / 17) + 60 mod 73
[729] ['17', '45', '61'] -> 61 - (45 / 17) mod 73
[730] ['17', '45', '65'] -> 45 - (65 / 17) mod 73
[731] ['17', '45', '70'] -> (17 - 70) * 45 mod 73
[732] ['17', '45', '71'] -> (45 + 71) / 17 mod 73
[733] ['17', '46', '59'] -> (46 - 17) / 59 mod 73
[734] ['17', '46', '61'] -> (61 / 46) - 17 mod 73
[735] ['17', '46', '65'] -> (17 + 65) / 46 mod 73
[736] ['2', '19', '53'] -> (53 / 19) + 2 mod 73
[737] ['17', '46', '67'] -> (46 / 67) - 17 mod 73
[738] ['17', '47', '47'] -> (47 / 17) + 47 mod 73
[739] ['17', '47', '51'] -> (47 / 51) - 17 mod 73
[740] ['17', '47', '56'] -> (47 - 17) / 56 mod 73
[741] ['17', '47', '60'] -> (17 * 60) - 47 mod 73
[742] ['17', '47', '68'] -> (17 / 47) - 68 mod 73
[743] ['17', '48', '48'] -> (48 * 48) - 17 mod 73
[744] ['17', '48', '51'] -> (17 / 51) + 48 mod 73
[745] ['17', '48', '54'] -> (54 - 17) * 48 mod 73
[746] ['17', '48', '60'] -> (17 / 48) - 60 mod 73
[747] ['2', '19', '56'] -> (56 / 19) - 2 mod 73
[748] ['17', '48', '63'] -> (17 * 63) + 48 mod 73
[749] ['17', '48', '68'] -> (48 + 68) / 17 mod 73
[750] ['17', '48', '69'] -> (48 / 17) - 69 mod 73
[751] ['17', '49', '53'] -> 49 - (17 * 53) mod 73
[752] ['17', '49', '59'] -> (59 - 49) * 17 mod 73
[753] ['17', '49', '60'] -> 49 - (60 / 17) mod 73
[754] ['17', '49', '62'] -> 49 - (17 / 62) mod 73
[755] ['17', '49', '64'] -> (17 + 64) / 49 mod 73
[756] ['17', '49', '71'] -> 17 / (71 - 49) mod 73
[757] ['17', '50', '50'] -> (17 * 50) + 50 mod 73
[758] ['2', '19', '57'] -> (2 - 57) / 19 mod 73
[759] ['17', '50', '52'] -> 50 / (17 + 52) mod 73
[760] ['17', '50', '54'] -> 50 - (17 / 54) mod 73
[761] ['17', '50', '55'] -> 55 - (17 / 50) mod 73
[762] ['17', '50', '59'] -> (17 - 50) * 59 mod 73
[763] ['17', '50', '71'] -> 71 - (17 * 50) mod 73
[764] ['17', '51', '61'] -> (61 - 51) * 17 mod 73
[765] ['17', '51', '66'] -> 51 - (17 * 66) mod 73
[766] ['17', '51', '68'] -> (17 - 51) * 68 mod 73
[767] ['17', '51', '69'] -> (69 - 17) * 51 mod 73
[768] ['17', '51', '70'] -> 17 - (51 * 70) mod 73
[769] ['2', '19', '62'] -> 62 - (19 * 2) mod 73
[770] ['17', '52', '56'] -> (17 * 56) - 52 mod 73
[771] ['17', '52', '63'] -> (17 + 63) / 52 mod 73
[772] ['17', '52', '67'] -> (17 + 52) * 67 mod 73
[773] ['17', '52', '68'] -> (68 - 17) * 52 mod 73
[774] ['17', '52', '71'] -> 52 - (17 / 71) mod 73
[775] ['17', '52', '72'] -> (72 / 52) + 17 mod 73
[776] ['17', '53', '62'] -> (17 - 62) * 53 mod 73
[777] ['17', '53', '68'] -> (68 / 17) - 53 mod 73
[778] ['17', '53', '69'] -> (53 * 69) + 17 mod 73
[779] ['17', '53', '72'] -> (17 * 53) + 72 mod 73
[780] ['1', '7', '28'] -> 1 - (28 * 7) mod 73
[781] ['2', '19', '67'] -> (67 - 19) / 2 mod 73
[782] ['17', '54', '55'] -> (17 * 54) + 55 mod 73
[783] ['17', '54', '62'] -> (54 + 62) / 17 mod 73
[784] ['17', '54', '64'] -> (64 - 54) * 17 mod 73
[785] ['17', '54', '66'] -> 66 - (17 * 54) mod 73
[786] ['17', '54', '67'] -> (54 * 67) - 17 mod 73
[787] ['17', '54', '69'] -> (17 * 69) - 54 mod 73
[788] ['17', '54', '70'] -> (17 / 70) + 54 mod 73
[789] ['17', '54', '71'] -> (17 / 54) + 71 mod 73
[790] ['17', '55', '60'] -> (55 / 60) + 17 mod 73
[791] ['17', '55', '61'] -> (55 + 61) / 17 mod 73
[792] ['2', '19', '68'] -> 2 - (19 * 68) mod 73
[793] ['17', '55', '67'] -> (17 - 67) * 55 mod 73
[794] ['17', '55', '68'] -> (55 / 17) + 68 mod 73
[795] ['17', '55', '69'] -> (55 / 69) - 17 mod 73
[796] ['17', '55', '71'] -> 55 / (71 - 17) mod 73
[797] ['17', '56', '66'] -> (66 - 56) * 17 mod 73
[798] ['17', '57', '62'] -> 62 / (17 - 57) mod 73
[799] ['17', '57', '63'] -> (63 / 17) - 57 mod 73
[800] ['17', '57', '65'] -> 57 / (65 - 17) mod 73
[801] ['17', '57', '67'] -> (67 - 57) * 17 mod 73
[802] ['17', '57', '68'] -> (57 * 68) + 17 mod 73
[803] ['2', '20', '22'] -> (2 * 22) - 20 mod 73
[804] ['17', '57', '69'] -> (17 * 57) - 69 mod 73
[805] ['17', '57', '70'] -> (17 + 57) / 70 mod 73
[806] ['17', '57', '71'] -> (71 - 17) / 57 mod 73
[807] ['17', '58', '58'] -> (58 + 58) / 17 mod 73
[808] ['17', '58', '60'] -> (17 * 58) + 60 mod 73
[809] ['17', '58', '62'] -> 58 / (62 - 17) mod 73
[810] ['17', '58', '68'] -> (68 - 58) * 17 mod 73
[811] ['17', '58', '71'] -> (17 * 71) + 58 mod 73
[812] ['17', '59', '59'] -> 59 / (59 - 17) mod 73
[813] ['17', '59', '60'] -> (17 / 60) + 59 mod 73
[814] ['2', '20', '28'] -> (20 + 28) / 2 mod 73
[815] ['17', '59', '64'] -> (17 + 59) / 64 mod 73
[816] ['17', '59', '65'] -> (17 * 65) - 59 mod 73
[817] ['17', '59', '69'] -> (69 - 59) * 17 mod 73
[818] ['17', '59', '71'] -> (59 / 71) + 17 mod 73
[819] ['17', '59', '72'] -> 72 / (17 + 59) mod 73
[820] ['17', '60', '63'] -> 63 / (17 - 60) mod 73
[821] ['17', '60', '72'] -> (60 / 17) + 72 mod 73
[822] ['17', '61', '62'] -> (62 / 61) + 17 mod 73
[823] ['17', '61', '64'] -> (17 * 61) - 64 mod 73
[824] ['17', '61', '71'] -> (71 - 61) * 17 mod 73
[825] ['2', '20', '30'] -> (2 - 30) * 20 mod 73
[826] ['17', '62', '65'] -> (17 * 62) + 65 mod 73
[827] ['17', '62', '67'] -> 17 - (62 * 67) mod 73
[828] ['17', '63', '66'] -> (17 + 63) * 66 mod 73
[829] ['17', '63', '67'] -> (67 / 17) + 63 mod 73
[830] ['17', '63', '71'] -> 63 - (17 * 71) mod 73
[831] ['17', '64', '68'] -> (17 - 64) / 68 mod 73
[832] ['17', '64', '69'] -> (69 / 64) - 17 mod 73
[833] ['17', '65', '71'] -> (17 - 65) / 71 mod 73
[834] ['17', '66', '68'] -> (68 - 17) / 66 mod 73
[835] ['17', '66', '69'] -> 66 / (17 - 69) mod 73
[836] ['2', '20', '32'] -> (32 - 20) * 2 mod 73
[837] ['17', '67', '68'] -> 68 - (17 * 67) mod 73
[838] ['17', '67', '69'] -> (67 - 17) / 69 mod 73
[839] ['17', '67', '70'] -> 67 - (17 / 70) mod 73
[840] ['17', '68', '69'] -> 69 / (17 + 68) mod 73
[841] ['17', '70', '71'] -> (17 * 70) - 71 mod 73
[842] ['18', '18', '23'] -> (18 / 18) + 23 mod 73
[843] ['18', '18', '26'] -> (26 / 18) - 18 mod 73
[844] ['18', '18', '32'] -> (18 + 32) * 18 mod 73
[845] ['18', '18', '35'] -> (35 / 18) + 18 mod 73
[846] ['18', '18', '37'] -> 18 / (37 - 18) mod 73
[847] ['2', '20', '33'] -> (2 - 33) / 20 mod 73
[848] ['18', '18', '41'] -> (18 - 41) * 18 mod 73
[849] ['18', '18', '51'] -> (18 * 51) - 18 mod 73
[850] ['18', '18', '56'] -> 56 - (18 * 18) mod 73
[851] ['18', '18', '63'] -> (18 / 63) - 18 mod 73
[852] ['18', '18', '65'] -> (18 * 18) + 65 mod 73
[853] ['18', '18', '68'] -> (68 - 18) * 18 mod 73
[854] ['18', '18', '72'] -> 18 / (18 - 72) mod 73
[855] ['18', '19', '20'] -> 19 - (18 * 20) mod 73
[856] ['18', '19', '21'] -> 21 - (19 / 18) mod 73
[857] ['18', '19', '26'] -> (18 * 19) - 26 mod 73
[858] ['2', '20', '34'] -> 34 - (20 / 2) mod 73
[859] ['18', '19', '27'] -> (19 / 18) + 27 mod 73
[860] ['18', '19', '30'] -> (19 / 30) - 18 mod 73
[861] ['18', '19', '31'] -> (19 + 31) * 18 mod 73
[862] ['18', '19', '34'] -> 19 / (34 - 18) mod 73
[863] ['18', '19', '35'] -> (18 + 19) / 35 mod 73
[864] ['18', '19', '36'] -> (36 - 18) / 19 mod 73
[865] ['18', '19', '38'] -> 18 / (38 - 19) mod 73
[866] ['18', '19', '41'] -> (41 / 19) + 18 mod 73
[867] ['18', '19', '42'] -> (19 - 42) * 18 mod 73
[868] ['18', '19', '44'] -> (44 / 18) - 19 mod 73
[869] ['2', '20', '36'] -> 20 - (2 / 36) mod 73
