[1] ['1', '1', '12'] -> (1 + 1) * 12 mod 79
[6775] ['24', '43', '66'] -> (66 - 43) / 24 mod 79
[6776] ['24', '44', '47'] -> (44 / 47) - 24 mod 79
[6777] ['24', '44', '67'] -> (67 - 44) / 24 mod 79
[6778] ['24', '45', '57'] -> (45 + 57) / 24 mod 79
[6779] ['24', '45', '59'] -> (45 * 59) - 24 mod 79
[6780] ['1', '9', '76'] -> (1 - 9) * 76 mod 79
[6781] ['2', '56', '72'] -> 72 - (2 / 56) mod 79
[6782] ['24', '45', '68'] -> (68 - 45) / 24 mod 79
[6783] ['24', '45', '75'] -> (45 / 75) - 24 mod 79
[6784] ['24', '46', '69'] -> (69 - 46) / 24 mod 79
[6785] ['24', '47', '52'] -> (47 / 52) - 24 mod 79
[6786] ['24', '47', '70'] -> (70 - 47) / 24 mod 79
[6787] ['24', '48', '54'] -> (48 + 54) / 24 mod 79
[6788] ['24', '48', '71'] -> (71 - 48) / 24 mod 79
[6789] ['24', '49', '53'] -> (49 + 53) / 24 mod 79
[6790] ['24', '49', '72'] -> (72 - 49) / 24 mod 79
[6791] ['24', '50', '52'] -> (50 + 52) / 24 mod 79
[6792] ['2', '56', '74'] -> (2 / 74) + 56 mod 79
[6793] ['24', '50', '57'] -> (50 / 57) - 24 mod 79
[6794] ['24', '50', '61'] -> (50 * 61) - 24 mod 79
[6795] ['24', '50', '73'] -> (73 - 50) / 24 mod 79
[6796] ['24', '51', '66'] -> (51 * 66) - 24 mod 79
[6797] ['24', '51', '74'] -> (74 - 51) / 24 mod 79
[6798] ['24', '51', '78'] -> (78 / 51) - 24 mod 79
[6799] ['24', '53', '62'] -> (53 / 62) - 24 mod 79
[6800] ['24', '53', '65'] -> (53 * 65) - 24 mod 79
[6801] ['24', '53', '76'] -> (76 - 53) / 24 mod 79
[6802] ['24', '55', '78'] -> (78 - 55) / 24 mod 79
[6803] ['2', '56', '75'] -> (56 / 2) + 75 mod 79
[6804] ['24', '56', '67'] -> (56 / 67) - 24 mod 79
[6805] ['24', '59', '67'] -> (67 / 59) - 24 mod 79
[6806] ['24', '59', '72'] -> (59 / 72) - 24 mod 79
[6807] ['24', '60', '64'] -> (60 * 64) - 24 mod 79
[6808] ['24', '62', '77'] -> (62 / 77) - 24 mod 79
[6809] ['24', '64', '70'] -> (70 / 64) - 24 mod 79
[6810] ['24', '71', '73'] -> (71 * 73) - 24 mod 79
[6811] ['24', '74', '76'] -> (76 / 74) - 24 mod 79
[6812] ['25', '25', '25'] -> 25 - (25 / 25) mod 79
[6813] ['25', '25', '31'] -> (25 * 25) + 31 mod 79
[6814] ['2', '57', '59'] -> 59 - (2 * 57) mod 79
[6815] ['25', '25', '32'] -> 25 / (25 + 32) mod 79
[6816] ['25', '25', '35'] -> (25 + 25) / 35 mod 79
[6817] ['25', '25', '36'] -> (25 + 36) * 25 mod 79
[6818] ['25', '25', '40'] -> (40 / 25) - 25 mod 79
[6819] ['25', '25', '43'] -> (25 - 43) * 25 mod 79
[6820] ['25', '25', '47'] -> 25 / (25 - 47) mod 79
[6821] ['25', '25', '48'] -> (25 * 25) - 48 mod 79
[6822] ['25', '25', '57'] -> (25 - 57) / 25 mod 79
[6823] ['25', '25', '60'] -> (25 * 60) + 25 mod 79
[6824] ['25', '25', '62'] -> (25 * 62) - 25 mod 79
[6825] ['2', '57', '62'] -> (2 + 57) * 62 mod 79
[6826] ['25', '25', '65'] -> (25 / 65) - 25 mod 79
[6827] ['25', '25', '70'] -> (25 + 25) * 70 mod 79
[6828] ['25', '25', '72'] -> (72 - 25) / 25 mod 79
[6829] ['25', '26', '26'] -> 25 - (26 / 26) mod 79
[6830] ['25', '26', '28'] -> 28 - (25 / 26) mod 79
[6831] ['25', '26', '29'] -> (29 / 25) + 26 mod 79
[6832] ['25', '26', '31'] -> 25 / (26 + 31) mod 79
[6833] ['25', '26', '32'] -> (32 - 25) * 26 mod 79
[6834] ['25', '26', '35'] -> (26 + 35) * 25 mod 79
[6835] ['25', '26', '36'] -> (26 / 36) - 25 mod 79
[6836] ['2', '57', '65'] -> (2 + 57) / 65 mod 79
[6837] ['25', '26', '38'] -> 26 - (25 * 38) mod 79
[6838] ['25', '26', '39'] -> 39 / (25 + 26) mod 79
[6839] ['25', '26', '40'] -> (25 / 40) - 26 mod 79
[6840] ['25', '26', '41'] -> (25 * 41) + 26 mod 79
[6841] ['25', '26', '42'] -> 42 - (25 * 26) mod 79
[6842] ['25', '26', '46'] -> (25 + 46) / 26 mod 79
[6843] ['25', '26', '48'] -> 25 / (26 - 48) mod 79
[6844] ['25', '26', '50'] -> 26 - (50 / 25) mod 79
[6845] ['25', '26', '58'] -> (26 - 58) / 25 mod 79
[6846] ['25', '26', '61'] -> (25 + 61) * 26 mod 79
[6847] ['2', '57', '67'] -> 67 - (2 / 57) mod 79
[6848] ['25', '26', '65'] -> (65 / 25) - 26 mod 79
[6849] ['25', '26', '70'] -> 26 / (25 - 70) mod 79
[6850] ['25', '26', '76'] -> 25 - (26 * 76) mod 79
[6851] ['25', '27', '27'] -> 25 - (27 / 27) mod 79
[6852] ['25', '27', '30'] -> 25 / (27 + 30) mod 79
[6853] ['25', '27', '33'] -> (27 - 25) / 33 mod 79
[6854] ['25', '27', '36'] -> 27 / (36 - 25) mod 79
[6855] ['25', '27', '43'] -> (25 + 27) * 43 mod 79
[6856] ['25', '27', '45'] -> (27 - 45) * 25 mod 79
[6857] ['25', '27', '48'] -> 48 / (27 - 25) mod 79
[6858] ['2', '57', '68'] -> (2 * 57) + 68 mod 79
[6859] ['25', '27', '49'] -> 25 / (27 - 49) mod 79
[6860] ['25', '27', '60'] -> (25 * 27) + 60 mod 79
[6861] ['25', '27', '65'] -> 27 / (25 + 65) mod 79
[6862] ['25', '27', '70'] -> (25 + 70) / 27 mod 79
[6863] ['25', '27', '74'] -> (74 - 27) / 25 mod 79
[6864] ['25', '27', '75'] -> 27 - (75 / 25) mod 79
[6865] ['25', '28', '28'] -> 25 - (28 / 28) mod 79
[6866] ['25', '28', '31'] -> (28 * 31) + 25 mod 79
[6867] ['25', '28', '33'] -> (28 + 33) * 25 mod 79
[6868] ['25', '28', '34'] -> (28 / 25) - 34 mod 79
[6869] ['2', '57', '70'] -> (57 + 70) / 2 mod 79
[6870] ['25', '28', '35'] -> (25 * 28) + 35 mod 79
[6871] ['25', '28', '36'] -> (36 / 25) - 28 mod 79
[6872] ['25', '28', '37'] -> 28 / (25 - 37) mod 79
[6873] ['25', '28', '39'] -> 39 - (25 / 28) mod 79
[6874] ['25', '28', '40'] -> (25 * 40) - 28 mod 79
[6875] ['25', '28', '42'] -> 28 / (25 + 42) mod 79
[6876] ['25', '28', '46'] -> (28 - 46) * 25 mod 79
[6877] ['25', '28', '48'] -> 25 - (28 * 48) mod 79
[6878] ['25', '28', '53'] -> (25 / 53) + 28 mod 79
[6879] ['25', '28', '57'] -> (28 / 57) - 25 mod 79
[6880] ['2', '57', '73'] -> 73 / (2 + 57) mod 79
[6881] ['25', '28', '60'] -> (28 - 60) / 25 mod 79
[6882] ['25', '28', '61'] -> (28 * 61) - 25 mod 79
[6883] ['25', '28', '64'] -> (25 - 64) / 28 mod 79
[6884] ['25', '28', '65'] -> (65 - 25) / 28 mod 79
[6885] ['25', '28', '69'] -> (25 - 28) / 69 mod 79
[6886] ['25', '28', '70'] -> (25 / 28) - 70 mod 79
[6887] ['25', '28', '75'] -> (75 - 28) / 25 mod 79
[6888] ['25', '28', '76'] -> 28 - (25 * 76) mod 79
[6889] ['25', '29', '29'] -> 25 - (29 / 29) mod 79
[6890] ['25', '29', '33'] -> (33 / 25) + 29 mod 79
[6891] ['1', '10', '16'] -> (1 / 10) + 16 mod 79
[6892] ['2', '58', '61'] -> 61 - (2 * 58) mod 79
[6893] ['25', '29', '34'] -> (34 - 25) * 29 mod 79
[6894] ['25', '29', '38'] -> 38 - (25 * 29) mod 79
[6895] ['25', '29', '39'] -> (25 + 39) / 29 mod 79
[6896] ['25', '29', '40'] -> (25 - 40) / 29 mod 79
[6897] ['25', '29', '47'] -> (29 - 47) * 25 mod 79
[6898] ['25', '29', '48'] -> (29 * 48) - 25 mod 79
[6899] ['25', '29', '53'] -> (29 / 25) - 53 mod 79
[6900] ['25', '29', '60'] -> 29 / (25 - 60) mod 79
[6901] ['25', '29', '62'] -> 62 / (25 - 29) mod 79
[6902] ['25', '29', '64'] -> (25 / 29) + 64 mod 79
[6903] ['2', '58', '63'] -> (58 / 63) - 2 mod 79
[6904] ['25', '29', '66'] -> (29 - 25) / 66 mod 79
[6905] ['25', '29', '74'] -> (25 / 74) + 29 mod 79
[6906] ['25', '29', '75'] -> (25 / 75) - 29 mod 79
[6907] ['25', '29', '76'] -> (76 - 29) / 25 mod 79
[6908] ['25', '30', '30'] -> 25 - (30 / 30) mod 79
[6909] ['25', '30', '34'] -> (34 - 25) / 30 mod 79
[6910] ['25', '30', '35'] -> 30 - (25 * 35) mod 79
[6911] ['25', '30', '36'] -> (25 - 30) / 36 mod 79
[6912] ['25', '30', '39'] -> (25 + 39) * 30 mod 79
[6913] ['25', '30', '40'] -> (25 - 40) * 30 mod 79
[6914] ['2', '58', '66'] -> (2 * 58) + 66 mod 79
[6915] ['25', '30', '43'] -> (30 - 25) / 43 mod 79
[6916] ['25', '30', '44'] -> (25 * 44) + 30 mod 79
[6917] ['25', '30', '46'] -> 30 / (46 - 25) mod 79
[6918] ['25', '30', '52'] -> 25 / (30 - 52) mod 79
[6919] ['25', '30', '56'] -> 56 / (25 + 30) mod 79
[6920] ['25', '30', '62'] -> (30 - 62) / 25 mod 79
[6921] ['25', '30', '64'] -> (25 * 30) + 64 mod 79
[6922] ['25', '30', '68'] -> (30 - 25) * 68 mod 79
[6923] ['25', '30', '69'] -> (25 / 30) - 69 mod 79
[6924] ['25', '30', '70'] -> 30 - (25 / 70) mod 79
[6925] ['2', '58', '67'] -> 2 - (67 / 58) mod 79
[6926] ['25', '30', '71'] -> 30 - (71 / 25) mod 79
[6927] ['25', '30', '72'] -> (30 / 25) - 72 mod 79
[6928] ['25', '30', '75'] -> 30 / (25 + 75) mod 79
[6929] ['25', '30', '77'] -> (77 - 30) / 25 mod 79
[6930] ['25', '31', '31'] -> 25 - (31 / 31) mod 79
[6931] ['25', '31', '39'] -> (25 * 31) + 39 mod 79
[6932] ['25', '31', '40'] -> (25 * 31) - 40 mod 79
[6933] ['25', '31', '50'] -> (31 * 50) - 25 mod 79
[6934] ['25', '31', '51'] -> 25 - (31 * 51) mod 79
[6935] ['25', '31', '52'] -> 31 / (25 + 52) mod 79
[6936] ['2', '58', '68'] -> 58 - (68 / 2) mod 79
[6937] ['25', '31', '53'] -> 25 / (31 - 53) mod 79
[6938] ['25', '31', '54'] -> 31 - (25 * 54) mod 79
[6939] ['25', '31', '55'] -> (25 + 31) / 55 mod 79
[6940] ['25', '31', '58'] -> (58 - 25) / 31 mod 79
[6941] ['25', '31', '59'] -> (25 - 31) / 59 mod 79
[6942] ['25', '31', '62'] -> (62 / 25) + 31 mod 79
[6943] ['25', '31', '64'] -> (64 - 25) * 31 mod 79
[6944] ['25', '31', '66'] -> (25 / 31) - 66 mod 79
[6945] ['25', '31', '67'] -> (31 / 25) + 67 mod 79
[6946] ['25', '31', '71'] -> (25 - 71) / 31 mod 79
[6947] ['2', '58', '69'] -> (58 + 69) / 2 mod 79
[6948] ['25', '31', '75'] -> (25 - 31) * 75 mod 79
[6949] ['25', '31', '78'] -> (78 - 31) / 25 mod 79
[6950] ['25', '32', '35'] -> (25 + 35) * 32 mod 79
[6951] ['25', '32', '44'] -> (25 - 44) * 32 mod 79
[6952] ['25', '32', '53'] -> (25 - 32) * 53 mod 79
[6953] ['25', '32', '54'] -> 25 / (32 - 54) mod 79
[6954] ['25', '32', '57'] -> (57 / 25) - 32 mod 79
[6955] ['25', '32', '64'] -> (32 - 64) / 25 mod 79
[6956] ['25', '32', '65'] -> (25 * 32) - 65 mod 79
[6957] ['25', '32', '66'] -> (25 / 66) + 32 mod 79
[6958] ['2', '58', '70'] -> (70 - 58) * 2 mod 79
[6959] ['25', '32', '67'] -> (67 / 32) - 25 mod 79
[6960] ['25', '32', '69'] -> 69 / (25 - 32) mod 79
[6961] ['25', '32', '73'] -> 32 - (25 * 73) mod 79
[6962] ['25', '32', '76'] -> (32 - 25) / 76 mod 79
[6963] ['25', '33', '33'] -> 25 - (33 / 33) mod 79
[6964] ['25', '33', '35'] -> (33 * 35) - 25 mod 79
[6965] ['25', '33', '37'] -> (37 / 33) - 25 mod 79
[6966] ['25', '33', '39'] -> (25 / 33) - 39 mod 79
[6967] ['25', '33', '40'] -> (25 / 33) + 40 mod 79
[6968] ['25', '33', '44'] -> (25 + 33) * 44 mod 79
[6969] ['2', '58', '72'] -> 58 / (2 - 72) mod 79
[6970] ['25', '33', '49'] -> 49 / (25 + 33) mod 79
[6971] ['25', '33', '51'] -> (33 - 51) * 25 mod 79
[6972] ['25', '33', '55'] -> 25 / (33 - 55) mod 79
[6973] ['25', '33', '59'] -> 59 - (25 * 33) mod 79
[6974] ['25', '33', '65'] -> (33 - 65) / 25 mod 79
[6975] ['25', '33', '66'] -> (25 * 66) + 33 mod 79
[6976] ['25', '33', '68'] -> (25 * 33) + 68 mod 79
[6977] ['25', '33', '70'] -> (33 / 70) - 25 mod 79
[6978] ['25', '34', '34'] -> 25 - (34 / 34) mod 79
[6979] ['25', '34', '36'] -> (25 * 34) - 36 mod 79
[6980] ['2', '58', '73'] -> (2 / 58) + 73 mod 79
[6981] ['25', '34', '37'] -> (25 / 37) + 34 mod 79
[6982] ['25', '34', '38'] -> 38 - (34 / 25) mod 79
[6983] ['25', '34', '43'] -> (25 * 34) + 43 mod 79
[6984] ['25', '34', '47'] -> (25 * 47) + 34 mod 79
[6985] ['25', '34', '49'] -> (25 - 34) / 49 mod 79
[6986] ['25', '34', '50'] -> (25 - 34) * 50 mod 79
[6987] ['25', '34', '51'] -> (51 - 25) / 34 mod 79
[6988] ['25', '34', '52'] -> (34 - 52) * 25 mod 79
[6989] ['25', '34', '56'] -> 25 / (34 - 56) mod 79
[6990] ['25', '34', '58'] -> 58 / (34 - 25) mod 79
[6991] ['2', '59', '61'] -> 59 - (2 / 61) mod 79
[6992] ['25', '34', '59'] -> (25 / 59) - 34 mod 79
[6993] ['25', '34', '65'] -> (25 + 34) / 65 mod 79
[6994] ['25', '34', '69'] -> (34 / 25) - 69 mod 79
[6995] ['25', '34', '75'] -> (25 * 75) - 34 mod 79
[6996] ['25', '34', '78'] -> (25 - 78) / 34 mod 79
[6997] ['25', '35', '35'] -> 25 - (35 / 35) mod 79
[6998] ['25', '35', '38'] -> 35 - (38 / 25) mod 79
[6999] ['25', '35', '39'] -> 35 / (25 + 39) mod 79
[7000] ['25', '35', '41'] -> (41 / 25) + 35 mod 79
[7001] ['25', '35', '42'] -> (25 + 35) / 42 mod 79
[7002] ['1', '10', '17'] -> (1 / 17) + 10 mod 79
[7003] ['2', '59', '68'] -> (59 + 68) / 2 mod 79
[7004] ['25', '35', '46'] -> (46 - 25) * 35 mod 79
[7005] ['25', '35', '48'] -> (25 / 48) + 35 mod 79
[7006] ['25', '35', '54'] -> (25 - 54) / 35 mod 79
[7007] ['25', '35', '56'] -> (56 / 35) - 25 mod 79
[7008] ['25', '35', '58'] -> (25 / 58) - 35 mod 79
[7009] ['25', '35', '61'] -> (25 * 35) - 61 mod 79
[7010] ['25', '35', '72'] -> (25 - 35) / 72 mod 79
[7011] ['25', '35', '76'] -> 76 / (25 - 35) mod 79
[7012] ['25', '36', '36'] -> 25 - (36 / 36) mod 79
[7013] ['25', '36', '49'] -> (25 + 49) / 36 mod 79
[7014] ['2', '59', '75'] -> (75 - 2) / 59 mod 79
[7015] ['25', '36', '51'] -> (36 / 25) + 51 mod 79
[7016] ['25', '36', '54'] -> (36 - 54) * 25 mod 79
[7017] ['25', '36', '55'] -> 55 - (25 * 36) mod 79
[7018] ['25', '36', '58'] -> 25 / (36 - 58) mod 79
[7019] ['25', '36', '70'] -> 36 - (25 * 70) mod 79
[7020] ['25', '36', '72'] -> (25 * 36) + 72 mod 79
[7021] ['25', '36', '76'] -> 76 - (36 / 25) mod 79
[7022] ['25', '36', '78'] -> (78 / 25) - 36 mod 79
[7023] ['25', '37', '37'] -> 25 - (37 / 37) mod 79
[7024] ['25', '37', '39'] -> (25 - 37) / 39 mod 79
[7025] ['2', '60', '62'] -> (2 * 60) + 62 mod 79
[7026] ['25', '37', '40'] -> (37 - 25) / 40 mod 79
[7027] ['25', '37', '44'] -> (44 - 25) / 37 mod 79
[7028] ['25', '37', '51'] -> 51 / (37 - 25) mod 79
[7029] ['25', '37', '53'] -> (25 * 53) - 37 mod 79
[7030] ['25', '37', '66'] -> 66 / (25 + 37) mod 79
[7031] ['25', '37', '70'] -> (70 / 25) + 37 mod 79
[7032] ['25', '37', '71'] -> (25 / 71) + 37 mod 79
[7033] ['25', '37', '73'] -> (25 + 73) / 37 mod 79
[7034] ['25', '37', '77'] -> (25 - 37) * 77 mod 79
[7035] ['25', '38', '50'] -> (25 * 50) + 38 mod 79
[7036] ['2', '60', '63'] -> (2 - 63) / 60 mod 79
[7037] ['25', '38', '56'] -> (38 - 56) * 25 mod 79
[7038] ['25', '38', '57'] -> (25 * 38) - 57 mod 79
[7039] ['25', '38', '61'] -> (25 - 61) / 38 mod 79
[7040] ['25', '38', '62'] -> (25 - 38) / 62 mod 79
[7041] ['25', '38', '65'] -> (25 - 38) * 65 mod 79
[7042] ['25', '38', '66'] -> (38 / 25) - 66 mod 79
[7043] ['25', '38', '67'] -> (25 / 38) + 67 mod 79
[7044] ['25', '38', '70'] -> (38 - 70) / 25 mod 79
[7045] ['25', '38', '72'] -> (25 * 72) - 38 mod 79
[7046] ['25', '38', '75'] -> 75 / (38 - 25) mod 79
[7047] ['2', '60', '65'] -> 65 - (2 * 60) mod 79
[7048] ['25', '39', '42'] -> (25 + 42) / 39 mod 79
[7049] ['25', '39', '48'] -> 39 - (25 * 48) mod 79
[7050] ['25', '39', '56'] -> (56 - 25) * 39 mod 79
[7051] ['25', '39', '57'] -> (39 - 57) * 25 mod 79
[7052] ['25', '39', '60'] -> (39 * 60) - 25 mod 79
[7053] ['25', '39', '61'] -> 25 / (39 - 61) mod 79
[7054] ['25', '39', '66'] -> (25 - 39) * 66 mod 79
[7055] ['25', '39', '71'] -> (39 - 71) / 25 mod 79
[7056] ['25', '39', '77'] -> 25 - (39 * 77) mod 79
[7057] ['25', '40', '44'] -> 44 / (40 - 25) mod 79
[7058] ['2', '60', '66'] -> 66 / (2 + 60) mod 79
[7059] ['25', '40', '46'] -> 40 - (25 / 46) mod 79
[7060] ['25', '40', '49'] -> (40 - 25) * 49 mod 79
[7061] ['25', '40', '50'] -> (40 - 25) / 50 mod 79
[7062] ['25', '40', '54'] -> (40 / 25) + 54 mod 79
[7063] ['25', '40', '56'] -> (25 - 56) * 40 mod 79
[7064] ['25', '40', '59'] -> 59 / (25 + 40) mod 79
[7065] ['25', '40', '62'] -> 25 / (40 - 62) mod 79
[7066] ['25', '40', '64'] -> (64 / 40) - 25 mod 79
[7067] ['25', '40', '67'] -> 40 - (25 * 67) mod 79
[7068] ['25', '40', '72'] -> (40 - 72) / 25 mod 79
[7069] ['2', '60', '67'] -> (60 + 67) / 2 mod 79
[7070] ['25', '40', '77'] -> (40 * 77) + 25 mod 79
[7071] ['25', '41', '44'] -> (41 / 25) - 44 mod 79
[7072] ['25', '41', '50'] -> (25 * 50) - 41 mod 79
[7073] ['25', '41', '53'] -> (25 * 41) - 53 mod 79
[7074] ['25', '41', '60'] -> (25 / 41) + 60 mod 79
[7075] ['25', '41', '61'] -> (61 - 25) / 41 mod 79
[7076] ['25', '41', '62'] -> (25 + 41) / 62 mod 79
[7077] ['25', '41', '63'] -> 25 / (41 - 63) mod 79
[7078] ['25', '41', '65'] -> (25 + 41) * 65 mod 79
[7079] ['25', '41', '70'] -> (25 + 70) * 41 mod 79
[7080] ['2', '60', '70'] -> (2 - 60) / 70 mod 79
[7081] ['25', '41', '72'] -> (25 * 72) + 41 mod 79
[7082] ['25', '41', '73'] -> (41 - 73) / 25 mod 79
[7083] ['25', '41', '75'] -> (41 / 75) - 25 mod 79
[7084] ['25', '42', '42'] -> 25 - (42 / 42) mod 79
[7085] ['25', '42', '44'] -> (25 - 44) / 42 mod 79
[7086] ['25', '42', '46'] -> (42 / 46) - 25 mod 79
[7087] ['25', '42', '55'] -> 42 - (55 / 25) mod 79
[7088] ['25', '42', '59'] -> (25 - 42) * 59 mod 79
[7089] ['25', '42', '60'] -> (42 - 60) * 25 mod 79
[7090] ['25', '42', '63'] -> (42 / 25) - 63 mod 79
[7091] ['2', '60', '73'] -> (60 / 2) + 73 mod 79
[7092] ['25', '42', '64'] -> 25 / (42 - 64) mod 79
[7093] ['25', '42', '65'] -> (25 / 42) - 65 mod 79
[7094] ['25', '42', '66'] -> 66 / (25 - 42) mod 79
[7095] ['25', '42', '67'] -> (42 * 67) - 25 mod 79
[7096] ['25', '42', '69'] -> (25 * 69) - 42 mod 79
[7097] ['25', '42', '70'] -> (70 / 25) - 42 mod 79
[7098] ['25', '42', '71'] -> (25 / 71) - 42 mod 79
[7099] ['25', '42', '74'] -> (42 - 74) / 25 mod 79
[7100] ['25', '42', '75'] -> (25 - 42) / 75 mod 79
[7101] ['25', '42', '76'] -> 42 - (25 / 76) mod 79
[7102] ['2', '60', '74'] -> (2 / 60) + 74 mod 79
[7103] ['25', '42', '77'] -> (25 + 42) * 77 mod 79
[7104] ['25', '43', '43'] -> 25 - (43 / 43) mod 79
[7105] ['25', '43', '45'] -> 43 - (25 * 45) mod 79
[7106] ['25', '43', '51'] -> 51 - (43 / 25) mod 79
[7107] ['25', '43', '53'] -> (53 / 43) - 25 mod 79
[7108] ['25', '43', '54'] -> (43 - 25) * 54 mod 79
[7109] ['25', '43', '55'] -> (25 * 43) + 55 mod 79
[7110] ['25', '43', '59'] -> (25 + 59) / 43 mod 79
[7111] ['25', '43', '60'] -> (43 - 25) / 60 mod 79
[7112] ['25', '43', '61'] -> (43 - 61) * 25 mod 79
[7113] ['1', '10', '21'] -> 21 / (1 - 10) mod 79
[7114] ['2', '60', '75'] -> (2 + 60) / 75 mod 79
[7115] ['25', '43', '62'] -> (25 / 43) + 62 mod 79
[7116] ['25', '43', '63'] -> 43 / (63 - 25) mod 79
[7117] ['25', '43', '66'] -> 43 / (25 - 66) mod 79
[7118] ['25', '43', '68'] -> 25 - (43 * 68) mod 79
[7119] ['25', '43', '75'] -> (43 - 75) / 25 mod 79
[7120] ['25', '43', '76'] -> (43 / 25) + 76 mod 79
[7121] ['25', '43', '77'] -> (77 - 25) * 43 mod 79
[7122] ['25', '43', '78'] -> (78 / 25) + 43 mod 79
[7123] ['25', '44', '44'] -> 25 - (44 / 44) mod 79
[7124] ['25', '44', '47'] -> (44 - 25) * 47 mod 79
[7125] ['2', '61', '65'] -> (61 - 2) / 65 mod 79
[7126] ['25', '44', '49'] -> (25 * 44) - 49 mod 79
[7127] ['25', '44', '53'] -> (53 / 25) + 44 mod 79
[7128] ['25', '44', '54'] -> (54 - 25) / 44 mod 79
[7129] ['25', '44', '57'] -> (44 / 25) + 57 mod 79
[7130] ['25', '44', '58'] -> (25 / 58) + 44 mod 79
[7131] ['25', '44', '61'] -> 61 / (44 - 25) mod 79
[7132] ['25', '44', '62'] -> (44 - 62) * 25 mod 79
[7133] ['25', '44', '64'] -> 44 - (25 * 64) mod 79
[7134] ['25', '44', '66'] -> 25 / (44 - 66) mod 79
[7135] ['25', '44', '67'] -> (44 / 67) - 25 mod 79
[7136] ['2', '61', '66'] -> (61 + 66) / 2 mod 79
[7137] ['25', '44', '69'] -> 44 / (25 + 69) mod 79
[7138] ['25', '44', '72'] -> (25 + 44) / 72 mod 79
[7139] ['25', '45', '45'] -> 25 - (45 / 45) mod 79
[7140] ['25', '45', '49'] -> (25 + 45) / 49 mod 79
[7141] ['25', '45', '50'] -> (25 + 45) * 50 mod 79
[7142] ['25', '45', '52'] -> (45 * 52) - 25 mod 79
[7143] ['25', '45', '62'] -> (25 - 45) * 62 mod 79
[7144] ['25', '45', '63'] -> (45 - 63) * 25 mod 79
[7145] ['25', '45', '65'] -> (25 - 45) / 65 mod 79
[7146] ['25', '45', '67'] -> 25 / (45 - 67) mod 79
[7147] ['2', '61', '67'] -> 67 - (2 * 61) mod 79
[7148] ['25', '45', '73'] -> 73 / (25 - 45) mod 79
[7149] ['25', '45', '74'] -> (25 * 45) - 74 mod 79
[7150] ['25', '45', '77'] -> (45 - 77) / 25 mod 79
[7151] ['25', '45', '78'] -> (78 - 25) / 45 mod 79
[7152] ['25', '46', '46'] -> 25 - (46 / 46) mod 79
[7153] ['25', '46', '49'] -> 49 / (25 - 46) mod 79
[7154] ['25', '46', '52'] -> (25 + 52) / 46 mod 79
[7155] ['25', '46', '53'] -> (53 - 25) * 46 mod 79
[7156] ['25', '46', '55'] -> 46 - (25 / 55) mod 79
[7157] ['25', '46', '59'] -> (25 * 46) + 59 mod 79
[7158] ['2', '61', '68'] -> (2 / 61) + 68 mod 79
[7159] ['25', '46', '60'] -> (46 / 25) - 60 mod 79
[7160] ['25', '46', '64'] -> (46 - 64) * 25 mod 79
[7161] ['25', '46', '66'] -> (25 * 66) - 46 mod 79
[7162] ['25', '46', '67'] -> 25 - (46 * 67) mod 79
[7163] ['25', '46', '70'] -> (46 - 25) / 70 mod 79
[7164] ['25', '46', '71'] -> (25 / 46) - 71 mod 79
[7165] ['25', '46', '73'] -> 46 / (73 - 25) mod 79
[7166] ['25', '46', '78'] -> (46 - 78) / 25 mod 79
[7167] ['25', '47', '50'] -> 47 / (50 - 25) mod 79
[7168] ['25', '47', '53'] -> (25 + 47) * 53 mod 79
[7169] ['2', '61', '69'] -> (61 * 69) + 2 mod 79
[7170] ['25', '47', '54'] -> 54 / (47 - 25) mod 79
[7171] ['25', '47', '57'] -> (57 / 25) + 47 mod 79
[7172] ['25', '47', '59'] -> (47 / 59) - 25 mod 79
[7173] ['25', '47', '65'] -> (47 - 65) * 25 mod 79
[7174] ['25', '47', '66'] -> (25 / 66) - 47 mod 79
[7175] ['25', '47', '73'] -> (25 + 73) * 47 mod 79
[7176] ['25', '47', '75'] -> (47 * 75) - 25 mod 79
[7177] ['25', '48', '48'] -> 25 - (48 / 48) mod 79
[7178] ['25', '48', '51'] -> (48 * 51) + 25 mod 79
[7179] ['25', '48', '55'] -> (25 - 48) / 55 mod 79
[7180] ['2', '61', '71'] -> (61 / 71) + 2 mod 79
[7181] ['25', '48', '57'] -> 48 - (25 / 57) mod 79
[7182] ['25', '48', '58'] -> (25 - 58) / 48 mod 79
[7183] ['25', '48', '59'] -> (25 + 48) / 59 mod 79
[7184] ['25', '48', '60'] -> (48 / 25) + 60 mod 79
[7185] ['25', '48', '62'] -> (62 / 25) - 48 mod 79
[7186] ['25', '48', '64'] -> (25 - 64) * 48 mod 79
[7187] ['25', '48', '65'] -> (65 - 25) * 48 mod 79
[7188] ['25', '48', '66'] -> (48 - 66) * 25 mod 79
[7189] ['25', '48', '67'] -> 67 - (48 / 25) mod 79
[7190] ['25', '48', '71'] -> (71 - 25) / 48 mod 79
[7191] ['2', '61', '74'] -> 61 - (74 / 2) mod 79
[7192] ['25', '48', '75'] -> (25 + 48) * 75 mod 79
[7193] ['25', '49', '49'] -> 25 - (49 / 49) mod 79
[7194] ['25', '49', '56'] -> 56 / (25 - 49) mod 79
[7195] ['25', '49', '63'] -> (25 * 49) + 63 mod 79
[7196] ['25', '49', '64'] -> 64 - (25 * 49) mod 79
[7197] ['25', '49', '67'] -> (49 - 67) * 25 mod 79
