[1] ['1', '1', '12'] -> (1 + 1) * 12 mod 89
[16909] ['33', '48', '77'] -> (33 - 77) * 48 mod 89
[16910] ['33', '48', '78'] -> (78 - 33) * 48 mod 89
[16911] ['33', '48', '85'] -> 85 / (33 - 48) mod 89
[16912] ['33', '48', '86'] -> (33 + 48) * 86 mod 89
[16913] ['33', '49', '53'] -> (49 / 33) - 53 mod 89
[16914] ['3', '18', '35'] -> (18 - 35) / 3 mod 89
[16915] ['33', '49', '60'] -> (49 - 33) / 60 mod 89
[16916] ['33', '49', '74'] -> (74 - 49) * 33 mod 89
[16917] ['33', '49', '75'] -> (33 + 75) / 49 mod 89
[16918] ['33', '49', '76'] -> (33 / 49) + 76 mod 89
[16919] ['33', '49', '77'] -> (33 / 77) + 49 mod 89
[16920] ['33', '49', '80'] -> (33 * 49) - 80 mod 89
[16921] ['33', '49', '84'] -> 49 / (33 + 84) mod 89
[16922] ['33', '50', '52'] -> 52 / (50 - 33) mod 89
[16923] ['33', '50', '57'] -> 50 - (57 / 33) mod 89
[16924] ['33', '50', '61'] -> (33 - 61) * 50 mod 89
[16925] ['3', '18', '37'] -> (37 / 3) - 18 mod 89
[16926] ['33', '50', '64'] -> (50 + 64) * 33 mod 89
[16927] ['33', '50', '65'] -> (33 * 50) + 65 mod 89
[16928] ['33', '50', '68'] -> 50 / (33 - 68) mod 89
[16929] ['33', '50', '69'] -> (33 / 69) - 50 mod 89
[16930] ['33', '50', '71'] -> (33 / 50) - 71 mod 89
[16931] ['33', '50', '72'] -> 72 - (33 * 50) mod 89
[16932] ['33', '50', '75'] -> (75 - 50) * 33 mod 89
[16933] ['33', '50', '76'] -> (76 - 33) / 50 mod 89
[16934] ['33', '50', '85'] -> (33 + 50) * 85 mod 89
[16935] ['33', '50', '86'] -> (50 - 33) / 86 mod 89
[16936] ['3', '18', '41'] -> (41 / 18) - 3 mod 89
[16937] ['33', '50', '87'] -> 50 / (87 - 33) mod 89
[16938] ['33', '51', '55'] -> (33 - 55) / 51 mod 89
[16939] ['33', '51', '57'] -> (33 * 51) - 57 mod 89
[16940] ['33', '51', '65'] -> 33 - (51 / 65) mod 89
[16941] ['33', '51', '67'] -> (33 * 67) - 51 mod 89
[16942] ['33', '51', '68'] -> (33 / 68) + 51 mod 89
[16943] ['33', '51', '71'] -> (51 / 33) + 71 mod 89
[16944] ['33', '51', '77'] -> 77 - (33 / 51) mod 89
[16945] ['33', '51', '88'] -> (88 / 33) + 51 mod 89
[16946] ['33', '52', '55'] -> (55 / 33) + 52 mod 89
[16947] ['3', '18', '44'] -> 18 - (3 / 44) mod 89
[16948] ['33', '52', '58'] -> (33 + 58) / 52 mod 89
[16949] ['33', '52', '62'] -> (52 + 62) * 33 mod 89
[16950] ['33', '52', '64'] -> 64 - (33 / 52) mod 89
[16951] ['33', '52', '69'] -> (33 - 52) * 69 mod 89
[16952] ['33', '52', '74'] -> (33 + 52) / 74 mod 89
[16953] ['33', '52', '75'] -> 33 - (52 / 75) mod 89
[16954] ['33', '52', '78'] -> 78 / (33 - 52) mod 89
[16955] ['33', '52', '82'] -> 82 / (33 + 52) mod 89
[16956] ['33', '52', '83'] -> (33 + 52) * 83 mod 89
[16957] ['33', '52', '87'] -> 52 - (33 / 87) mod 89
[16958] ['3', '18', '46'] -> (18 * 46) - 3 mod 89
[16959] ['33', '52', '88'] -> (33 * 52) + 88 mod 89
[16960] ['33', '53', '54'] -> 54 / (33 - 53) mod 89
[16961] ['33', '53', '55'] -> (33 * 53) + 55 mod 89
[16962] ['33', '53', '59'] -> (59 - 33) / 53 mod 89
[16963] ['33', '53', '61'] -> (53 + 61) * 33 mod 89
[16964] ['33', '53', '64'] -> (33 / 64) - 53 mod 89
[16965] ['33', '53', '70'] -> (33 - 53) * 70 mod 89
[16966] ['33', '53', '72'] -> (53 / 33) - 72 mod 89
[16967] ['33', '53', '76'] -> 53 / (76 - 33) mod 89
[16968] ['33', '53', '78'] -> (78 - 53) * 33 mod 89
[16969] ['3', '18', '52'] -> (18 + 3) * 52 mod 89
[16970] ['33', '53', '81'] -> (33 + 53) * 81 mod 89
[16971] ['33', '54', '60'] -> (54 + 60) * 33 mod 89
[16972] ['33', '54', '67'] -> (33 * 54) - 67 mod 89
[16973] ['33', '54', '72'] -> (33 - 72) / 54 mod 89
[16974] ['33', '54', '73'] -> (73 - 33) * 54 mod 89
[16975] ['33', '54', '78'] -> (78 / 33) + 54 mod 89
[16976] ['33', '54', '80'] -> (33 * 80) + 54 mod 89
[16977] ['33', '55', '62'] -> 55 / (33 + 62) mod 89
[16978] ['33', '55', '63'] -> (33 + 55) / 63 mod 89
[16979] ['33', '55', '71'] -> (33 + 71) * 55 mod 89
[16980] ['3', '18', '54'] -> (18 + 54) / 3 mod 89
[16981] ['33', '55', '80'] -> (80 - 55) * 33 mod 89
[16982] ['33', '55', '82'] -> (55 - 33) * 82 mod 89
[16983] ['33', '55', '83'] -> 83 / (55 - 33) mod 89
[16984] ['33', '55', '85'] -> 85 - (55 / 33) mod 89
[16985] ['33', '55', '86'] -> (33 * 86) - 55 mod 89
[16986] ['33', '56', '57'] -> (33 - 56) * 57 mod 89
[16987] ['33', '56', '71'] -> 71 / (33 - 56) mod 89
[16988] ['33', '56', '81'] -> (81 - 56) * 33 mod 89
[16989] ['33', '57', '57'] -> (57 + 57) * 33 mod 89
[16990] ['33', '57', '64'] -> 57 / (33 - 64) mod 89
[16991] ['3', '18', '61'] -> (3 - 61) * 18 mod 89
[16992] ['33', '57', '77'] -> (33 * 57) - 77 mod 89
[16993] ['33', '57', '82'] -> (82 - 57) * 33 mod 89
[16994] ['33', '57', '87'] -> (57 / 33) + 87 mod 89
[16995] ['33', '58', '61'] -> (33 * 61) + 58 mod 89
[16996] ['33', '58', '62'] -> (33 - 58) / 62 mod 89
[16997] ['33', '58', '65'] -> (33 - 65) / 58 mod 89
[16998] ['33', '58', '68'] -> (33 * 58) + 68 mod 89
[16999] ['33', '58', '69'] -> 69 - (33 * 58) mod 89
[17000] ['33', '58', '71'] -> (33 / 58) + 71 mod 89
[17001] ['33', '58', '78'] -> (33 * 78) - 58 mod 89
[17002] ['1', '13', '42'] -> 1 - (13 / 42) mod 89
[17003] ['3', '18', '70'] -> (3 / 70) - 18 mod 89
[17004] ['33', '58', '83'] -> (83 - 58) * 33 mod 89
[17005] ['33', '59', '62'] -> 33 - (59 * 62) mod 89
[17006] ['33', '59', '69'] -> (69 / 33) - 59 mod 89
[17007] ['33', '59', '72'] -> 72 / (33 + 59) mod 89
[17008] ['33', '59', '73'] -> (33 + 73) * 59 mod 89
[17009] ['33', '59', '77'] -> 59 / (33 + 77) mod 89
[17010] ['33', '59', '78'] -> (33 + 59) / 78 mod 89
[17011] ['33', '59', '84'] -> (84 - 59) * 33 mod 89
[17012] ['33', '59', '86'] -> 33 - (86 / 59) mod 89
[17013] ['33', '59', '88'] -> 88 / (33 - 59) mod 89
[17014] ['3', '18', '78'] -> 78 - (18 * 3) mod 89
[17015] ['33', '60', '64'] -> 64 / (33 - 60) mod 89
[17016] ['33', '60', '66'] -> 33 - (60 / 66) mod 89
[17017] ['33', '60', '70'] -> (33 / 60) - 70 mod 89
[17018] ['33', '60', '72'] -> (33 + 72) / 60 mod 89
[17019] ['33', '60', '75'] -> 60 / (33 - 75) mod 89
[17020] ['33', '60', '79'] -> (60 - 33) / 79 mod 89
[17021] ['33', '60', '85'] -> (85 - 60) * 33 mod 89
[17022] ['33', '60', '87'] -> (33 * 60) - 87 mod 89
[17023] ['33', '61', '64'] -> 61 - (64 / 33) mod 89
[17024] ['33', '61', '67'] -> (33 / 61) - 67 mod 89
[17025] ['3', '18', '85'] -> 85 / (3 - 18) mod 89
[17026] ['33', '61', '68'] -> (61 / 33) + 68 mod 89
[17027] ['33', '61', '72'] -> (33 - 72) * 61 mod 89
[17028] ['33', '61', '79'] -> 79 - (33 * 61) mod 89
[17029] ['33', '61', '82'] -> (33 - 82) / 61 mod 89
[17030] ['33', '61', '83'] -> (83 - 33) * 61 mod 89
[17031] ['33', '61', '86'] -> (86 - 61) * 33 mod 89
[17032] ['33', '62', '64'] -> (33 * 62) - 64 mod 89
[17033] ['33', '62', '66'] -> 62 / (33 + 66) mod 89
[17034] ['33', '62', '67'] -> (33 + 62) / 67 mod 89
[17035] ['33', '62', '73'] -> 73 / (62 - 33) mod 89
[17036] ['3', '18', '87'] -> 18 - (3 * 87) mod 89
[17037] ['33', '62', '78'] -> (33 / 78) - 62 mod 89
[17038] ['33', '62', '79'] -> (79 / 33) - 62 mod 89
[17039] ['33', '62', '81'] -> (81 / 33) + 62 mod 89
[17040] ['33', '62', '86'] -> 33 - (62 / 86) mod 89
[17041] ['33', '62', '87'] -> (87 - 62) * 33 mod 89
[17042] ['33', '63', '67'] -> (33 + 63) * 67 mod 89
[17043] ['33', '63', '68'] -> (63 - 33) / 68 mod 89
[17044] ['33', '63', '69'] -> 63 / (69 - 33) mod 89
[17045] ['33', '63', '79'] -> 79 / (33 + 63) mod 89
[17046] ['33', '63', '80'] -> (80 - 33) * 63 mod 89
[17047] ['3', '19', '29'] -> (3 - 19) / 29 mod 89
[17048] ['33', '63', '86'] -> 63 / (33 - 86) mod 89
[17049] ['33', '63', '88'] -> (88 - 63) * 33 mod 89
[17050] ['33', '64', '66'] -> (33 - 66) * 64 mod 89
[17051] ['33', '64', '71'] -> (33 - 64) * 71 mod 89
[17052] ['33', '64', '74'] -> 64 - (74 / 33) mod 89
[17053] ['33', '64', '76'] -> (64 / 33) + 76 mod 89
[17054] ['33', '64', '77'] -> (33 * 77) + 64 mod 89
[17055] ['33', '64', '79'] -> (33 + 79) / 64 mod 89
[17056] ['33', '64', '84'] -> (33 - 64) / 84 mod 89
[17057] ['33', '65', '66'] -> (33 - 65) * 66 mod 89
[17058] ['3', '19', '30'] -> 3 / (19 - 30) mod 89
[17059] ['33', '65', '71'] -> (71 / 33) + 65 mod 89
[17060] ['33', '65', '73'] -> (33 / 73) + 65 mod 89
[17061] ['33', '65', '75'] -> (33 - 75) / 65 mod 89
[17062] ['33', '65', '80'] -> (80 - 33) / 65 mod 89
[17063] ['33', '65', '88'] -> 88 - (65 / 33) mod 89
[17064] ['33', '66', '66'] -> 66 - (33 * 66) mod 89
[17065] ['33', '66', '67'] -> (66 / 33) - 67 mod 89
[17066] ['33', '66', '68'] -> (33 / 66) + 68 mod 89
[17067] ['33', '66', '69'] -> 69 - (33 / 66) mod 89
[17068] ['33', '66', '71'] -> (33 * 66) + 71 mod 89
[17069] ['3', '19', '35'] -> 19 - (3 / 35) mod 89
[17070] ['33', '66', '77'] -> 33 - (66 * 77) mod 89
[17071] ['33', '66', '81'] -> 66 / (33 + 81) mod 89
[17072] ['33', '66', '82'] -> (33 + 66) / 82 mod 89
[17073] ['33', '67', '67'] -> 67 - (33 / 67) mod 89
[17074] ['33', '67', '69'] -> 33 - (69 / 67) mod 89
[17075] ['33', '67', '70'] -> (33 / 67) + 70 mod 89
[17076] ['33', '67', '71'] -> 67 / (33 - 71) mod 89
[17077] ['33', '67', '75'] -> (33 + 67) * 75 mod 89
[17078] ['33', '67', '83'] -> (67 - 33) / 83 mod 89
[17079] ['33', '67', '85'] -> (33 * 85) + 67 mod 89
[17080] ['3', '19', '36'] -> (19 - 36) / 3 mod 89
[17081] ['33', '67', '86'] -> 86 / (33 + 67) mod 89
[17082] ['33', '68', '69'] -> (33 - 68) / 69 mod 89
[17083] ['33', '68', '70'] -> (70 - 33) * 68 mod 89
[17084] ['33', '68', '80'] -> 80 - (68 / 33) mod 89
[17085] ['33', '68', '81'] -> (33 * 81) - 68 mod 89
[17086] ['33', '68', '84'] -> (33 * 68) - 84 mod 89
[17087] ['33', '68', '85'] -> (33 - 85) * 68 mod 89
[17088] ['33', '69', '70'] -> 69 / (33 + 70) mod 89
[17089] ['33', '69', '71'] -> (33 + 69) / 71 mod 89
[17090] ['33', '69', '75'] -> (33 / 75) - 69 mod 89
[17091] ['3', '19', '38'] -> (19 + 3) / 38 mod 89
[17092] ['33', '69', '76'] -> 76 - (33 * 69) mod 89
[17093] ['33', '69', '84'] -> (33 + 69) * 84 mod 89
[17094] ['33', '70', '72'] -> (70 - 33) / 72 mod 89
[17095] ['33', '70', '73'] -> 70 / (73 - 33) mod 89
[17096] ['33', '70', '77'] -> 33 - (70 / 77) mod 89
[17097] ['33', '70', '78'] -> (33 + 70) * 78 mod 89
[17098] ['33', '70', '84'] -> (84 / 33) + 70 mod 89
[17099] ['33', '70', '85'] -> 70 - (33 * 85) mod 89
[17100] ['33', '70', '87'] -> 87 / (70 - 33) mod 89
[17101] ['33', '71', '72'] -> 72 - (71 / 33) mod 89
[17102] ['3', '19', '44'] -> (3 * 44) - 19 mod 89
[17103] ['33', '71', '78'] -> (33 / 71) - 78 mod 89
[17104] ['33', '71', '79'] -> (33 - 71) * 79 mod 89
[17105] ['33', '71', '87'] -> 33 - (71 / 87) mod 89
[17106] ['33', '72', '73'] -> 72 - (33 / 73) mod 89
[17107] ['33', '72', '78'] -> 33 - (72 * 78) mod 89
[17108] ['33', '72', '84'] -> (33 / 72) - 84 mod 89
[17109] ['33', '72', '85'] -> (33 - 85) / 72 mod 89
[17110] ['33', '73', '74'] -> (74 / 33) + 73 mod 89
[17111] ['33', '73', '76'] -> (76 - 33) * 73 mod 89
[17112] ['33', '73', '77'] -> 73 - (33 * 77) mod 89
[17113] ['1', '13', '43'] -> (13 * 43) - 1 mod 89
[17114] ['3', '19', '52'] -> 19 / (52 - 3) mod 89
[17115] ['33', '73', '78'] -> (73 / 33) - 78 mod 89
[17116] ['33', '73', '79'] -> (33 - 79) * 73 mod 89
[17117] ['33', '73', '85'] -> 73 / (33 + 85) mod 89
[17118] ['33', '74', '74'] -> (33 * 74) + 74 mod 89
[17119] ['33', '74', '76'] -> 76 / (33 + 74) mod 89
[17120] ['33', '74', '84'] -> 84 / (33 - 74) mod 89
[17121] ['33', '74', '87'] -> (74 - 33) / 87 mod 89
[17122] ['33', '75', '76'] -> (33 + 76) / 75 mod 89
[17123] ['33', '75', '81'] -> 75 - (81 / 33) mod 89
[17124] ['33', '75', '82'] -> 33 - (75 * 82) mod 89
[17125] ['3', '19', '53'] -> (19 + 53) / 3 mod 89
[17126] ['33', '76', '77'] -> (77 - 33) / 76 mod 89
[17127] ['33', '76', '78'] -> (33 - 78) / 76 mod 89
[17128] ['33', '76', '81'] -> (33 * 76) - 81 mod 89
[17129] ['33', '76', '83'] -> (33 / 76) - 83 mod 89
[17130] ['33', '77', '77'] -> 77 / (77 - 33) mod 89
[17131] ['33', '77', '78'] -> 77 / (33 - 78) mod 89
[17132] ['33', '77', '81'] -> (77 / 33) + 81 mod 89
[17133] ['33', '77', '82'] -> (33 * 82) + 77 mod 89
[17134] ['33', '77', '88'] -> 88 - (33 / 77) mod 89
[17135] ['33', '78', '79'] -> 33 - (79 / 78) mod 89
[17136] ['3', '19', '54'] -> (3 / 54) + 19 mod 89
[17137] ['33', '78', '82'] -> (33 + 78) * 82 mod 89
[17138] ['33', '78', '84'] -> (33 * 84) - 78 mod 89
[17139] ['33', '79', '84'] -> (84 - 33) * 79 mod 89
[17140] ['33', '79', '85'] -> (33 / 85) - 79 mod 89
[17141] ['33', '79', '87'] -> (33 * 79) + 87 mod 89
[17142] ['33', '80', '84'] -> (84 - 33) / 80 mod 89
[17143] ['33', '80', '87'] -> (33 / 80) + 87 mod 89
[17144] ['33', '81', '83'] -> (83 / 33) - 81 mod 89
[17145] ['33', '81', '84'] -> 84 / (81 - 33) mod 89
[17146] ['33', '81', '87'] -> (33 - 81) / 87 mod 89
[17147] ['3', '19', '59'] -> 3 / (19 + 59) mod 89
[17148] ['33', '83', '88'] -> (33 - 88) / 83 mod 89
[17149] ['33', '86', '86'] -> 33 - (86 * 86) mod 89
[17150] ['33', '86', '88'] -> 86 - (88 / 33) mod 89
[17151] ['33', '87', '88'] -> (33 * 87) - 88 mod 89
[17152] ['34', '34', '37'] -> (34 + 34) * 37 mod 89
[17153] ['34', '34', '39'] -> 34 - (34 / 39) mod 89
[17154] ['34', '34', '50'] -> (34 / 50) + 34 mod 89
[17155] ['34', '34', '64'] -> (34 * 34) - 64 mod 89
[17156] ['34', '34', '66'] -> (34 / 34) - 66 mod 89
[17157] ['34', '34', '70'] -> (34 + 70) / 34 mod 89
[17158] ['3', '19', '62'] -> (19 * 62) + 3 mod 89
[17159] ['34', '34', '75'] -> (34 * 75) - 34 mod 89
[17160] ['34', '34', '77'] -> (34 + 34) / 77 mod 89
[17161] ['34', '35', '38'] -> (34 / 35) - 38 mod 89
[17162] ['34', '35', '39'] -> (35 + 39) * 34 mod 89
[17163] ['34', '35', '51'] -> (34 / 35) + 51 mod 89
[17164] ['34', '35', '63'] -> (34 - 35) / 63 mod 89
[17165] ['34', '35', '69'] -> (35 + 69) / 34 mod 89
[17166] ['34', '35', '70'] -> (34 + 35) * 70 mod 89
[17167] ['34', '35', '72'] -> (72 / 35) - 34 mod 89
[17168] ['34', '35', '73'] -> (73 - 34) / 35 mod 89
[17169] ['3', '19', '67'] -> (19 * 67) - 3 mod 89
[17170] ['34', '35', '74'] -> (34 - 74) * 35 mod 89
[17171] ['34', '35', '75'] -> 35 / (34 + 75) mod 89
[17172] ['34', '35', '85'] -> (35 / 85) - 34 mod 89
[17173] ['34', '35', '86'] -> 86 - (34 / 35) mod 89
[17174] ['34', '36', '40'] -> (34 + 36) / 40 mod 89
[17175] ['34', '36', '42'] -> 34 / (36 - 42) mod 89
[17176] ['34', '36', '47'] -> 34 / (36 + 47) mod 89
[17177] ['34', '36', '48'] -> 48 / (36 - 34) mod 89
[17178] ['34', '36', '56'] -> (36 * 56) - 34 mod 89
[17179] ['34', '36', '57'] -> 34 - (36 / 57) mod 89
[17180] ['3', '19', '68'] -> (68 / 19) - 3 mod 89
[17181] ['34', '36', '60'] -> (34 - 60) / 36 mod 89
[17182] ['34', '36', '61'] -> (34 / 36) - 61 mod 89
[17183] ['34', '36', '62'] -> (36 / 62) - 34 mod 89
[17184] ['34', '36', '64'] -> (36 * 64) + 34 mod 89
[17185] ['34', '36', '68'] -> (36 + 68) / 34 mod 89
[17186] ['34', '36', '69'] -> (34 + 36) * 69 mod 89
[17187] ['34', '36', '78'] -> 78 / (34 + 36) mod 89
[17188] ['34', '36', '80'] -> 36 / (80 - 34) mod 89
[17189] ['34', '36', '85'] -> (85 / 36) + 34 mod 89
[17190] ['34', '36', '87'] -> (36 / 34) - 87 mod 89
[17191] ['3', '19', '71'] -> 71 - (3 / 19) mod 89
[17192] ['34', '37', '37'] -> (37 + 37) * 34 mod 89
[17193] ['34', '37', '38'] -> 37 / (34 + 38) mod 89
[17194] ['34', '37', '39'] -> (37 / 39) - 34 mod 89
[17195] ['34', '37', '43'] -> 34 / (37 - 43) mod 89
[17196] ['34', '37', '46'] -> 34 / (37 + 46) mod 89
[17197] ['34', '37', '51'] -> 37 / (34 - 51) mod 89
[17198] ['34', '37', '55'] -> (34 - 55) * 37 mod 89
[17199] ['34', '37', '56'] -> (34 / 56) - 37 mod 89
[17200] ['34', '37', '59'] -> (34 / 59) + 37 mod 89
[17201] ['34', '37', '61'] -> 61 - (34 / 37) mod 89
[17202] ['3', '19', '72'] -> (3 - 72) * 19 mod 89
[17203] ['34', '37', '67'] -> (37 + 67) / 34 mod 89
[17204] ['34', '37', '75'] -> (75 / 37) + 34 mod 89
[17205] ['34', '37', '76'] -> (34 / 37) + 76 mod 89
[17206] ['34', '37', '77'] -> (34 * 37) - 77 mod 89
[17207] ['34', '37', '78'] -> (37 - 34) / 78 mod 89
[17208] ['34', '37', '81'] -> (34 - 37) * 81 mod 89
[17209] ['34', '38', '43'] -> 38 / (43 - 34) mod 89
[17210] ['34', '38', '45'] -> 34 / (38 + 45) mod 89
[17211] ['34', '38', '56'] -> (56 - 34) / 38 mod 89
[17212] ['34', '38', '64'] -> 38 / (34 + 64) mod 89
[17213] ['3', '19', '74'] -> 19 - (74 / 3) mod 89
[17214] ['34', '38', '68'] -> (68 / 38) - 34 mod 89
[17215] ['34', '38', '74'] -> (34 - 38) / 74 mod 89
[17216] ['34', '38', '75'] -> 34 - (38 / 75) mod 89
[17217] ['34', '38', '77'] -> (34 + 77) / 38 mod 89
[17218] ['34', '38', '82'] -> 82 / (34 - 38) mod 89
[17219] ['34', '38', '83'] -> (34 - 38) * 83 mod 89
[17220] ['34', '38', '84'] -> (34 / 38) + 84 mod 89
[17221] ['34', '39', '41'] -> (39 - 34) / 41 mod 89
[17222] ['34', '39', '43'] -> (34 + 39) * 43 mod 89
[17223] ['34', '39', '44'] -> 34 / (39 + 44) mod 89
[17224] ['1', '13', '46'] -> (46 - 1) / 13 mod 89
[17225] ['3', '19', '77'] -> (19 / 3) + 77 mod 89
[17226] ['34', '39', '45'] -> 34 / (39 - 45) mod 89
[17227] ['34', '39', '48'] -> (34 - 39) / 48 mod 89
[17228] ['34', '39', '55'] -> (55 / 39) + 34 mod 89
[17229] ['34', '39', '58'] -> 58 / (34 - 39) mod 89
[17230] ['34', '39', '61'] -> 61 / (34 + 39) mod 89
[17231] ['34', '39', '63'] -> (34 / 63) + 39 mod 89
[17232] ['34', '39', '69'] -> 39 / (69 - 34) mod 89
[17233] ['34', '39', '71'] -> 34 - (39 * 71) mod 89
[17234] ['34', '39', '75'] -> (34 / 39) - 75 mod 89
[17235] ['34', '39', '76'] -> (39 - 34) * 76 mod 89
[17236] ['3', '19', '78'] -> (19 + 78) * 3 mod 89
[17237] ['34', '39', '77'] -> (34 - 77) / 39 mod 89
[17238] ['34', '39', '80'] -> (80 - 34) / 39 mod 89
[17239] ['34', '39', '84'] -> 34 - (39 / 84) mod 89
[17240] ['34', '39', '88'] -> 39 / (34 - 88) mod 89
[17241] ['34', '40', '40'] -> (40 / 34) - 40 mod 89
[17242] ['34', '40', '43'] -> 34 / (40 + 43) mod 89
[17243] ['34', '40', '44'] -> 34 - (44 / 40) mod 89
[17244] ['34', '40', '45'] -> (45 / 40) + 34 mod 89
[17245] ['34', '40', '46'] -> 34 / (40 - 46) mod 89
[17246] ['34', '40', '53'] -> (34 - 53) / 40 mod 89
[17247] ['3', '19', '82'] -> (19 + 3) * 82 mod 89
[17248] ['34', '40', '64'] -> (40 + 64) / 34 mod 89
[17249] ['34', '40', '69'] -> (34 - 69) * 40 mod 89
[17250] ['34', '40', '80'] -> 40 - (34 / 80) mod 89
[17251] ['34', '40', '81'] -> (34 / 40) + 81 mod 89
[17252] ['34', '40', '86'] -> (40 * 86) - 34 mod 89
[17253] ['34', '41', '41'] -> (41 * 41) + 34 mod 89
[17254] ['34', '41', '42'] -> 34 / (41 + 42) mod 89
[17255] ['34', '41', '48'] -> 34 - (41 * 48) mod 89
[17256] ['34', '41', '53'] -> 41 / (34 + 53) mod 89
[17257] ['34', '41', '60'] -> (34 + 60) / 41 mod 89
[17258] ['3', '19', '83'] -> 83 / (19 + 3) mod 89
[17259] ['34', '41', '63'] -> (41 + 63) / 34 mod 89
[17260] ['34', '41', '64'] -> (64 / 41) - 34 mod 89
[17261] ['34', '41', '67'] -> (41 - 34) * 67 mod 89
[17262] ['34', '41', '74'] -> (74 / 34) - 41 mod 89
[17263] ['34', '41', '76'] -> (41 / 76) + 34 mod 89
[17264] ['34', '41', '85'] -> (34 - 41) / 85 mod 89
[17265] ['34', '41', '87'] -> (34 / 87) + 41 mod 89
[17266] ['34', '42', '44'] -> 44 / (34 + 42) mod 89
[17267] ['34', '42', '46'] -> 46 - (34 / 42) mod 89
[17268] ['34', '42', '58'] -> 42 / (58 - 34) mod 89
[17269] ['3', '20', '22'] -> (22 - 3) * 20 mod 89
[17270] ['34', '42', '59'] -> (34 - 42) / 59 mod 89
[17271] ['34', '42', '60'] -> (60 - 34) * 42 mod 89
[17272] ['34', '42', '61'] -> (42 / 34) - 61 mod 89
[17273] ['34', '42', '62'] -> (42 + 62) / 34 mod 89
[17274] ['34', '42', '63'] -> (63 - 34) / 42 mod 89
[17275] ['34', '42', '64'] -> 34 - (64 / 42) mod 89
[17276] ['34', '42', '67'] -> (42 / 67) + 34 mod 89
[17277] ['34', '42', '69'] -> (34 * 42) - 69 mod 89
[17278] ['34', '42', '70'] -> (34 * 70) - 42 mod 89
[17279] ['34', '42', '75'] -> 75 / (34 - 42) mod 89
[17280] ['3', '20', '23'] -> (3 / 23) + 20 mod 89
[17281] ['34', '42', '79'] -> 42 / (34 + 79) mod 89
[17282] ['34', '42', '84'] -> (34 + 84) / 42 mod 89
[17283] ['34', '42', '85'] -> 34 - (42 * 85) mod 89
[17284] ['34', '42', '86'] -> (34 - 42) * 86 mod 89
[17285] ['34', '42', '87'] -> (34 / 42) - 87 mod 89
[17286] ['34', '43', '44'] -> (34 + 43) / 44 mod 89
[17287] ['34', '43', '47'] -> (34 / 47) - 43 mod 89
[17288] ['34', '43', '49'] -> 34 / (43 - 49) mod 89
[17289] ['34', '43', '50'] -> (34 - 50) * 43 mod 89
[17290] ['34', '43', '51'] -> 51 / (34 - 43) mod 89
[17291] ['3', '20', '28'] -> (28 - 20) * 3 mod 89
[17292] ['34', '43', '61'] -> (43 + 61) / 34 mod 89
[17293] ['34', '43', '68'] -> 68 / (34 + 43) mod 89
[17294] ['34', '43', '70'] -> (34 - 70) / 43 mod 89
[17295] ['34', '43', '72'] -> (34 / 43) - 72 mod 89
[17296] ['34', '43', '73'] -> 43 / (34 - 73) mod 89
[17297] ['34', '43', '84'] -> 43 / (84 - 34) mod 89
[17298] ['34', '44', '46'] -> (34 - 46) / 44 mod 89
[17299] ['34', '44', '47'] -> 44 / (34 - 47) mod 89
[17300] ['34', '44', '48'] -> (34 * 44) - 48 mod 89
[17301] ['34', '44', '49'] -> (44 / 49) + 34 mod 89
[17302] ['3', '20', '30'] -> (3 - 20) * 30 mod 89
[17303] ['34', '44', '50'] -> 34 / (44 - 50) mod 89
[17304] ['34', '44', '51'] -> (34 - 44) * 51 mod 89
[17305] ['34', '44', '56'] -> (44 / 56) - 34 mod 89
[17306] ['34', '44', '64'] -> 44 - (34 / 64) mod 89
[17307] ['34', '44', '69'] -> 34 - (44 * 69) mod 89
[17308] ['34', '44', '70'] -> (34 + 44) / 70 mod 89
[17309] ['34', '44', '84'] -> 34 - (84 / 44) mod 89
[17310] ['34', '44', '87'] -> (87 / 34) - 44 mod 89
[17311] ['34', '45', '45'] -> (34 / 45) + 45 mod 89
[17312] ['34', '45', '46'] -> (46 - 34) / 45 mod 89
[17313] ['3', '20', '34'] -> (3 / 20) - 34 mod 89
[17314] ['34', '45', '47'] -> 45 / (47 - 34) mod 89
[17315] ['34', '45', '48'] -> (45 / 34) - 48 mod 89
[17316] ['34', '45', '49'] -> 34 - (45 / 49) mod 89
[17317] ['34', '45', '57'] -> (34 * 57) - 45 mod 89
[17318] ['34', '45', '67'] -> (34 + 67) / 45 mod 89
[17319] ['34', '45', '68'] -> 45 / (34 + 68) mod 89
[17320] ['34', '45', '69'] -> (45 * 69) + 34 mod 89
[17321] ['34', '45', '70'] -> (34 - 45) / 70 mod 89
[17322] ['34', '45', '84'] -> (84 / 45) + 34 mod 89
[17323] ['34', '46', '47'] -> (34 / 47) + 46 mod 89
[17324] ['3', '20', '38'] -> (38 - 3) / 20 mod 89
[17325] ['34', '46', '50'] -> (50 - 34) * 46 mod 89
[17326] ['34', '46', '51'] -> 51 / (34 + 46) mod 89
[17327] ['34', '46', '52'] -> 34 / (46 - 52) mod 89
[17328] ['34', '46', '68'] -> 68 / (34 - 46) mod 89
[17329] ['34', '46', '70'] -> (70 - 34) / 46 mod 89
[17330] ['34', '46', '71'] -> (34 + 71) * 46 mod 89
[17331] ['34', '46', '73'] -> 46 / (73 - 34) mod 89
