[1] ['1', '1', '5'] -> 5 / (1 + 1) mod 43
[1300] ['12', '30', '32'] -> (32 - 30) * 12 mod 43
[1301] ['12', '31', '39'] -> (12 * 31) + 39 mod 43
[1302] ['1', '28', '33'] -> (28 / 33) + 1 mod 43
[1303] ['12', '32', '38'] -> (32 * 38) + 12 mod 43
[1304] ['12', '32', '40'] -> (40 / 32) + 12 mod 43
[1305] ['12', '33', '33'] -> 33 - (12 * 33) mod 43
[1306] ['12', '33', '34'] -> 12 - (34 / 33) mod 43
[1307] ['12', '33', '39'] -> (39 / 12) - 33 mod 43
[1308] ['12', '34', '34'] -> 34 - (34 / 12) mod 43
[1309] ['12', '34', '35'] -> (12 * 35) + 34 mod 43
[1310] ['12', '34', '37'] -> 37 - (12 / 34) mod 43
[1311] ['12', '35', '35'] -> (35 - 12) / 35 mod 43
[1312] ['12', '35', '40'] -> (40 / 12) + 35 mod 43
[1313] ['1', '28', '36'] -> 28 / (1 + 36) mod 43
[1314] ['12', '35', '41'] -> 35 / (12 - 41) mod 43
[1315] ['12', '36', '37'] -> (36 + 37) / 12 mod 43
[1316] ['12', '36', '41'] -> 12 - (41 / 36) mod 43
[1317] ['12', '37', '39'] -> (39 - 37) * 12 mod 43
[1318] ['12', '40', '41'] -> (12 - 41) / 40 mod 43
[1319] ['12', '40', '42'] -> (42 - 40) * 12 mod 43
[1320] ['12', '42', '42'] -> (42 / 12) + 42 mod 43
[1321] ['13', '13', '18'] -> 13 / (13 + 18) mod 43
[1322] ['13', '13', '20'] -> (13 / 13) - 20 mod 43
[1323] ['13', '13', '21'] -> 21 - (13 * 13) mod 43
[1324] ['1', '28', '42'] -> (42 / 28) + 1 mod 43
[1325] ['13', '13', '22'] -> 22 / (13 + 13) mod 43
[1326] ['13', '13', '23'] -> (13 / 13) + 23 mod 43
[1327] ['13', '13', '26'] -> (13 * 26) - 13 mod 43
[1328] ['13', '13', '27'] -> (13 * 13) + 27 mod 43
[1329] ['13', '13', '29'] -> 13 - (29 / 13) mod 43
[1330] ['13', '13', '31'] -> (13 - 31) * 13 mod 43
[1331] ['13', '13', '38'] -> (38 - 13) * 13 mod 43
[1332] ['13', '14', '14'] -> (13 * 14) + 14 mod 43
[1333] ['13', '14', '16'] -> 14 / (13 - 16) mod 43
[1334] ['13', '14', '17'] -> 13 / (14 + 17) mod 43
[1335] ['1', '2', '39'] -> (1 - 39) / 2 mod 43
[1336] ['1', '29', '30'] -> (30 - 1) * 29 mod 43
[1337] ['13', '14', '22'] -> (13 + 22) / 14 mod 43
[1338] ['13', '14', '26'] -> 13 / (14 - 26) mod 43
[1339] ['13', '14', '32'] -> (14 - 32) * 13 mod 43
[1340] ['13', '14', '33'] -> 13 - (14 * 33) mod 43
[1341] ['13', '14', '35'] -> 35 - (14 / 13) mod 43
[1342] ['13', '14', '39'] -> (39 - 14) * 13 mod 43
[1343] ['13', '15', '18'] -> (15 - 13) / 18 mod 43
[1344] ['13', '15', '20'] -> (13 - 20) * 15 mod 43
[1345] ['13', '15', '23'] -> (13 + 23) * 15 mod 43
[1346] ['13', '15', '32'] -> 15 - (13 / 32) mod 43
[1347] ['1', '29', '41'] -> 29 / (1 - 41) mod 43
[1348] ['13', '15', '33'] -> (15 - 33) * 13 mod 43
[1349] ['13', '15', '37'] -> (13 + 15) / 37 mod 43
[1350] ['13', '15', '42'] -> (13 * 15) - 42 mod 43
[1351] ['13', '16', '17'] -> 17 - (13 * 16) mod 43
[1352] ['13', '16', '18'] -> (18 / 13) + 16 mod 43
[1353] ['13', '16', '25'] -> 16 - (25 / 13) mod 43
[1354] ['13', '16', '26'] -> (16 / 26) - 13 mod 43
[1355] ['13', '16', '31'] -> (13 * 16) + 31 mod 43
[1356] ['13', '16', '34'] -> (16 - 34) * 13 mod 43
[1357] ['13', '16', '35'] -> (13 - 16) * 35 mod 43
[1358] ['1', '30', '31'] -> (1 + 31) / 30 mod 43
[1359] ['13', '16', '37'] -> (13 * 37) + 16 mod 43
[1360] ['13', '16', '39'] -> 13 - (39 / 16) mod 43
[1361] ['13', '16', '42'] -> (13 / 16) + 42 mod 43
[1362] ['13', '17', '26'] -> (17 / 13) + 26 mod 43
[1363] ['13', '17', '29'] -> 13 / (17 - 29) mod 43
[1364] ['13', '17', '34'] -> (34 - 13) / 17 mod 43
[1365] ['13', '17', '36'] -> (17 - 13) / 36 mod 43
[1366] ['13', '17', '39'] -> (13 + 39) * 17 mod 43
[1367] ['13', '17', '40'] -> (13 / 17) - 40 mod 43
[1368] ['13', '17', '42'] -> (42 - 17) * 13 mod 43
[1369] ['1', '30', '34'] -> (1 / 30) + 34 mod 43
[1370] ['13', '18', '22'] -> (18 - 13) * 22 mod 43
[1371] ['13', '18', '23'] -> 18 / (13 - 23) mod 43
[1372] ['13', '18', '27'] -> (18 / 13) - 27 mod 43
[1373] ['13', '18', '33'] -> (13 * 33) - 18 mod 43
[1374] ['13', '18', '34'] -> 34 / (18 - 13) mod 43
[1375] ['13', '18', '35'] -> (35 / 13) + 18 mod 43
[1376] ['13', '19', '21'] -> 19 - (21 / 13) mod 43
[1377] ['13', '19', '28'] -> 28 / (13 - 19) mod 43
[1378] ['13', '19', '32'] -> (13 - 19) / 32 mod 43
[1379] ['13', '19', '42'] -> 42 - (19 / 13) mod 43
[1380] ['1', '30', '35'] -> 35 / (1 - 30) mod 43
[1381] ['13', '20', '20'] -> (20 - 13) / 20 mod 43
[1382] ['13', '20', '22'] -> (13 * 20) + 22 mod 43
[1383] ['13', '20', '23'] -> (13 - 20) / 23 mod 43
[1384] ['13', '20', '28'] -> (20 - 13) * 28 mod 43
[1385] ['13', '20', '36'] -> 13 - (20 * 36) mod 43
[1386] ['13', '21', '22'] -> 13 - (21 * 22) mod 43
[1387] ['13', '21', '23'] -> 23 / (13 - 21) mod 43
[1388] ['13', '21', '28'] -> (13 / 28) - 21 mod 43
[1389] ['13', '21', '34'] -> (13 * 21) - 34 mod 43
[1390] ['13', '21', '40'] -> (13 - 21) * 40 mod 43
[1391] ['1', '30', '40'] -> (1 - 30) / 40 mod 43
[1392] ['13', '21', '42'] -> 42 / (13 + 21) mod 43
[1393] ['13', '22', '24'] -> (22 / 13) - 24 mod 43
[1394] ['13', '22', '29'] -> 29 - (22 / 13) mod 43
[1395] ['13', '22', '31'] -> (22 * 31) - 13 mod 43
[1396] ['13', '22', '35'] -> (13 + 35) * 22 mod 43
[1397] ['13', '22', '38'] -> (22 - 13) / 38 mod 43
[1398] ['13', '23', '23'] -> (13 + 23) / 23 mod 43
[1399] ['13', '23', '26'] -> (13 * 23) + 26 mod 43
[1400] ['13', '23', '33'] -> 23 - (13 * 33) mod 43
[1401] ['13', '23', '37'] -> 13 - (23 / 37) mod 43
[1402] ['1', '31', '31'] -> (1 - 31) / 31 mod 43
[1403] ['13', '23', '41'] -> (23 - 41) * 13 mod 43
[1404] ['13', '23', '42'] -> (13 / 23) - 42 mod 43
[1405] ['13', '25', '28'] -> (13 + 28) / 25 mod 43
[1406] ['13', '25', '32'] -> (25 / 13) + 32 mod 43
[1407] ['13', '25', '33'] -> (13 * 33) + 25 mod 43
[1408] ['13', '25', '37'] -> 13 / (25 - 37) mod 43
[1409] ['13', '25', '38'] -> (13 / 38) - 25 mod 43
[1410] ['13', '26', '27'] -> (13 * 27) - 26 mod 43
[1411] ['13', '26', '30'] -> (13 * 26) + 30 mod 43
[1412] ['13', '26', '33'] -> 33 / (13 + 26) mod 43
[1413] ['1', '31', '33'] -> (1 + 31) * 33 mod 43
[1414] ['13', '26', '34'] -> (13 - 34) / 26 mod 43
[1415] ['13', '26', '35'] -> (35 - 13) / 26 mod 43
[1416] ['13', '26', '38'] -> 13 / (26 - 38) mod 43
[1417] ['13', '26', '41'] -> (13 / 26) - 41 mod 43
[1418] ['13', '26', '42'] -> (26 + 42) * 13 mod 43
[1419] ['13', '27', '29'] -> (13 - 27) * 29 mod 43
[1420] ['13', '27', '40'] -> (27 - 13) / 40 mod 43
[1421] ['13', '27', '42'] -> 42 - (13 / 27) mod 43
[1422] ['13', '28', '41'] -> (28 / 13) - 41 mod 43
[1423] ['13', '29', '31'] -> (29 / 31) - 13 mod 43
[1424] ['1', '32', '32'] -> (1 + 32) * 32 mod 43
[1425] ['13', '29', '36'] -> (13 * 36) + 29 mod 43
[1426] ['13', '29', '38'] -> (13 + 38) / 29 mod 43
[1427] ['13', '29', '42'] -> (42 - 13) * 29 mod 43
[1428] ['13', '30', '31'] -> (31 - 13) * 30 mod 43
[1429] ['13', '31', '41'] -> 41 / (13 - 31) mod 43
[1430] ['13', '32', '33'] -> (13 / 32) + 33 mod 43
[1431] ['13', '32', '35'] -> 13 - (35 / 32) mod 43
[1432] ['13', '32', '37'] -> 32 - (13 * 37) mod 43
[1433] ['13', '32', '40'] -> (40 / 13) - 32 mod 43
[1434] ['13', '33', '36'] -> 36 / (13 - 33) mod 43
[1435] ['1', '32', '39'] -> (1 + 32) / 39 mod 43
[1436] ['13', '33', '40'] -> 13 - (33 / 40) mod 43
[1437] ['13', '33', '41'] -> 13 / (33 + 41) mod 43
[1438] ['13', '34', '34'] -> (34 + 34) * 13 mod 43
[1439] ['13', '34', '38'] -> (34 - 13) * 38 mod 43
[1440] ['13', '34', '39'] -> (39 - 13) * 34 mod 43
[1441] ['13', '34', '42'] -> (42 / 13) + 34 mod 43
[1442] ['13', '35', '38'] -> (13 - 35) * 38 mod 43
[1443] ['13', '36', '36'] -> 36 / (36 - 13) mod 43
[1444] ['13', '36', '37'] -> (36 / 37) - 13 mod 43
[1445] ['13', '36', '38'] -> 13 / (36 + 38) mod 43
[1446] ['1', '2', '40'] -> 1 - (40 / 2) mod 43
[1447] ['1', '33', '38'] -> 33 / (1 + 38) mod 43
[1448] ['13', '37', '37'] -> 13 / (37 + 37) mod 43
[1449] ['13', '37', '39'] -> 39 / (13 + 37) mod 43
[1450] ['13', '37', '40'] -> 37 - (40 / 13) mod 43
[1451] ['13', '38', '40'] -> (13 * 38) - 40 mod 43
[1452] ['13', '38', '41'] -> 41 / (38 - 13) mod 43
[1453] ['13', '40', '42'] -> (13 - 42) / 40 mod 43
[1454] ['13', '41', '41'] -> 41 - (13 * 41) mod 43
[1455] ['13', '41', '42'] -> (41 / 13) - 42 mod 43
[1456] ['14', '14', '15'] -> (14 * 15) - 14 mod 43
[1457] ['14', '14', '16'] -> (16 / 14) - 14 mod 43
[1458] ['1', '33', '41'] -> 1 - (33 * 41) mod 43
[1459] ['14', '14', '20'] -> (14 / 14) - 20 mod 43
[1460] ['14', '14', '21'] -> (14 + 21) / 14 mod 43
[1461] ['14', '14', '22'] -> (14 - 22) / 14 mod 43
[1462] ['14', '14', '25'] -> 25 - (14 / 14) mod 43
[1463] ['14', '14', '26'] -> 14 / (14 + 26) mod 43
[1464] ['14', '14', '27'] -> 27 / (14 + 14) mod 43
[1465] ['14', '14', '28'] -> (28 - 14) * 14 mod 43
[1466] ['14', '14', '30'] -> 14 - (14 * 30) mod 43
[1467] ['14', '14', '32'] -> 14 - (32 / 14) mod 43
[1468] ['14', '14', '33'] -> 14 - (14 / 33) mod 43
[1469] ['1', '34', '35'] -> 1 - (35 / 34) mod 43
[1470] ['14', '14', '37'] -> (14 + 14) / 37 mod 43
[1471] ['14', '15', '15'] -> (15 * 15) + 14 mod 43
[1472] ['14', '15', '16'] -> (14 * 16) + 15 mod 43
[1473] ['14', '15', '26'] -> (15 / 14) + 26 mod 43
[1474] ['14', '15', '27'] -> 15 - (14 * 27) mod 43
[1475] ['14', '15', '28'] -> 14 - (15 * 28) mod 43
[1476] ['14', '15', '34'] -> (14 - 15) / 34 mod 43
[1477] ['14', '15', '42'] -> (15 + 42) * 14 mod 43
[1478] ['14', '16', '25'] -> (14 - 16) / 25 mod 43
[1479] ['14', '16', '28'] -> (14 * 16) - 28 mod 43
[1480] ['1', '34', '36'] -> 1 - (34 * 36) mod 43
[1481] ['14', '16', '30'] -> (30 - 16) * 14 mod 43
[1482] ['14', '16', '32'] -> 32 / (14 + 16) mod 43
[1483] ['14', '16', '33'] -> 33 - (14 * 16) mod 43
[1484] ['14', '16', '40'] -> (16 * 40) - 14 mod 43
[1485] ['14', '16', '42'] -> 16 / (14 - 42) mod 43
[1486] ['14', '17', '18'] -> (17 + 18) / 14 mod 43
[1487] ['14', '17', '20'] -> 14 / (17 - 20) mod 43
[1488] ['14', '17', '29'] -> 29 / (17 - 14) mod 43
[1489] ['14', '17', '32'] -> (17 / 14) + 32 mod 43
[1490] ['14', '17', '33'] -> 17 / (14 - 33) mod 43
[1491] ['1', '34', '37'] -> (34 / 37) + 1 mod 43
[1492] ['14', '17', '37'] -> 14 - (17 / 37) mod 43
[1493] ['14', '17', '42'] -> (14 * 17) - 42 mod 43
[1494] ['14', '18', '18'] -> 18 - (14 * 18) mod 43
[1495] ['14', '18', '21'] -> 14 / (18 - 21) mod 43
[1496] ['14', '18', '22'] -> 14 / (18 + 22) mod 43
[1497] ['14', '18', '25'] -> (14 * 25) + 18 mod 43
[1498] ['14', '18', '27'] -> (14 - 27) * 18 mod 43
[1499] ['14', '18', '34'] -> (18 * 34) + 14 mod 43
[1500] ['14', '18', '36'] -> (18 - 14) / 36 mod 43
[1501] ['14', '18', '41'] -> (41 / 14) + 18 mod 43
[1502] ['1', '34', '38'] -> (1 / 34) - 38 mod 43
[1503] ['14', '19', '23'] -> 19 - (14 / 23) mod 43
[1504] ['14', '19', '25'] -> 14 - (25 / 19) mod 43
[1505] ['14', '19', '31'] -> (14 - 31) / 19 mod 43
[1506] ['14', '19', '33'] -> (33 - 19) * 14 mod 43
[1507] ['14', '19', '40'] -> (40 - 14) / 19 mod 43
[1508] ['14', '19', '41'] -> (14 - 19) / 41 mod 43
[1509] ['14', '20', '20'] -> 14 / (20 + 20) mod 43
[1510] ['14', '20', '23'] -> 14 / (20 - 23) mod 43
[1511] ['14', '20', '24'] -> (14 / 20) - 24 mod 43
[1512] ['14', '20', '31'] -> (14 * 31) + 20 mod 43
[1513] ['1', '34', '40'] -> (1 + 34) * 40 mod 43
[1514] ['14', '20', '36'] -> (14 + 36) / 20 mod 43
[1515] ['14', '20', '40'] -> (14 * 40) - 20 mod 43
[1516] ['14', '20', '42'] -> 42 / (14 + 20) mod 43
[1517] ['14', '21', '29'] -> (21 - 29) / 14 mod 43
[1518] ['14', '21', '37'] -> (14 * 37) - 21 mod 43
[1519] ['14', '21', '38'] -> (38 / 21) + 14 mod 43
[1520] ['14', '22', '25'] -> 14 / (22 - 25) mod 43
[1521] ['14', '22', '29'] -> (22 - 14) / 29 mod 43
[1522] ['14', '22', '33'] -> (22 * 33) - 14 mod 43
[1523] ['14', '22', '35'] -> (22 + 35) * 14 mod 43
[1524] ['1', '34', '41'] -> (1 + 41) / 34 mod 43
[1525] ['14', '22', '38'] -> 14 - (38 / 22) mod 43
[1526] ['14', '22', '41'] -> (14 + 41) / 22 mod 43
[1527] ['14', '22', '42'] -> (42 / 14) - 22 mod 43
[1528] ['14', '23', '25'] -> (14 / 25) - 23 mod 43
[1529] ['14', '23', '32'] -> (14 + 23) / 32 mod 43
[1530] ['14', '23', '34'] -> (23 + 34) * 14 mod 43
[1531] ['14', '23', '36'] -> (23 / 14) - 36 mod 43
[1532] ['14', '23', '37'] -> (37 - 23) * 14 mod 43
[1533] ['14', '23', '39'] -> (14 + 23) * 39 mod 43
[1534] ['14', '23', '42'] -> 42 / (14 - 23) mod 43
[1535] ['1', '35', '35'] -> (1 / 35) - 35 mod 43
[1536] ['14', '24', '28'] -> (14 * 28) - 24 mod 43
[1537] ['14', '24', '31'] -> (31 - 14) / 24 mod 43
[1538] ['14', '25', '25'] -> (14 * 25) - 25 mod 43
[1539] ['14', '25', '31'] -> (14 / 31) - 25 mod 43
[1540] ['14', '25', '32'] -> (25 + 32) * 14 mod 43
[1541] ['14', '25', '34'] -> 14 - (25 * 34) mod 43
[1542] ['14', '25', '38'] -> (25 / 38) - 14 mod 43
[1543] ['14', '25', '40'] -> 25 - (14 * 40) mod 43
[1544] ['14', '25', '41'] -> (41 / 14) - 25 mod 43
[1545] ['14', '25', '42'] -> (14 + 42) * 25 mod 43
[1546] ['1', '35', '38'] -> (1 - 35) / 38 mod 43
[1547] ['14', '26', '30'] -> 30 / (26 - 14) mod 43
[1548] ['14', '26', '32'] -> 32 - (26 / 14) mod 43
[1549] ['14', '26', '33'] -> 26 / (33 - 14) mod 43
[1550] ['14', '26', '34'] -> (26 - 34) / 14 mod 43
[1551] ['14', '26', '38'] -> 26 / (14 - 38) mod 43
[1552] ['14', '26', '39'] -> (14 * 26) - 39 mod 43
[1553] ['14', '26', '42'] -> (42 / 26) - 14 mod 43
[1554] ['14', '27', '33'] -> (14 * 27) + 33 mod 43
[1555] ['14', '27', '35'] -> (27 - 35) / 14 mod 43
[1556] ['14', '27', '36'] -> 14 - (27 / 36) mod 43
[1557] ['1', '3', '9'] -> (9 - 1) * 3 mod 43
[1558] ['1', '35', '41'] -> (41 - 1) * 35 mod 43
[1559] ['14', '27', '38'] -> 38 / (14 + 27) mod 43
[1560] ['14', '28', '28'] -> (28 * 28) + 14 mod 43
[1561] ['14', '28', '32'] -> (32 / 28) - 14 mod 43
[1562] ['14', '28', '42'] -> (42 - 28) * 14 mod 43
[1563] ['14', '29', '30'] -> (29 * 30) + 14 mod 43
[1564] ['14', '29', '33'] -> (29 / 33) + 14 mod 43
[1565] ['14', '29', '36'] -> (29 - 14) * 36 mod 43
[1566] ['14', '29', '38'] -> (14 * 29) - 38 mod 43
[1567] ['14', '30', '31'] -> 30 - (14 / 31) mod 43
[1568] ['14', '30', '34'] -> (14 * 30) + 34 mod 43
[1569] ['1', '35', '42'] -> 42 / (35 - 1) mod 43
[1570] ['14', '30', '38'] -> (30 - 38) / 14 mod 43
[1571] ['14', '30', '42'] -> (42 / 30) + 14 mod 43
[1572] ['14', '31', '31'] -> (31 / 14) + 31 mod 43
[1573] ['14', '31', '37'] -> (14 / 37) - 31 mod 43
[1574] ['14', '31', '42'] -> (14 + 42) / 31 mod 43
[1575] ['14', '32', '35'] -> 14 / (32 - 35) mod 43
[1576] ['14', '32', '41'] -> 41 / (14 - 32) mod 43
[1577] ['14', '33', '34'] -> (14 / 33) + 34 mod 43
[1578] ['14', '33', '40'] -> 33 - (40 / 14) mod 43
[1579] ['14', '33', '41'] -> (33 - 41) / 14 mod 43
[1580] ['1', '36', '38'] -> (1 / 38) - 36 mod 43
[1581] ['14', '34', '35'] -> (14 - 34) / 35 mod 43
[1582] ['14', '34', '36'] -> 36 / (14 - 34) mod 43
[1583] ['14', '34', '37'] -> 14 / (34 - 37) mod 43
[1584] ['14', '34', '38'] -> (38 / 14) - 34 mod 43
[1585] ['14', '34', '41'] -> (14 * 41) - 34 mod 43
[1586] ['14', '36', '36'] -> (14 * 36) + 36 mod 43
[1587] ['14', '37', '37'] -> (37 / 14) - 37 mod 43
[1588] ['14', '37', '40'] -> 14 / (37 - 40) mod 43
[1589] ['14', '37', '41'] -> (37 + 41) / 14 mod 43
[1590] ['14', '38', '39'] -> 39 - (38 / 14) mod 43
[1591] ['1', '36', '39'] -> (1 + 36) * 39 mod 43
[1592] ['14', '39', '39'] -> (39 + 39) / 14 mod 43
[1593] ['14', '39', '40'] -> 14 - (40 / 39) mod 43
[1594] ['14', '41', '42'] -> 14 / (41 + 42) mod 43
[1595] ['15', '15', '16'] -> (15 / 16) + 15 mod 43
[1596] ['15', '15', '18'] -> (15 + 15) * 18 mod 43
[1597] ['15', '15', '20'] -> (15 / 15) - 20 mod 43
[1598] ['15', '15', '22'] -> (15 - 22) * 15 mod 43
[1599] ['15', '15', '23'] -> (15 / 15) + 23 mod 43
[1600] ['15', '15', '26'] -> (26 / 15) - 15 mod 43
[1601] ['15', '15', '27'] -> 15 - (15 / 27) mod 43
[1602] ['1', '36', '41'] -> (36 / 41) - 1 mod 43
[1603] ['15', '15', '29'] -> (15 * 15) - 29 mod 43
[1604] ['15', '15', '31'] -> (31 - 15) / 15 mod 43
[1605] ['15', '15', '32'] -> 32 / (15 + 15) mod 43
[1606] ['15', '15', '35'] -> (15 * 35) + 15 mod 43
[1607] ['15', '15', '42'] -> (15 - 42) / 15 mod 43
[1608] ['15', '16', '21'] -> (15 + 16) / 21 mod 43
[1609] ['15', '16', '29'] -> 15 - (16 * 29) mod 43
[1610] ['15', '16', '30'] -> 16 / (30 - 15) mod 43
[1611] ['15', '16', '31'] -> 16 - (15 * 31) mod 43
[1612] ['15', '16', '35'] -> (15 - 35) * 16 mod 43
[1613] ['1', '37', '38'] -> (1 + 38) * 37 mod 43
[1614] ['15', '16', '39'] -> (16 / 39) - 15 mod 43
[1615] ['15', '16', '40'] -> (16 / 40) + 15 mod 43
[1616] ['15', '16', '42'] -> (15 * 16) + 42 mod 43
[1617] ['15', '17', '25'] -> (15 - 17) / 25 mod 43
[1618] ['15', '17', '27'] -> (15 * 17) + 27 mod 43
[1619] ['15', '17', '31'] -> (15 - 17) * 31 mod 43
[1620] ['15', '17', '34'] -> 17 / (15 - 34) mod 43
[1621] ['15', '17', '38'] -> 38 / (15 - 17) mod 43
[1622] ['15', '17', '40'] -> (15 * 40) - 17 mod 43
[1623] ['15', '17', '41'] -> (17 * 41) + 15 mod 43
[1624] ['1', '37', '40'] -> (40 - 1) * 37 mod 43
[1625] ['15', '17', '42'] -> (17 + 42) / 15 mod 43
[1626] ['15', '18', '19'] -> 18 - (15 / 19) mod 43
[1627] ['15', '18', '33'] -> (33 / 18) + 15 mod 43
[1628] ['15', '18', '35'] -> (15 - 18) * 35 mod 43
[1629] ['15', '18', '36'] -> 36 - (15 * 18) mod 43
[1630] ['15', '18', '38'] -> (18 * 38) - 15 mod 43
[1631] ['15', '18', '40'] -> (18 / 15) + 40 mod 43
[1632] ['15', '19', '25'] -> 15 / (25 - 19) mod 43
[1633] ['15', '19', '29'] -> (15 * 29) + 19 mod 43
[1634] ['15', '19', '31'] -> 31 - (19 / 15) mod 43
[1635] ['1', '37', '41'] -> (1 + 37) / 41 mod 43
[1636] ['15', '19', '35'] -> (35 - 19) / 15 mod 43
[1637] ['15', '19', '37'] -> (15 - 19) * 37 mod 43
[1638] ['15', '19', '38'] -> 15 - (19 * 38) mod 43
[1639] ['15', '19', '41'] -> (41 - 15) / 19 mod 43
[1640] ['15', '20', '21'] -> (15 - 20) * 21 mod 43
[1641] ['15', '20', '25'] -> (15 * 20) + 25 mod 43
[1642] ['15', '20', '27'] -> (20 - 27) * 15 mod 43
[1643] ['15', '20', '31'] -> (15 - 31) * 20 mod 43
[1644] ['15', '20', '38'] -> (20 / 38) - 15 mod 43
[1645] ['15', '20', '40'] -> (15 + 20) * 40 mod 43
[1646] ['1', '38', '38'] -> (38 * 38) - 1 mod 43
[1647] ['15', '20', '41'] -> (15 - 20) / 41 mod 43
[1648] ['15', '20', '42'] -> (42 - 15) * 20 mod 43
[1649] ['15', '21', '33'] -> (15 * 21) - 33 mod 43
[1650] ['15', '21', '34'] -> 34 - (21 / 15) mod 43
[1651] ['15', '21', '39'] -> (15 - 21) * 39 mod 43
[1652] ['15', '22', '23'] -> (15 - 22) / 23 mod 43
[1653] ['15', '22', '25'] -> 15 - (22 * 25) mod 43
[1654] ['15', '22', '33'] -> (15 + 33) * 22 mod 43
[1655] ['15', '22', '34'] -> (22 / 15) + 34 mod 43
[1656] ['15', '22', '35'] -> (22 * 35) - 15 mod 43
[1657] ['1', '38', '42'] -> 38 / (42 - 1) mod 43
[1658] ['15', '23', '30'] -> (23 - 30) * 15 mod 43
[1659] ['15', '23', '34'] -> 34 - (15 / 23) mod 43
[1660] ['15', '23', '35'] -> (35 / 23) + 15 mod 43
[1661] ['15', '23', '39'] -> (39 - 23) / 15 mod 43
[1662] ['15', '23', '40'] -> (15 - 23) * 40 mod 43
[1663] ['15', '23', '41'] -> (15 + 23) / 41 mod 43
[1664] ['15', '23', '42'] -> (15 - 42) * 23 mod 43
[1665] ['15', '24', '41'] -> (15 - 41) / 24 mod 43
[1666] ['15', '25', '25'] -> 25 / (25 - 15) mod 43
[1667] ['15', '25', '31'] -> 15 / (31 - 25) mod 43
[1668] ['1', '3', '15'] -> (1 - 15) / 3 mod 43
[1669] ['1', '39', '41'] -> (39 - 1) / 41 mod 43
[1670] ['15', '25', '33'] -> 15 - (33 / 25) mod 43
[1671] ['15', '25', '36'] -> (15 * 25) + 36 mod 43
[1672] ['15', '25', '38'] -> 25 / (15 + 38) mod 43
[1673] ['15', '25', '39'] -> (15 - 25) / 39 mod 43
[1674] ['15', '26', '28'] -> (26 / 15) + 28 mod 43
[1675] ['15', '26', '31'] -> (15 + 26) * 31 mod 43
[1676] ['15', '26', '34'] -> 26 / (34 - 15) mod 43
[1677] ['15', '26', '36'] -> (15 - 36) / 26 mod 43
[1678] ['15', '26', '38'] -> 38 / (15 + 26) mod 43
[1679] ['15', '26', '40'] -> (15 * 40) + 26 mod 43
[1680] ['2', '2', '3'] -> (2 + 3) / 2 mod 43
[1681] ['15', '26', '41'] -> 15 - (26 * 41) mod 43
[1682] ['15', '26', '42'] -> (42 - 26) / 15 mod 43
[1683] ['15', '27', '28'] -> (28 / 27) + 15 mod 43
[1684] ['15', '27', '29'] -> (27 * 29) + 15 mod 43
[1685] ['15', '27', '32'] -> (27 + 32) / 15 mod 43
[1686] ['15', '27', '35'] -> (35 - 15) * 27 mod 43
[1687] ['15', '27', '37'] -> (15 * 27) - 37 mod 43
[1688] ['15', '27', '40'] -> 15 - (27 / 40) mod 43
[1689] ['15', '28', '42'] -> (42 - 15) / 28 mod 43
[1690] ['15', '29', '30'] -> (29 + 30) / 15 mod 43
[1691] ['2', '2', '4'] -> (2 / 4) + 2 mod 43
[1692] ['15', '29', '32'] -> 29 - (32 / 15) mod 43
[1693] ['15', '29', '41'] -> (29 / 15) - 41 mod 43
[1694] ['15', '30', '31'] -> 15 - (31 / 30) mod 43
[1695] ['15', '30', '32'] -> (30 / 32) + 15 mod 43
[1696] ['15', '30', '33'] -> (33 - 15) * 30 mod 43
[1697] ['15', '30', '38'] -> (15 * 38) - 30 mod 43
[1698] ['15', '30', '41'] -> (15 / 30) - 41 mod 43
[1699] ['15', '31', '33'] -> 15 - (31 * 33) mod 43
[1700] ['15', '31', '38'] -> (31 - 38) * 15 mod 43
[1701] ['15', '31', '39'] -> 31 - (15 / 39) mod 43
[1702] ['2', '2', '7'] -> (7 - 2) / 2 mod 43
[1703] ['15', '31', '42'] -> (31 / 15) + 42 mod 43
[1704] ['15', '32', '35'] -> (32 / 35) - 15 mod 43
[1705] ['15', '32', '37'] -> (32 / 37) + 15 mod 43
[1706] ['15', '32', '38'] -> 15 / (38 - 32) mod 43
[1707] ['15', '33', '33'] -> (33 - 15) / 33 mod 43
[1708] ['15', '33', '34'] -> 34 / (15 + 33) mod 43
[1709] ['15', '33', '35'] -> 33 - (15 * 35) mod 43
[1710] ['15', '33', '38'] -> (38 / 15) - 33 mod 43
[1711] ['15', '34', '36'] -> (36 / 34) - 15 mod 43
[1712] ['15', '35', '35'] -> (15 - 35) / 35 mod 43
[1713] ['2', '2', '11'] -> (11 * 2) + 2 mod 43
[1714] ['15', '36', '39'] -> 15 - (36 / 39) mod 43
[1715] ['15', '36', '42'] -> 15 / (42 - 36) mod 43
[1716] ['15', '38', '38'] -> 38 - (38 / 15) mod 43
[1717] ['15', '39', '40'] -> (39 + 40) * 15 mod 43
[1718] ['15', '39', '41'] -> (15 * 39) + 41 mod 43
[1719] ['15', '40', '40'] -> (40 * 40) + 15 mod 43
[1720] ['16', '16', '17'] -> (16 * 16) - 17 mod 43
[1721] ['16', '16', '20'] -> (16 / 16) - 20 mod 43
[1722] ['16', '16', '21'] -> 16 - (16 * 21) mod 43
