[1] ['1', '1', '5'] -> 1 / (1 - 5) mod 97
[10908] ['18', '56', '56'] -> (18 / 56) - 56 mod 97
[10909] ['18', '56', '59'] -> (56 * 59) + 18 mod 97
[10910] ['18', '56', '60'] -> (60 - 18) * 56 mod 97
[10911] ['18', '56', '64'] -> (56 / 18) + 64 mod 97
[10912] ['18', '56', '65'] -> (18 + 65) / 56 mod 97
[10913] ['2', '43', '67'] -> (2 - 43) / 67 mod 97
[10914] ['18', '56', '73'] -> (18 - 73) * 56 mod 97
[10915] ['18', '56', '74'] -> (56 / 74) + 18 mod 97
[10916] ['18', '56', '82'] -> (82 / 18) - 56 mod 97
[10917] ['18', '56', '87'] -> (56 - 87) * 18 mod 97
[10918] ['18', '56', '88'] -> 56 - (18 * 88) mod 97
[10919] ['18', '56', '91'] -> 56 - (91 / 18) mod 97
[10920] ['18', '56', '92'] -> (18 + 56) / 92 mod 97
[10921] ['18', '57', '62'] -> (57 * 62) - 18 mod 97
[10922] ['18', '57', '66'] -> (66 / 57) - 18 mod 97
[10923] ['18', '57', '70'] -> (18 / 70) + 57 mod 97
[10924] ['2', '43', '82'] -> (2 * 82) - 43 mod 97
[10925] ['18', '57', '74'] -> (18 - 57) * 74 mod 97
[10926] ['18', '57', '79'] -> (18 * 79) + 57 mod 97
[10927] ['18', '57', '80'] -> 80 - (18 * 57) mod 97
[10928] ['18', '57', '81'] -> 57 / (81 - 18) mod 97
[10929] ['18', '57', '84'] -> (57 + 84) / 18 mod 97
[10930] ['18', '57', '85'] -> (85 / 18) + 57 mod 97
[10931] ['18', '57', '89'] -> (18 + 89) / 57 mod 97
[10932] ['18', '57', '92'] -> (57 * 92) + 18 mod 97
[10933] ['18', '57', '95'] -> (95 - 18) * 57 mod 97
[10934] ['18', '58', '63'] -> (18 - 58) / 63 mod 97
[10935] ['2', '43', '83'] -> 83 / (2 - 43) mod 97
[10936] ['18', '58', '78'] -> 78 / (18 + 58) mod 97
[10937] ['18', '58', '82'] -> (18 + 58) * 82 mod 97
[10938] ['18', '58', '84'] -> (18 + 58) / 84 mod 97
[10939] ['18', '58', '89'] -> (58 - 89) * 18 mod 97
[10940] ['18', '59', '60'] -> 59 / (18 - 60) mod 97
[10941] ['18', '59', '66'] -> (18 / 66) + 59 mod 97
[10942] ['18', '59', '67'] -> (18 - 59) / 67 mod 97
[10943] ['18', '59', '71'] -> 18 - (59 / 71) mod 97
[10944] ['18', '59', '72'] -> 59 - (18 * 72) mod 97
[10945] ['18', '59', '76'] -> (76 - 18) / 59 mod 97
[10946] ['2', '43', '84'] -> (2 / 84) - 43 mod 97
[10947] ['18', '59', '82'] -> (59 + 82) / 18 mod 97
[10948] ['18', '59', '83'] -> 83 / (18 - 59) mod 97
[10949] ['18', '59', '84'] -> 18 / (84 - 59) mod 97
[10950] ['18', '59', '85'] -> (18 - 85) * 59 mod 97
[10951] ['18', '59', '90'] -> (59 - 90) * 18 mod 97
[10952] ['18', '59', '95'] -> 95 - (18 / 59) mod 97
[10953] ['18', '60', '60'] -> (18 + 60) * 60 mod 97
[10954] ['18', '60', '62'] -> 18 / (60 + 62) mod 97
[10955] ['18', '60', '68'] -> (60 * 68) + 18 mod 97
[10956] ['18', '60', '71'] -> (18 - 60) / 71 mod 97
[10957] ['2', '43', '91'] -> (91 - 43) / 2 mod 97
[10958] ['18', '60', '76'] -> (18 + 60) / 76 mod 97
[10959] ['18', '60', '81'] -> (60 + 81) / 18 mod 97
[10960] ['18', '60', '83'] -> (18 / 60) - 83 mod 97
[10961] ['18', '60', '85'] -> 18 / (85 - 60) mod 97
[10962] ['18', '60', '86'] -> (18 * 60) - 86 mod 97
[10963] ['18', '60', '87'] -> 18 - (60 / 87) mod 97
[10964] ['18', '60', '88'] -> (60 * 88) - 18 mod 97
[10965] ['18', '60', '91'] -> (60 - 91) * 18 mod 97
[10966] ['18', '60', '92'] -> 92 - (60 / 18) mod 97
[10967] ['18', '60', '96'] -> (96 - 18) * 60 mod 97
[10968] ['2', '43', '93'] -> (43 * 93) + 2 mod 97
[10969] ['18', '61', '61'] -> 18 / (61 + 61) mod 97
[10970] ['18', '61', '62'] -> 62 / (61 - 18) mod 97
[10971] ['18', '61', '64'] -> (18 * 64) - 61 mod 97
[10972] ['18', '61', '71'] -> (61 / 18) - 71 mod 97
[10973] ['18', '61', '73'] -> (18 / 61) + 73 mod 97
[10974] ['18', '61', '80'] -> (61 + 80) / 18 mod 97
[10975] ['18', '61', '81'] -> 18 - (61 * 81) mod 97
[10976] ['18', '61', '82'] -> (82 - 18) * 61 mod 97
[10977] ['18', '61', '84'] -> 61 - (84 / 18) mod 97
[10978] ['18', '61', '86'] -> 18 / (86 - 61) mod 97
[10979] ['2', '43', '94'] -> 94 - (43 / 2) mod 97
[10980] ['18', '61', '87'] -> 61 - (18 / 87) mod 97
[10981] ['18', '61', '88'] -> (18 + 88) / 61 mod 97
[10982] ['18', '61', '90'] -> (18 * 61) + 90 mod 97
[10983] ['18', '61', '91'] -> (61 / 91) + 18 mod 97
[10984] ['18', '61', '92'] -> (61 - 92) * 18 mod 97
[10985] ['18', '62', '71'] -> (18 / 71) + 62 mod 97
[10986] ['18', '62', '73'] -> 73 - (18 * 62) mod 97
[10987] ['18', '62', '80'] -> (62 / 80) - 18 mod 97
[10988] ['18', '62', '81'] -> (81 / 62) + 18 mod 97
[10989] ['18', '62', '86'] -> 86 / (62 - 18) mod 97
[10990] ['2', '44', '45'] -> 2 / (44 + 45) mod 97
[10991] ['18', '62', '87'] -> 18 / (87 - 62) mod 97
[10992] ['18', '62', '90'] -> 90 - (18 / 62) mod 97
[10993] ['18', '62', '91'] -> (18 * 91) - 62 mod 97
[10994] ['18', '62', '92'] -> (92 / 18) + 62 mod 97
[10995] ['18', '62', '96'] -> (62 / 18) + 96 mod 97
[10996] ['18', '63', '64'] -> (18 + 63) / 64 mod 97
[10997] ['18', '63', '75'] -> (75 - 18) / 63 mod 97
[10998] ['18', '63', '78'] -> (63 + 78) / 18 mod 97
[10999] ['18', '63', '87'] -> (87 / 63) + 18 mod 97
[11000] ['18', '63', '88'] -> 18 / (88 - 63) mod 97
[11001] ['1', '10', '89'] -> (10 / 89) + 1 mod 97
[11002] ['2', '44', '48'] -> 2 - (44 * 48) mod 97
[11003] ['18', '63', '91'] -> 91 - (18 * 63) mod 97
[11004] ['18', '63', '93'] -> (18 / 63) + 93 mod 97
[11005] ['18', '63', '94'] -> (63 - 94) * 18 mod 97
[11006] ['18', '64', '68'] -> (64 - 18) * 68 mod 97
[11007] ['18', '64', '69'] -> (69 / 64) - 18 mod 97
[11008] ['18', '64', '76'] -> (18 + 64) * 76 mod 97
[11009] ['18', '64', '77'] -> (64 + 77) / 18 mod 97
[11010] ['18', '64', '79'] -> (79 - 18) * 64 mod 97
[11011] ['18', '64', '80'] -> 64 / (18 - 80) mod 97
[11012] ['18', '64', '82'] -> (18 / 82) + 64 mod 97
[11013] ['2', '44', '49'] -> (44 * 49) + 2 mod 97
[11014] ['18', '64', '84'] -> (18 * 84) + 64 mod 97
[11015] ['18', '64', '87'] -> (18 - 64) / 87 mod 97
[11016] ['18', '64', '88'] -> (64 * 88) + 18 mod 97
[11017] ['18', '64', '89'] -> 18 / (89 - 64) mod 97
[11018] ['18', '64', '93'] -> (93 / 64) + 18 mod 97
[11019] ['18', '64', '94'] -> 94 - (18 / 64) mod 97
[11020] ['18', '65', '67'] -> (18 / 65) + 67 mod 97
[11021] ['18', '65', '70'] -> 18 - (65 / 70) mod 97
[11022] ['18', '65', '76'] -> (65 + 76) / 18 mod 97
[11023] ['18', '65', '78'] -> 78 - (18 / 65) mod 97
[11024] ['2', '44', '51'] -> (2 / 44) - 51 mod 97
[11025] ['18', '65', '80'] -> (18 / 80) + 65 mod 97
[11026] ['18', '65', '81'] -> (65 - 18) * 81 mod 97
[11027] ['18', '65', '82'] -> (65 / 18) - 82 mod 97
[11028] ['18', '65', '84'] -> 65 / (18 - 84) mod 97
[11029] ['18', '65', '91'] -> (18 - 65) / 91 mod 97
[11030] ['18', '65', '95'] -> 18 - (95 / 65) mod 97
[11031] ['18', '65', '96'] -> (65 - 96) * 18 mod 97
[11032] ['18', '66', '67'] -> 66 - (18 * 67) mod 97
[11033] ['18', '66', '68'] -> (68 / 18) - 66 mod 97
[11034] ['18', '66', '75'] -> (66 + 75) / 18 mod 97
[11035] ['2', '44', '52'] -> 2 / (44 - 52) mod 97
[11036] ['18', '66', '76'] -> 76 / (18 + 66) mod 97
[11037] ['18', '66', '77'] -> 66 - (77 / 18) mod 97
[11038] ['18', '66', '80'] -> (66 * 80) - 18 mod 97
[11039] ['18', '66', '83'] -> (18 - 83) / 66 mod 97
[11040] ['18', '66', '89'] -> 18 - (89 / 66) mod 97
[11041] ['18', '66', '95'] -> (18 - 66) / 95 mod 97
[11042] ['18', '67', '77'] -> (18 - 77) * 67 mod 97
[11043] ['18', '67', '79'] -> (18 * 67) + 79 mod 97
[11044] ['18', '67', '83'] -> 18 - (83 / 67) mod 97
[11045] ['18', '67', '85'] -> 85 / (18 - 67) mod 97
[11046] ['2', '44', '57'] -> (57 / 2) + 44 mod 97
[11047] ['18', '67', '86'] -> (86 / 18) - 67 mod 97
[11048] ['18', '67', '87'] -> 87 - (67 / 18) mod 97
[11049] ['18', '67', '96'] -> (67 + 96) * 18 mod 97
[11050] ['18', '68', '69'] -> (18 - 69) * 68 mod 97
[11051] ['18', '68', '76'] -> (68 / 76) + 18 mod 97
[11052] ['18', '68', '77'] -> 18 - (77 / 68) mod 97
[11053] ['18', '68', '84'] -> 84 - (18 * 68) mod 97
[11054] ['18', '68', '86'] -> (18 + 68) * 86 mod 97
[11055] ['18', '68', '91'] -> (68 - 18) / 91 mod 97
[11056] ['18', '68', '94'] -> (68 / 94) - 18 mod 97
[11057] ['2', '44', '59'] -> 59 / (2 - 44) mod 97
[11058] ['18', '68', '95'] -> (68 + 95) * 18 mod 97
[11059] ['18', '68', '96'] -> 68 / (18 - 96) mod 97
[11060] ['18', '69', '71'] -> 18 - (71 / 69) mod 97
[11061] ['18', '69', '72'] -> (69 + 72) / 18 mod 97
[11062] ['18', '69', '78'] -> 69 - (18 / 78) mod 97
[11063] ['18', '69', '85'] -> (85 / 69) - 18 mod 97
[11064] ['18', '69', '93'] -> (69 / 18) - 93 mod 97
[11065] ['18', '70', '72'] -> (18 * 70) - 72 mod 97
[11066] ['18', '70', '74'] -> (70 / 18) + 74 mod 97
[11067] ['18', '70', '75'] -> 75 / (18 + 70) mod 97
[11068] ['2', '44', '64'] -> (2 * 44) - 64 mod 97
[11069] ['18', '70', '78'] -> 70 - (18 * 78) mod 97
[11070] ['18', '70', '83'] -> (70 - 18) / 83 mod 97
[11071] ['18', '70', '86'] -> (70 * 86) + 18 mod 97
[11072] ['18', '70', '88'] -> 88 - (18 / 70) mod 97
[11073] ['18', '70', '91'] -> (18 / 91) - 70 mod 97
[11074] ['18', '70', '93'] -> (70 + 93) * 18 mod 97
[11075] ['18', '70', '95'] -> 18 / (95 - 70) mod 97
[11076] ['18', '71', '72'] -> (72 / 71) - 18 mod 97
[11077] ['18', '71', '79'] -> (71 - 18) / 79 mod 97
[11078] ['18', '71', '83'] -> 83 - (18 / 71) mod 97
[11079] ['2', '44', '65'] -> (44 + 65) * 2 mod 97
[11080] ['18', '71', '85'] -> 71 - (18 / 85) mod 97
[11081] ['18', '71', '88'] -> (18 / 88) - 71 mod 97
[11082] ['18', '71', '89'] -> (18 * 89) + 71 mod 97
[11083] ['18', '71', '90'] -> (18 * 71) - 90 mod 97
[11084] ['18', '71', '93'] -> (18 + 93) * 71 mod 97
[11085] ['18', '71', '94'] -> (18 + 71) * 94 mod 97
[11086] ['18', '71', '96'] -> 18 / (96 - 71) mod 97
[11087] ['18', '72', '77'] -> (72 / 18) - 77 mod 97
[11088] ['18', '72', '82'] -> 72 / (18 + 82) mod 97
[11089] ['18', '72', '83'] -> (83 - 18) * 72 mod 97
[11090] ['2', '44', '71'] -> (2 - 44) / 71 mod 97
[11091] ['18', '72', '85'] -> 18 - (72 / 85) mod 97
[11092] ['18', '72', '86'] -> (18 * 72) + 86 mod 97
[11093] ['18', '72', '88'] -> 72 - (88 / 18) mod 97
[11094] ['18', '72', '89'] -> (72 * 89) + 18 mod 97
[11095] ['18', '72', '91'] -> (72 + 91) * 18 mod 97
[11096] ['18', '73', '73'] -> 18 - (73 * 73) mod 97
[11097] ['18', '73', '77'] -> 77 - (18 * 73) mod 97
[11098] ['18', '73', '85'] -> (18 + 85) / 73 mod 97
[11099] ['18', '73', '88'] -> (88 / 18) + 73 mod 97
[11100] ['18', '73', '96'] -> 96 - (18 / 73) mod 97
[11101] ['2', '44', '72'] -> (2 - 72) * 44 mod 97
[11102] ['18', '74', '76'] -> (76 - 18) * 74 mod 97
[11103] ['18', '74', '77'] -> (74 / 77) + 18 mod 97
[11104] ['18', '74', '82'] -> 82 - (74 / 18) mod 97
[11105] ['18', '74', '83'] -> 83 / (74 - 18) mod 97
[11106] ['18', '74', '95'] -> 95 - (18 * 74) mod 97
[11107] ['18', '75', '77'] -> (75 - 18) * 77 mod 97
[11108] ['18', '75', '87'] -> 87 / (18 - 75) mod 97
[11109] ['18', '75', '88'] -> (75 + 88) * 18 mod 97
[11110] ['18', '75', '91'] -> (18 + 75) * 91 mod 97
[11111] ['18', '76', '78'] -> (18 / 78) + 76 mod 97
[11112] ['1', '1', '12'] -> (1 + 1) * 12 mod 97
[11113] ['1', '2', '49'] -> (49 - 1) / 2 mod 97
[11114] ['1', '10', '90'] -> 10 - (1 / 90) mod 97
[11115] ['2', '44', '77'] -> (77 / 44) - 2 mod 97
[11116] ['18', '76', '81'] -> (18 * 81) - 76 mod 97
[11117] ['18', '76', '83'] -> (18 * 76) - 83 mod 97
[11118] ['18', '76', '86'] -> (18 / 76) - 86 mod 97
[11119] ['18', '76', '87'] -> (76 + 87) * 18 mod 97
[11120] ['18', '76', '89'] -> (18 + 76) * 89 mod 97
[11121] ['18', '76', '95'] -> (76 * 95) - 18 mod 97
[11122] ['18', '76', '96'] -> (96 - 18) / 76 mod 97
[11123] ['18', '77', '79'] -> (77 / 18) + 79 mod 97
[11124] ['18', '77', '81'] -> 77 - (81 / 18) mod 97
[11125] ['18', '77', '85'] -> (18 + 77) * 85 mod 97
[11126] ['2', '44', '81'] -> 44 / (2 - 81) mod 97
[11127] ['18', '77', '86'] -> (77 + 86) * 18 mod 97
[11128] ['18', '77', '87'] -> (77 * 87) + 18 mod 97
[11129] ['18', '77', '91'] -> 91 - (18 / 77) mod 97
[11130] ['18', '78', '78'] -> (78 - 18) * 78 mod 97
[11131] ['18', '78', '80'] -> (80 / 78) + 18 mod 97
[11132] ['18', '78', '86'] -> (18 - 86) / 78 mod 97
[11133] ['18', '78', '90'] -> (90 / 18) - 78 mod 97
[11134] ['18', '78', '93'] -> 93 - (78 / 18) mod 97
[11135] ['18', '78', '95'] -> (95 / 18) + 78 mod 97
[11136] ['18', '79', '86'] -> (86 / 79) + 18 mod 97
[11137] ['2', '44', '84'] -> (2 + 84) / 44 mod 97
[11138] ['18', '79', '90'] -> 79 / (90 - 18) mod 97
[11139] ['18', '79', '94'] -> (79 / 94) + 18 mod 97
[11140] ['18', '80', '80'] -> 80 - (18 / 80) mod 97
[11141] ['18', '80', '88'] -> (80 - 18) * 88 mod 97
[11142] ['18', '80', '89'] -> (18 + 89) * 80 mod 97
[11143] ['18', '80', '93'] -> (18 + 80) / 93 mod 97
[11144] ['18', '81', '83'] -> (18 + 83) / 81 mod 97
[11145] ['18', '81', '89'] -> (18 + 81) / 89 mod 97
[11146] ['18', '81', '96'] -> 18 - (96 / 81) mod 97
[11147] ['18', '82', '83'] -> (18 * 83) + 82 mod 97
[11148] ['2', '44', '87'] -> (2 * 87) + 44 mod 97
[11149] ['18', '82', '85'] -> (18 + 82) / 85 mod 97
[11150] ['18', '82', '87'] -> (18 - 87) / 82 mod 97
[11151] ['18', '83', '83'] -> (83 / 18) - 83 mod 97
[11152] ['18', '83', '84'] -> 18 - (84 / 83) mod 97
[11153] ['18', '83', '91'] -> (91 / 83) - 18 mod 97
[11154] ['18', '83', '94'] -> (83 * 94) - 18 mod 97
[11155] ['18', '83', '96'] -> 96 / (18 + 83) mod 97
[11156] ['18', '84', '84'] -> (84 / 18) + 84 mod 97
[11157] ['18', '86', '88'] -> (18 - 88) / 86 mod 97
[11158] ['18', '86', '89'] -> (18 / 86) - 89 mod 97
[11159] ['2', '44', '92'] -> (92 - 44) / 2 mod 97
[11160] ['18', '87', '87'] -> (18 * 87) - 87 mod 97
[11161] ['18', '87', '90'] -> 90 / (18 - 87) mod 97
[11162] ['18', '87', '94'] -> (87 / 18) - 94 mod 97
[11163] ['18', '87', '95'] -> 95 / (18 + 87) mod 97
[11164] ['18', '87', '96'] -> (18 + 96) * 87 mod 97
[11165] ['18', '88', '93'] -> (93 - 18) / 88 mod 97
[11166] ['18', '89', '90'] -> (18 - 89) / 90 mod 97
[11167] ['18', '89', '94'] -> (94 / 18) - 89 mod 97
[11168] ['18', '90', '91'] -> (90 * 91) - 18 mod 97
[11169] ['18', '90', '92'] -> 92 - (18 * 90) mod 97
[11170] ['2', '44', '93'] -> (44 - 93) / 2 mod 97
[11171] ['18', '91', '91'] -> 91 / (18 - 91) mod 97
[11172] ['18', '91', '94'] -> 94 / (18 + 91) mod 97
[11173] ['18', '92', '95'] -> 92 / (18 - 95) mod 97
[11174] ['18', '93', '96'] -> (18 * 93) + 96 mod 97
[11175] ['18', '94', '95'] -> (94 * 95) + 18 mod 97
[11176] ['18', '94', '96'] -> 94 - (96 / 18) mod 97
[11177] ['19', '19', '25'] -> 25 - (19 / 19) mod 97
[11178] ['19', '19', '35'] -> 19 - (19 / 35) mod 97
[11179] ['19', '19', '36'] -> (19 * 36) + 19 mod 97
[11180] ['19', '19', '38'] -> (19 * 38) - 19 mod 97
[11181] ['2', '45', '47'] -> (45 / 2) - 47 mod 97
[11182] ['19', '19', '39'] -> 39 / (19 + 19) mod 97
[11183] ['19', '19', '40'] -> 19 / (40 - 19) mod 97
[11184] ['19', '19', '41'] -> (41 / 19) - 19 mod 97
[11185] ['19', '19', '42'] -> (19 + 19) / 42 mod 97
[11186] ['19', '19', '46'] -> (19 * 19) - 46 mod 97
[11187] ['19', '19', '48'] -> (19 - 48) / 19 mod 97
[11188] ['19', '19', '49'] -> (19 + 49) / 19 mod 97
[11189] ['19', '19', '51'] -> (19 * 19) + 51 mod 97
[11190] ['19', '19', '56'] -> (56 - 19) * 19 mod 97
[11191] ['19', '19', '61'] -> 19 - (19 * 61) mod 97
[11192] ['2', '45', '48'] -> (45 * 48) - 2 mod 97
[11193] ['19', '19', '67'] -> (19 + 19) * 67 mod 97
[11194] ['19', '19', '74'] -> (19 / 19) - 74 mod 97
[11195] ['19', '19', '79'] -> (19 - 79) * 19 mod 97
[11196] ['19', '19', '87'] -> (87 - 19) / 19 mod 97
[11197] ['19', '19', '94'] -> 94 - (19 * 19) mod 97
[11198] ['19', '20', '29'] -> (19 / 29) + 20 mod 97
[11199] ['19', '20', '36'] -> 20 / (36 - 19) mod 97
[11200] ['19', '20', '38'] -> (19 + 20) / 38 mod 97
[11201] ['19', '20', '40'] -> (19 / 20) - 40 mod 97
[11202] ['19', '20', '41'] -> 19 / (41 - 20) mod 97
[11203] ['2', '45', '50'] -> (45 / 2) + 50 mod 97
[11204] ['19', '20', '48'] -> (20 + 48) / 19 mod 97
[11205] ['19', '20', '49'] -> (20 - 49) / 19 mod 97
[11206] ['19', '20', '59'] -> (59 - 19) * 20 mod 97
[11207] ['19', '20', '60'] -> (60 / 19) - 20 mod 97
[11208] ['19', '20', '65'] -> (19 * 20) - 65 mod 97
[11209] ['19', '20', '68'] -> 20 - (19 / 68) mod 97
[11210] ['19', '20', '71'] -> 71 - (20 / 19) mod 97
[11211] ['19', '20', '80'] -> (20 - 80) * 19 mod 97
[11212] ['19', '20', '87'] -> (19 * 87) + 20 mod 97
[11213] ['19', '20', '95'] -> 20 / (19 + 95) mod 97
[11214] ['2', '45', '53'] -> 2 / (45 - 53) mod 97
[11215] ['19', '20', '96'] -> 19 / (20 - 96) mod 97
[11216] ['19', '21', '28'] -> (21 / 19) + 28 mod 97
[11217] ['19', '21', '30'] -> (30 / 21) - 19 mod 97
[11218] ['19', '21', '32'] -> 21 / (32 - 19) mod 97
[11219] ['19', '21', '33'] -> (19 * 33) - 21 mod 97
[11220] ['19', '21', '35'] -> 35 - (19 * 21) mod 97
[11221] ['19', '21', '38'] -> (38 - 19) / 21 mod 97
[11222] ['19', '21', '39'] -> (21 * 39) - 19 mod 97
[11223] ['19', '21', '40'] -> 21 - (40 / 19) mod 97
[11224] ['19', '21', '41'] -> (19 * 41) + 21 mod 97
[11225] ['1', '10', '92'] -> 92 - (1 / 10) mod 97
[11226] ['2', '45', '57'] -> (57 - 45) * 2 mod 97
[11227] ['19', '21', '42'] -> 19 / (42 - 21) mod 97
[11228] ['19', '21', '43'] -> (21 / 43) + 19 mod 97
[11229] ['19', '21', '47'] -> (21 + 47) / 19 mod 97
[11230] ['19', '21', '49'] -> 49 / (19 - 21) mod 97
[11231] ['19', '21', '54'] -> 19 - (21 / 54) mod 97
[11232] ['19', '21', '56'] -> 21 - (19 * 56) mod 97
[11233] ['19', '21', '57'] -> (57 / 19) + 21 mod 97
[11234] ['19', '21', '58'] -> (58 - 21) * 19 mod 97
[11235] ['19', '21', '69'] -> (21 / 19) - 69 mod 97
[11236] ['19', '21', '79'] -> (79 / 19) - 21 mod 97
[11237] ['2', '45', '59'] -> 45 - (2 * 59) mod 97
[11238] ['19', '21', '84'] -> (19 * 21) - 84 mod 97
[11239] ['19', '21', '85'] -> (19 - 21) * 85 mod 97
[11240] ['19', '21', '87'] -> 87 / (19 + 21) mod 97
[11241] ['19', '21', '88'] -> (21 * 88) + 19 mod 97
[11242] ['19', '21', '93'] -> (19 + 93) * 21 mod 97
[11243] ['19', '22', '25'] -> 25 / (19 - 22) mod 97
[11244] ['19', '22', '28'] -> 22 / (28 - 19) mod 97
[11245] ['19', '22', '30'] -> (19 + 22) / 30 mod 97
[11246] ['19', '22', '35'] -> (19 + 35) * 22 mod 97
[11247] ['19', '22', '39'] -> 22 - (19 / 39) mod 97
[11248] ['2', '45', '61'] -> 61 / (2 + 45) mod 97
[11249] ['19', '22', '46'] -> (22 + 46) / 19 mod 97
[11250] ['19', '22', '51'] -> (22 - 51) / 19 mod 97
[11251] ['19', '22', '55'] -> (19 + 22) * 55 mod 97
[11252] ['19', '22', '58'] -> (19 / 58) + 22 mod 97
[11253] ['19', '22', '66'] -> 66 - (22 / 19) mod 97
[11254] ['19', '22', '72'] -> 72 / (22 - 19) mod 97
[11255] ['19', '22', '85'] -> (22 - 19) / 85 mod 97
[11256] ['19', '22', '87'] -> 22 / (19 + 87) mod 97
[11257] ['19', '22', '89'] -> (19 - 22) * 89 mod 97
[11258] ['19', '22', '90'] -> (90 - 22) / 19 mod 97
[11259] ['2', '45', '62'] -> 62 / (45 - 2) mod 97
[11260] ['19', '22', '92'] -> (19 * 92) + 22 mod 97
[11261] ['19', '22', '93'] -> (22 / 93) - 19 mod 97
[11262] ['19', '22', '96'] -> 19 / (22 + 96) mod 97
[11263] ['19', '23', '25'] -> (19 * 23) - 25 mod 97
[11264] ['19', '23', '26'] -> (19 + 23) / 26 mod 97
[11265] ['19', '23', '33'] -> (23 / 19) + 33 mod 97
[11266] ['19', '23', '38'] -> 38 / (19 + 23) mod 97
[11267] ['19', '23', '44'] -> 19 / (44 - 23) mod 97
[11268] ['19', '23', '45'] -> (23 + 45) / 19 mod 97
[11269] ['19', '23', '46'] -> (19 * 46) + 23 mod 97
[11270] ['2', '45', '63'] -> (45 * 63) + 2 mod 97
[11271] ['19', '23', '49'] -> (19 - 49) / 23 mod 97
[11272] ['19', '23', '51'] -> 23 - (19 * 51) mod 97
[11273] ['19', '23', '56'] -> (19 + 23) * 56 mod 97
[11274] ['19', '23', '58'] -> (58 - 19) * 23 mod 97
[11275] ['19', '23', '60'] -> (60 - 23) * 19 mod 97
[11276] ['19', '23', '64'] -> (23 / 19) - 64 mod 97
[11277] ['19', '23', '67'] -> 67 - (19 / 23) mod 97
[11278] ['19', '23', '72'] -> (19 * 23) + 72 mod 97
[11279] ['19', '23', '81'] -> (23 - 19) / 81 mod 97
[11280] ['19', '23', '82'] -> (23 * 82) - 19 mod 97
[11281] ['2', '45', '64'] -> (45 + 64) * 2 mod 97
[11282] ['19', '23', '84'] -> (23 / 84) - 19 mod 97
[11283] ['19', '23', '86'] -> (86 - 19) / 23 mod 97
[11284] ['19', '23', '93'] -> (23 * 93) + 19 mod 97
[11285] ['19', '23', '96'] -> 96 / (23 - 19) mod 97
[11286] ['19', '24', '25'] -> (19 - 25) / 24 mod 97
[11287] ['19', '24', '39'] -> (39 / 19) - 24 mod 97
[11288] ['19', '24', '59'] -> (19 / 59) - 24 mod 97
[11289] ['19', '24', '72'] -> (19 + 72) / 24 mod 97
[11290] ['19', '25', '25'] -> (25 * 25) - 19 mod 97
[11291] ['19', '25', '27'] -> (19 + 25) * 27 mod 97
[11292] ['2', '45', '65'] -> 65 - (2 / 45) mod 97
[11293] ['19', '25', '31'] -> (19 / 25) + 31 mod 97
[11294] ['19', '25', '34'] -> (19 * 25) + 34 mod 97
[11295] ['19', '25', '37'] -> (37 - 19) / 25 mod 97
[11296] ['19', '25', '39'] -> (25 * 39) + 19 mod 97
[11297] ['19', '25', '43'] -> (25 + 43) / 19 mod 97
[11298] ['19', '25', '47'] -> 47 / (25 - 19) mod 97
[11299] ['19', '25', '50'] -> 50 / (19 - 25) mod 97
[11300] ['19', '25', '54'] -> (25 - 54) / 19 mod 97
[11301] ['19', '25', '59'] -> (25 / 19) - 59 mod 97
[11302] ['19', '25', '62'] -> (62 - 25) * 19 mod 97
[11303] ['2', '45', '66'] -> (2 * 45) - 66 mod 97
[11304] ['19', '25', '63'] -> (19 * 25) - 63 mod 97
[11305] ['19', '25', '69'] -> 19 - (69 / 25) mod 97
[11306] ['19', '25', '73'] -> (25 - 19) / 73 mod 97
[11307] ['19', '25', '75'] -> 25 / (19 + 75) mod 97
[11308] ['19', '25', '84'] -> (19 - 84) * 25 mod 97
[11309] ['19', '25', '85'] -> (25 - 85) * 19 mod 97
[11310] ['19', '25', '86'] -> 86 / (19 + 25) mod 97
[11311] ['19', '25', '92'] -> 19 - (25 / 92) mod 97
[11312] ['19', '25', '96'] -> (19 + 96) / 25 mod 97
[11313] ['19', '26', '26'] -> 26 / (19 - 26) mod 97
[11314] ['2', '45', '80'] -> (2 / 45) + 80 mod 97
[11315] ['19', '26', '27'] -> (19 / 26) + 27 mod 97
[11316] ['19', '26', '28'] -> (19 - 26) / 28 mod 97
[11317] ['19', '26', '38'] -> 26 - (38 / 19) mod 97
[11318] ['19', '26', '39'] -> (19 / 39) + 26 mod 97
[11319] ['19', '26', '42'] -> (26 + 42) / 19 mod 97
[11320] ['19', '26', '44'] -> (26 / 44) + 19 mod 97
[11321] ['19', '26', '47'] -> 19 / (47 - 26) mod 97
[11322] ['19', '26', '51'] -> (51 / 26) - 19 mod 97
[11323] ['19', '26', '52'] -> (19 - 26) * 52 mod 97
[11324] ['19', '26', '53'] -> 19 - (26 / 53) mod 97
[11325] ['2', '45', '81'] -> (2 + 45) * 81 mod 97
[11326] ['19', '26', '55'] -> (26 - 55) / 19 mod 97
[11327] ['19', '26', '56'] -> 56 - (26 / 19) mod 97
[11328] ['19', '26', '57'] -> (26 / 57) - 19 mod 97
[11329] ['19', '26', '58'] -> 26 - (19 / 58) mod 97
[11330] ['19', '26', '59'] -> (59 / 19) + 26 mod 97
