[1] ['1', '1', '2'] -> 1 / (1 + 2) mod 71
[15102] ['2', '5', '53'] -> (53 - 5) / 2 mod 71
[15103] ['12', '15', '54'] -> (12 * 54) + 15 mod 71
[15104] ['12', '15', '56'] -> 12 - (15 * 56) mod 71
[15105] ['12', '15', '58'] -> (15 + 58) * 12 mod 71
[15106] ['12', '15', '63'] -> (12 - 15) * 63 mod 71
[15107] ['12', '15', '66'] -> (15 / 12) - 66 mod 71
[15108] ['12', '15', '70'] -> 70 / (12 - 15) mod 71
[15109] ['12', '16', '21'] -> 12 - (21 / 16) mod 71
[15110] ['12', '16', '23'] -> 16 - (12 * 23) mod 71
[15111] ['12', '16', '26'] -> (12 * 16) - 26 mod 71
[15112] ['12', '16', '27'] -> (12 * 27) - 16 mod 71
[15113] ['2', '5', '59'] -> (59 / 5) - 2 mod 71
[15114] ['12', '16', '30'] -> (12 / 16) - 30 mod 71
[15115] ['12', '16', '33'] -> 33 / (12 + 16) mod 71
[15116] ['12', '16', '34'] -> 16 - (12 / 34) mod 71
[15117] ['12', '16', '35'] -> 16 / (12 - 35) mod 71
[15118] ['12', '16', '36'] -> 16 / (12 + 36) mod 71
[15119] ['12', '16', '37'] -> (12 / 37) + 16 mod 71
[15120] ['12', '16', '45'] -> (12 * 16) + 45 mod 71
[15121] ['12', '16', '48'] -> (12 * 48) + 16 mod 71
[15122] ['12', '16', '57'] -> (16 + 57) * 12 mod 71
[15123] ['12', '16', '60'] -> 16 / (60 - 12) mod 71
[15124] ['2', '5', '64'] -> (5 - 64) * 2 mod 71
[15125] ['12', '16', '65'] -> (12 - 16) * 65 mod 71
[15126] ['12', '16', '70'] -> (16 / 12) + 70 mod 71
[15127] ['12', '17', '27'] -> (12 + 27) * 17 mod 71
[15128] ['12', '17', '28'] -> (12 / 28) - 17 mod 71
[15129] ['12', '17', '30'] -> (12 - 30) / 17 mod 71
[15130] ['12', '17', '32'] -> 17 / (12 - 32) mod 71
[15131] ['12', '17', '38'] -> (12 * 17) - 38 mod 71
[15132] ['12', '17', '39'] -> 17 / (12 + 39) mod 71
[15133] ['12', '17', '41'] -> (12 + 41) / 17 mod 71
[15134] ['12', '17', '51'] -> (51 - 12) * 17 mod 71
[15135] ['2', '5', '67'] -> 67 - (2 / 5) mod 71
[15136] ['12', '17', '57'] -> 57 / (12 + 17) mod 71
[15137] ['12', '17', '62'] -> (62 / 17) + 12 mod 71
[15138] ['12', '17', '63'] -> 17 / (63 - 12) mod 71
[15139] ['12', '17', '64'] -> (17 / 12) + 64 mod 71
[15140] ['12', '17', '65'] -> (65 - 12) / 17 mod 71
[15141] ['12', '18', '19'] -> (12 + 18) / 19 mod 71
[15142] ['12', '18', '20'] -> (20 - 18) * 12 mod 71
[15143] ['12', '18', '21'] -> (12 * 18) + 21 mod 71
[15144] ['12', '18', '22'] -> (22 - 18) / 12 mod 71
[15145] ['12', '18', '23'] -> 12 - (18 * 23) mod 71
[15146] ['2', '5', '68'] -> (5 / 68) + 2 mod 71
[15147] ['12', '18', '24'] -> (12 / 18) - 24 mod 71
[15148] ['12', '18', '27'] -> 27 - (12 * 18) mod 71
[15149] ['12', '18', '29'] -> 18 / (12 - 29) mod 71
[15150] ['12', '18', '34'] -> 12 - (18 / 34) mod 71
[15151] ['12', '18', '35'] -> 18 - (12 * 35) mod 71
[15152] ['12', '18', '39'] -> (12 * 39) - 18 mod 71
[15153] ['12', '18', '42'] -> 18 / (12 + 42) mod 71
[15154] ['12', '18', '47'] -> (12 / 18) + 47 mod 71
[15155] ['12', '18', '48'] -> (18 * 48) + 12 mod 71
[15156] ['12', '18', '50'] -> (12 * 18) - 50 mod 71
[15157] ['2', '6', '10'] -> 2 - (10 / 6) mod 71
[15158] ['12', '18', '51'] -> (12 / 51) - 18 mod 71
[15159] ['12', '18', '55'] -> (18 + 55) * 12 mod 71
[15160] ['12', '18', '57'] -> (18 + 57) / 12 mod 71
[15161] ['12', '18', '61'] -> 61 - (18 / 12) mod 71
[15162] ['12', '18', '66'] -> 18 / (66 - 12) mod 71
[15163] ['12', '18', '67'] -> (12 - 18) * 67 mod 71
[15164] ['12', '18', '68'] -> 12 - (68 / 18) mod 71
[15165] ['12', '18', '70'] -> 18 - (70 / 12) mod 71
[15166] ['12', '19', '19'] -> (19 / 12) - 19 mod 71
[15167] ['12', '19', '22'] -> (12 + 19) / 22 mod 71
[15168] ['2', '6', '14'] -> (14 / 6) - 2 mod 71
[15169] ['12', '19', '23'] -> (23 - 19) / 12 mod 71
[15170] ['12', '19', '27'] -> (12 - 19) * 27 mod 71
[15171] ['12', '19', '28'] -> 12 - (19 / 28) mod 71
[15172] ['12', '19', '33'] -> 12 - (19 * 33) mod 71
[15173] ['12', '19', '34'] -> 34 / (12 + 19) mod 71
[15174] ['12', '19', '39'] -> 39 - (12 * 19) mod 71
[15175] ['12', '19', '41'] -> 19 - (12 * 41) mod 71
[15176] ['12', '19', '44'] -> (19 - 12) * 44 mod 71
[15177] ['12', '19', '50'] -> (12 - 19) / 50 mod 71
[15178] ['12', '19', '52'] -> (19 / 12) + 52 mod 71
[15179] ['2', '6', '15'] -> (15 * 2) - 6 mod 71
[15180] ['12', '19', '53'] -> (12 - 53) / 19 mod 71
[15181] ['12', '19', '57'] -> (12 / 19) + 57 mod 71
[15182] ['12', '19', '67'] -> 67 - (19 / 12) mod 71
[15183] ['12', '19', '69'] -> 19 / (69 - 12) mod 71
[15184] ['12', '20', '21'] -> 21 / (12 - 20) mod 71
[15185] ['12', '20', '27'] -> (27 / 20) + 12 mod 71
[15186] ['12', '20', '31'] -> (31 / 12) - 20 mod 71
[15187] ['12', '20', '44'] -> 12 - (44 / 20) mod 71
[15188] ['12', '20', '49'] -> (20 / 49) + 12 mod 71
[15189] ['12', '20', '50'] -> 50 / (20 - 12) mod 71
[15190] ['1', '6', '15'] -> (6 - 1) / 15 mod 71
[15191] ['2', '6', '18'] -> (18 - 6) * 2 mod 71
[15192] ['12', '20', '54'] -> (12 + 20) * 54 mod 71
[15193] ['12', '20', '58'] -> 58 / (12 + 20) mod 71
[15194] ['12', '20', '70'] -> (70 - 12) * 20 mod 71
[15195] ['12', '21', '21'] -> (12 - 21) * 21 mod 71
[15196] ['12', '21', '25'] -> (25 - 21) / 12 mod 71
[15197] ['12', '21', '27'] -> (21 - 12) / 27 mod 71
[15198] ['12', '21', '28'] -> (12 + 21) / 28 mod 71
[15199] ['12', '21', '32'] -> 12 - (32 / 21) mod 71
[15200] ['12', '21', '35'] -> 21 - (35 / 12) mod 71
[15201] ['12', '21', '36'] -> (36 / 12) + 21 mod 71
[15202] ['2', '6', '19'] -> (2 / 19) - 6 mod 71
[15203] ['12', '21', '39'] -> (39 / 21) + 12 mod 71
[15204] ['12', '21', '43'] -> (43 / 12) - 21 mod 71
[15205] ['12', '21', '44'] -> (12 - 21) / 44 mod 71
[15206] ['12', '21', '51'] -> 21 / (12 + 51) mod 71
[15207] ['12', '21', '52'] -> (21 + 52) * 12 mod 71
[15208] ['12', '21', '53'] -> 21 - (12 * 53) mod 71
[15209] ['12', '21', '54'] -> (21 + 54) / 12 mod 71
[15210] ['12', '21', '63'] -> 63 - (12 * 21) mod 71
[15211] ['12', '21', '64'] -> (12 / 21) + 64 mod 71
[15212] ['12', '21', '66'] -> (12 + 66) / 21 mod 71
[15213] ['2', '6', '21'] -> (6 / 2) + 21 mod 71
[15214] ['12', '21', '67'] -> 21 - (12 / 67) mod 71
[15215] ['12', '21', '68'] -> 68 / (12 - 21) mod 71
[15216] ['12', '22', '30'] -> (22 - 12) / 30 mod 71
[15217] ['12', '22', '35'] -> 35 / (12 + 22) mod 71
[15218] ['12', '22', '43'] -> (43 - 12) / 22 mod 71
[15219] ['12', '22', '45'] -> (22 - 12) * 45 mod 71
[15220] ['12', '22', '47'] -> 22 - (47 / 12) mod 71
[15221] ['12', '22', '52'] -> (12 - 52) / 22 mod 71
[15222] ['12', '22', '53'] -> (22 + 53) / 12 mod 71
[15223] ['12', '22', '59'] -> 22 - (12 * 59) mod 71
[15224] ['2', '6', '24'] -> (2 + 6) / 24 mod 71
[15225] ['12', '22', '62'] -> (12 / 62) - 22 mod 71
[15226] ['12', '22', '63'] -> (12 * 63) - 22 mod 71
[15227] ['12', '22', '64'] -> 12 - (22 * 64) mod 71
[15228] ['12', '22', '65'] -> 22 - (12 / 65) mod 71
[15229] ['12', '22', '69'] -> (12 - 69) * 22 mod 71
[15230] ['12', '23', '23'] -> (12 + 23) * 23 mod 71
[15231] ['12', '23', '25'] -> (25 - 23) * 12 mod 71
[15232] ['12', '23', '27'] -> (27 - 23) / 12 mod 71
[15233] ['12', '23', '29'] -> (12 / 23) - 29 mod 71
[15234] ['12', '23', '32'] -> (12 * 23) + 32 mod 71
[15235] ['2', '6', '25'] -> 25 / (6 - 2) mod 71
[15236] ['12', '23', '33'] -> (23 - 12) / 33 mod 71
[15237] ['12', '23', '34'] -> (12 + 23) / 34 mod 71
[15238] ['12', '23', '38'] -> (12 - 23) / 38 mod 71
[15239] ['12', '23', '39'] -> (12 * 23) - 39 mod 71
[15240] ['12', '23', '42'] -> (12 / 23) + 42 mod 71
[15241] ['12', '23', '48'] -> (12 - 48) * 23 mod 71
[15242] ['12', '23', '50'] -> (23 + 50) * 12 mod 71
[15243] ['12', '23', '51'] -> 51 / (23 - 12) mod 71
[15244] ['12', '23', '52'] -> (23 + 52) / 12 mod 71
[15245] ['12', '23', '53'] -> (23 * 53) + 12 mod 71
[15246] ['2', '6', '27'] -> 27 - (6 / 2) mod 71
[15247] ['12', '23', '57'] -> 23 / (12 + 57) mod 71
[15248] ['12', '23', '63'] -> (63 / 23) + 12 mod 71
[15249] ['12', '23', '69'] -> (12 * 69) - 23 mod 71
[15250] ['12', '25', '28'] -> 28 / (25 - 12) mod 71
[15251] ['12', '25', '30'] -> (30 - 12) * 25 mod 71
[15252] ['12', '25', '33'] -> 33 - (12 / 25) mod 71
[15253] ['12', '25', '36'] -> 36 / (12 + 25) mod 71
[15254] ['12', '25', '39'] -> (25 - 12) / 39 mod 71
[15255] ['12', '25', '43'] -> 43 / (12 - 25) mod 71
[15256] ['12', '25', '44'] -> (44 - 12) / 25 mod 71
[15257] ['2', '6', '29'] -> (6 - 29) / 2 mod 71
[15258] ['12', '25', '56'] -> (12 / 25) - 56 mod 71
[15259] ['12', '25', '62'] -> 12 - (25 * 62) mod 71
[15260] ['12', '25', '64'] -> (12 / 64) - 25 mod 71
[15261] ['12', '26', '27'] -> (12 - 27) / 26 mod 71
[15262] ['12', '26', '30'] -> (30 - 26) / 12 mod 71
[15263] ['12', '26', '32'] -> (32 / 12) - 26 mod 71
[15264] ['12', '26', '40'] -> (12 / 40) - 26 mod 71
[15265] ['12', '26', '44'] -> (12 + 44) / 26 mod 71
[15266] ['12', '26', '59'] -> (12 * 59) + 26 mod 71
[15267] ['12', '26', '60'] -> 60 / (12 + 26) mod 71
[15268] ['2', '6', '33'] -> (6 / 33) - 2 mod 71
[15269] ['12', '26', '65'] -> (12 / 65) + 26 mod 71
[15270] ['12', '26', '67'] -> (12 * 26) + 67 mod 71
[15271] ['12', '26', '68'] -> (68 - 12) / 26 mod 71
[15272] ['12', '27', '30'] -> (27 - 12) * 30 mod 71
[15273] ['12', '27', '35'] -> (35 / 12) + 27 mod 71
[15274] ['12', '27', '36'] -> 27 - (36 / 12) mod 71
[15275] ['12', '27', '40'] -> (40 / 27) + 12 mod 71
[15276] ['12', '27', '41'] -> (12 - 27) * 41 mod 71
[15277] ['12', '27', '42'] -> (12 / 42) - 27 mod 71
[15278] ['12', '27', '45'] -> (27 - 12) / 45 mod 71
[15279] ['2', '6', '35'] -> 6 - (35 / 2) mod 71
[15280] ['12', '27', '48'] -> (27 + 48) / 12 mod 71
[15281] ['12', '27', '51'] -> 12 - (27 / 51) mod 71
[15282] ['12', '27', '52'] -> (12 + 52) * 27 mod 71
[15283] ['12', '27', '53'] -> (12 * 53) + 27 mod 71
[15284] ['12', '27', '55'] -> (12 * 27) + 55 mod 71
[15285] ['12', '27', '64'] -> 64 - (12 * 27) mod 71
[15286] ['12', '27', '66'] -> 66 / (12 - 27) mod 71
[15287] ['12', '27', '68'] -> (12 + 68) / 27 mod 71
[15288] ['12', '27', '69'] -> 27 / (12 + 69) mod 71
[15289] ['12', '28', '28'] -> (12 * 28) - 28 mod 71
[15290] ['2', '6', '39'] -> (6 / 39) + 2 mod 71
[15291] ['12', '28', '32'] -> (32 - 28) / 12 mod 71
[15292] ['12', '28', '33'] -> (12 / 33) - 28 mod 71
[15293] ['12', '28', '34'] -> (12 - 28) * 34 mod 71
[15294] ['12', '28', '42'] -> 42 / (12 - 28) mod 71
[15295] ['12', '28', '43'] -> (12 * 28) + 43 mod 71
[15296] ['12', '28', '49'] -> (12 + 28) / 49 mod 71
[15297] ['12', '28', '54'] -> (12 / 28) + 54 mod 71
[15298] ['12', '28', '65'] -> 65 - (12 / 28) mod 71
[15299] ['12', '28', '68'] -> (12 / 68) + 28 mod 71
[15300] ['12', '28', '69'] -> (28 / 12) + 69 mod 71
[15301] ['1', '6', '16'] -> (16 * 6) - 1 mod 71
[15302] ['2', '6', '42'] -> (42 + 6) / 2 mod 71
[15303] ['12', '29', '33'] -> (33 - 29) / 12 mod 71
[15304] ['12', '29', '34'] -> (12 * 34) - 29 mod 71
[15305] ['12', '29', '40'] -> (12 * 29) - 40 mod 71
[15306] ['12', '29', '43'] -> (12 - 43) * 29 mod 71
[15307] ['12', '29', '46'] -> (29 + 46) / 12 mod 71
[15308] ['12', '29', '53'] -> 53 / (29 - 12) mod 71
[15309] ['12', '29', '61'] -> 61 / (12 + 29) mod 71
[15310] ['12', '29', '63'] -> (29 / 12) + 63 mod 71
[15311] ['12', '29', '68'] -> (68 / 12) - 29 mod 71
[15312] ['12', '29', '69'] -> (69 - 12) / 29 mod 71
[15313] ['2', '6', '46'] -> 46 / (2 - 6) mod 71
[15314] ['12', '30', '32'] -> (32 - 30) * 12 mod 71
[15315] ['12', '30', '33'] -> 12 - (30 / 33) mod 71
[15316] ['12', '30', '34'] -> (34 - 30) / 12 mod 71
[15317] ['12', '30', '35'] -> (12 * 35) + 30 mod 71
[15318] ['12', '30', '36'] -> 30 - (12 * 36) mod 71
[15319] ['12', '30', '40'] -> (12 * 40) - 30 mod 71
[15320] ['12', '30', '45'] -> (30 + 45) / 12 mod 71
[15321] ['12', '30', '46'] -> (12 - 30) * 46 mod 71
[15322] ['12', '30', '54'] -> (30 - 12) / 54 mod 71
[15323] ['12', '30', '55'] -> (12 + 30) / 55 mod 71
[15324] ['2', '6', '48'] -> 48 - (2 / 6) mod 71
[15325] ['12', '30', '57'] -> (30 / 12) + 57 mod 71
[15326] ['12', '30', '62'] -> 62 - (30 / 12) mod 71
[15327] ['12', '30', '64'] -> 30 / (12 - 64) mod 71
[15328] ['12', '30', '67'] -> 67 - (12 / 30) mod 71
[15329] ['12', '30', '68'] -> (12 - 68) * 30 mod 71
[15330] ['12', '30', '70'] -> (70 / 12) + 30 mod 71
[15331] ['12', '31', '33'] -> (33 - 31) * 12 mod 71
[15332] ['12', '31', '34'] -> 31 / (34 - 12) mod 71
[15333] ['12', '31', '35'] -> (35 - 31) / 12 mod 71
[15334] ['12', '31', '38'] -> 38 / (12 + 31) mod 71
[15335] ['2', '6', '54'] -> (54 - 6) / 2 mod 71
[15336] ['12', '31', '45'] -> 45 - (12 / 31) mod 71
[15337] ['12', '31', '50'] -> 12 - (31 * 50) mod 71
[15338] ['12', '31', '57'] -> (31 - 12) / 57 mod 71
[15339] ['12', '31', '60'] -> (12 + 31) * 60 mod 71
[15340] ['12', '31', '64'] -> (12 * 31) - 64 mod 71
[15341] ['12', '32', '33'] -> (33 / 12) - 32 mod 71
[15342] ['12', '32', '36'] -> (36 - 32) / 12 mod 71
[15343] ['12', '32', '41'] -> (32 + 41) * 12 mod 71
[15344] ['12', '32', '43'] -> (32 + 43) / 12 mod 71
[15345] ['12', '32', '45'] -> (32 / 12) + 45 mod 71
[15346] ['2', '6', '60'] -> (60 / 2) - 6 mod 71
[15347] ['12', '32', '48'] -> 32 - (12 * 48) mod 71
[15348] ['12', '32', '50'] -> (32 / 50) + 12 mod 71
[15349] ['12', '32', '52'] -> (12 * 52) - 32 mod 71
[15350] ['12', '32', '53'] -> 53 - (12 * 32) mod 71
[15351] ['12', '32', '54'] -> 54 / (32 - 12) mod 71
[15352] ['12', '32', '56'] -> (12 / 56) - 32 mod 71
[15353] ['12', '32', '60'] -> (32 - 12) / 60 mod 71
[15354] ['12', '32', '61'] -> (12 + 32) / 61 mod 71
[15355] ['12', '32', '62'] -> 62 / (12 + 32) mod 71
[15356] ['12', '32', '70'] -> (70 - 12) / 32 mod 71
[15357] ['2', '6', '61'] -> (61 / 6) + 2 mod 71
[15358] ['12', '33', '34'] -> (34 / 12) + 33 mod 71
[15359] ['12', '33', '35'] -> (35 - 33) * 12 mod 71
[15360] ['12', '33', '39'] -> (33 / 12) + 39 mod 71
[15361] ['12', '33', '42'] -> (33 + 42) / 12 mod 71
[15362] ['12', '33', '43'] -> (12 / 33) + 43 mod 71
[15363] ['12', '33', '46'] -> (12 / 46) + 33 mod 71
[15364] ['12', '33', '55'] -> 33 / (12 - 55) mod 71
[15365] ['12', '33', '58'] -> (12 * 58) - 33 mod 71
[15366] ['12', '33', '60'] -> (12 / 60) - 33 mod 71
[15367] ['12', '33', '62'] -> (33 - 12) * 62 mod 71
[15368] ['2', '6', '62'] -> 6 - (2 * 62) mod 71
[15369] ['12', '33', '63'] -> (33 - 12) / 63 mod 71
[15370] ['12', '33', '65'] -> 65 - (12 * 33) mod 71
[15371] ['12', '33', '70'] -> (12 + 70) / 33 mod 71
[15372] ['12', '34', '36'] -> (36 - 34) * 12 mod 71
[15373] ['12', '34', '40'] -> 40 / (12 - 34) mod 71
[15374] ['12', '34', '41'] -> (34 + 41) / 12 mod 71
[15375] ['12', '34', '42'] -> (12 * 34) + 42 mod 71
[15376] ['12', '34', '48'] -> (12 - 48) / 34 mod 71
[15377] ['12', '34', '52'] -> 34 / (12 - 52) mod 71
[15378] ['12', '34', '58'] -> 34 - (12 / 58) mod 71
[15379] ['2', '6', '63'] -> 6 - (2 / 63) mod 71
[15380] ['12', '34', '60'] -> 34 - (12 * 60) mod 71
[15381] ['12', '34', '62'] -> (34 / 62) + 12 mod 71
[15382] ['12', '34', '63'] -> (34 * 63) + 12 mod 71
[15383] ['12', '34', '64'] -> (12 * 64) - 34 mod 71
[15384] ['12', '34', '66'] -> (34 - 12) / 66 mod 71
[15385] ['12', '35', '35'] -> (35 - 12) * 35 mod 71
[15386] ['12', '35', '36'] -> (12 - 35) * 36 mod 71
[15387] ['12', '35', '37'] -> (37 - 35) * 12 mod 71
[15388] ['12', '35', '38'] -> (35 + 38) * 12 mod 71
[15389] ['12', '35', '39'] -> (39 - 35) / 12 mod 71
[15390] ['2', '6', '69'] -> (2 - 69) * 6 mod 71
[15391] ['12', '35', '40'] -> (35 + 40) / 12 mod 71
[15392] ['12', '35', '41'] -> (12 * 35) - 41 mod 71
[15393] ['12', '35', '44'] -> (35 / 12) - 44 mod 71
[15394] ['12', '35', '46'] -> 35 / (46 - 12) mod 71
[15395] ['12', '35', '49'] -> 35 / (12 - 49) mod 71
[15396] ['12', '35', '55'] -> 55 / (35 - 12) mod 71
[15397] ['12', '35', '57'] -> (12 / 57) + 35 mod 71
[15398] ['12', '35', '60'] -> (12 - 60) * 35 mod 71
[15399] ['12', '35', '61'] -> 35 - (61 / 12) mod 71
[15400] ['12', '35', '65'] -> (65 / 35) + 12 mod 71
[15401] ['2', '7', '7'] -> 2 - (7 * 7) mod 71
[15402] ['12', '35', '66'] -> 35 - (12 * 66) mod 71
[15403] ['12', '35', '68'] -> (35 / 68) + 12 mod 71
[15404] ['12', '36', '36'] -> (12 + 36) * 36 mod 71
[15405] ['12', '36', '37'] -> (36 + 37) * 12 mod 71
[15406] ['12', '36', '38'] -> (38 - 36) * 12 mod 71
[15407] ['12', '36', '39'] -> (36 + 39) / 12 mod 71
[15408] ['12', '36', '40'] -> (40 - 36) / 12 mod 71
[15409] ['12', '36', '46'] -> 36 / (12 - 46) mod 71
[15410] ['12', '36', '49'] -> 36 / (49 - 12) mod 71
[15411] ['12', '36', '50'] -> (36 / 12) - 50 mod 71
[15412] ['1', '6', '21'] -> (1 + 6) / 21 mod 71
[15413] ['2', '7', '12'] -> (12 / 7) + 2 mod 71
[15414] ['12', '36', '53'] -> (12 * 36) - 53 mod 71
[15415] ['12', '36', '57'] -> (12 / 57) - 36 mod 71
[15416] ['12', '36', '60'] -> (60 - 12) * 36 mod 71
[15417] ['12', '36', '63'] -> 63 / (12 - 36) mod 71
[15418] ['12', '36', '65'] -> 12 - (65 / 36) mod 71
[15419] ['12', '36', '68'] -> 12 - (36 / 68) mod 71
[15420] ['12', '36', '69'] -> (69 / 12) + 36 mod 71
[15421] ['12', '37', '38'] -> (37 + 38) / 12 mod 71
[15422] ['12', '37', '40'] -> 40 / (12 + 37) mod 71
[15423] ['12', '37', '41'] -> (41 - 37) / 12 mod 71
[15424] ['2', '7', '21'] -> (2 / 21) + 7 mod 71
[15425] ['12', '37', '42'] -> 42 - (12 * 37) mod 71
[15426] ['12', '37', '43'] -> 37 / (12 - 43) mod 71
[15427] ['12', '37', '47'] -> (12 - 47) / 37 mod 71
[15428] ['12', '37', '48'] -> (48 - 12) / 37 mod 71
[15429] ['12', '37', '52'] -> 37 / (52 - 12) mod 71
[15430] ['12', '37', '55'] -> (12 / 37) - 55 mod 71
[15431] ['12', '37', '56'] -> (37 / 12) - 56 mod 71
[15432] ['12', '37', '61'] -> 37 - (12 / 61) mod 71
[15433] ['12', '37', '62'] -> 12 - (37 / 62) mod 71
[15434] ['12', '37', '63'] -> 12 - (37 * 63) mod 71
[15435] ['2', '7', '23'] -> 7 / (23 - 2) mod 71
[15436] ['12', '37', '64'] -> (12 * 64) + 37 mod 71
[15437] ['12', '37', '65'] -> (12 * 37) - 65 mod 71
[15438] ['12', '38', '39'] -> 39 - (38 / 12) mod 71
[15439] ['12', '38', '41'] -> 12 - (41 / 38) mod 71
[15440] ['12', '38', '42'] -> (42 - 38) / 12 mod 71
[15441] ['12', '38', '43'] -> 43 - (12 / 38) mod 71
[15442] ['12', '38', '46'] -> (12 / 46) - 38 mod 71
[15443] ['12', '38', '48'] -> (12 + 48) / 38 mod 71
[15444] ['12', '38', '52'] -> 12 - (38 * 52) mod 71
[15445] ['12', '38', '54'] -> 54 - (12 * 38) mod 71
[15446] ['2', '7', '28'] -> (28 - 2) / 7 mod 71
[15447] ['12', '38', '55'] -> 38 / (55 - 12) mod 71
[15448] ['12', '38', '58'] -> (12 * 58) + 38 mod 71
[15449] ['12', '38', '60'] -> (12 / 60) + 38 mod 71
[15450] ['12', '38', '61'] -> (38 - 12) * 61 mod 71
[15451] ['12', '38', '62'] -> (38 / 12) - 62 mod 71
[15452] ['12', '38', '65'] -> (12 * 38) + 65 mod 71
[15453] ['12', '38', '66'] -> (12 / 38) - 66 mod 71
[15454] ['12', '39', '41'] -> (41 - 39) * 12 mod 71
[15455] ['12', '39', '42'] -> (42 / 39) + 12 mod 71
[15456] ['12', '39', '43'] -> (43 - 39) / 12 mod 71
[15457] ['2', '7', '30'] -> (7 - 30) / 2 mod 71
[15458] ['12', '39', '45'] -> 45 - (39 / 12) mod 71
[15459] ['12', '39', '46'] -> (46 / 12) - 39 mod 71
[15460] ['12', '39', '50'] -> 12 - (39 / 50) mod 71
[15461] ['12', '39', '52'] -> (12 * 52) + 39 mod 71
[15462] ['12', '39', '53'] -> (12 * 39) + 53 mod 71
[15463] ['12', '39', '56'] -> (12 / 56) + 39 mod 71
[15464] ['12', '39', '58'] -> 39 / (58 - 12) mod 71
[15465] ['12', '39', '64'] -> (39 - 12) * 64 mod 71
[15466] ['12', '39', '70'] -> (12 - 70) / 39 mod 71
[15467] ['12', '40', '42'] -> (42 - 40) * 12 mod 71
[15468] ['2', '7', '34'] -> (34 / 2) + 7 mod 71
[15469] ['12', '40', '45'] -> (12 / 40) + 45 mod 71
[15470] ['12', '40', '51'] -> 51 - (40 / 12) mod 71
[15471] ['12', '40', '60'] -> (12 - 40) * 60 mod 71
[15472] ['12', '40', '61'] -> 40 / (61 - 12) mod 71
[15473] ['12', '40', '66'] -> (12 + 40) * 66 mod 71
[15474] ['12', '40', '68'] -> (40 / 12) + 68 mod 71
[15475] ['12', '41', '44'] -> (12 + 44) * 41 mod 71
[15476] ['12', '41', '45'] -> (45 - 41) / 12 mod 71
[15477] ['12', '41', '46'] -> (12 + 41) * 46 mod 71
[15478] ['12', '41', '49'] -> (12 + 49) / 41 mod 71
[15479] ['2', '7', '37'] -> 7 - (37 / 2) mod 71
[15480] ['12', '41', '64'] -> 41 / (64 - 12) mod 71
[15481] ['12', '41', '65'] -> 65 / (12 + 41) mod 71
[15482] ['12', '41', '67'] -> (12 / 41) + 67 mod 71
[15483] ['12', '41', '68'] -> (68 - 12) * 41 mod 71
[15484] ['12', '41', '69'] -> (12 / 69) - 41 mod 71
[15485] ['12', '41', '70'] -> (70 / 12) - 41 mod 71
[15486] ['12', '42', '48'] -> 42 - (12 / 48) mod 71
[15487] ['12', '42', '51'] -> (42 * 51) + 12 mod 71
[15488] ['12', '42', '61'] -> 61 / (12 - 42) mod 71
[15489] ['12', '42', '63'] -> 63 - (42 / 12) mod 71
[15490] ['2', '7', '38'] -> 38 - (2 * 7) mod 71
[15491] ['12', '42', '64'] -> 12 - (64 / 42) mod 71
[15492] ['12', '42', '67'] -> 42 / (67 - 12) mod 71
[15493] ['12', '42', '68'] -> (68 / 12) + 42 mod 71
[15494] ['12', '42', '69'] -> (12 - 69) / 42 mod 71
[15495] ['12', '43', '43'] -> 43 - (12 * 43) mod 71
[15496] ['12', '43', '46'] -> 43 / (12 + 46) mod 71
[15497] ['12', '43', '48'] -> (12 + 48) * 43 mod 71
[15498] ['12', '43', '49'] -> (12 - 43) / 49 mod 71
[15499] ['12', '43', '52'] -> 12 - (52 / 43) mod 71
[15500] ['12', '43', '54'] -> 54 - (12 / 43) mod 71
[15501] ['2', '7', '39'] -> (2 / 39) - 7 mod 71
[15502] ['12', '43', '56'] -> (56 / 12) + 43 mod 71
[15503] ['12', '43', '65'] -> (12 / 43) + 65 mod 71
[15504] ['12', '43', '66'] -> (12 * 43) - 66 mod 71
[15505] ['12', '43', '68'] -> (12 / 68) - 43 mod 71
[15506] ['12', '43', '69'] -> 69 - (43 / 12) mod 71
[15507] ['12', '43', '70'] -> 43 / (70 - 12) mod 71
[15508] ['12', '44', '44'] -> (44 / 12) + 44 mod 71
[15509] ['12', '44', '48'] -> (48 - 44) / 12 mod 71
[15510] ['12', '44', '50'] -> (12 + 50) / 44 mod 71
[15511] ['12', '44', '51'] -> (44 / 51) + 12 mod 71
[15512] ['2', '7', '40'] -> (40 / 7) - 2 mod 71
[15513] ['12', '44', '53'] -> (12 * 53) - 44 mod 71
[15514] ['12', '44', '54'] -> (44 - 12) * 54 mod 71
[15515] ['12', '44', '55'] -> 55 - (12 * 44) mod 71
[15516] ['12', '44', '58'] -> 58 / (44 - 12) mod 71
[15517] ['12', '44', '64'] -> (12 * 44) + 64 mod 71
[15518] ['12', '44', '67'] -> (12 / 67) - 44 mod 71
[15519] ['12', '45', '55'] -> 45 - (12 * 55) mod 71
[15520] ['12', '45', '59'] -> (12 * 59) - 45 mod 71
[15521] ['12', '45', '65'] -> (12 / 65) - 45 mod 71
[15522] ['12', '45', '66'] -> 12 - (45 * 66) mod 71
[15523] ['1', '6', '22'] -> 22 / (1 - 6) mod 71
[15524] ['2', '7', '41'] -> (41 + 7) / 2 mod 71
