[1] ['1', '1', '9'] -> 9 / (1 + 1) mod 39
[1300] ['6', '18', '24'] -> (6 - 18) * 24 mod 39
[1301] ['6', '18', '29'] -> (29 - 6) * 18 mod 39
[1302] ['6', '18', '30'] -> (30 + 6) * 18 mod 39
[1303] ['6', '18', '31'] -> 6 / (18 + 31) mod 39
[1304] ['6', '18', '34'] -> 6 / (18 - 34) mod 39
[1305] ['6', '19', '23'] -> (23 - 19) * 6 mod 39
[1306] ['6', '19', '27'] -> (19 * 6) + 27 mod 39
[1307] ['6', '19', '29'] -> 6 / (29 - 19) mod 39
[1308] ['6', '19', '33'] -> (33 - 6) / 19 mod 39
[1309] ['6', '19', '35'] -> 6 / (19 - 35) mod 39
[1310] ['1', '12', '19'] -> 12 / (1 + 19) mod 39
[1311] ['6', '20', '23'] -> (20 + 23) * 6 mod 39
[1312] ['6', '20', '33'] -> (6 - 33) / 20 mod 39
[1313] ['6', '21', '31'] -> 6 / (31 - 21) mod 39
[1314] ['6', '22', '26'] -> (26 - 22) * 6 mod 39
[1315] ['6', '22', '30'] -> (22 * 6) - 30 mod 39
[1316] ['6', '22', '32'] -> 6 / (32 - 22) mod 39
[1317] ['6', '22', '34'] -> (22 + 34) * 6 mod 39
[1318] ['6', '23', '26'] -> 6 / (23 + 26) mod 39
[1319] ['6', '23', '36'] -> (23 * 6) - 36 mod 39
[1320] ['6', '24', '25'] -> 6 / (24 + 25) mod 39
[1321] ['1', '12', '21'] -> 12 / (21 - 1) mod 39
[1322] ['6', '24', '28'] -> (28 - 24) * 6 mod 39
[1323] ['6', '24', '30'] -> (24 * 30) + 6 mod 39
[1324] ['6', '24', '38'] -> 6 / (24 + 38) mod 39
[1325] ['6', '25', '27'] -> 27 / (25 - 6) mod 39
[1326] ['6', '25', '31'] -> (25 + 31) * 6 mod 39
[1327] ['6', '25', '36'] -> (25 + 6) * 36 mod 39
[1328] ['6', '25', '37'] -> 6 / (25 + 37) mod 39
[1329] ['6', '27', '32'] -> (32 * 6) + 27 mod 39
[1330] ['6', '27', '38'] -> 27 / (38 - 6) mod 39
[1331] ['6', '28', '30'] -> 6 - (28 * 30) mod 39
[1332] ['1', '12', '25'] -> (1 - 25) * 12 mod 39
[1333] ['6', '28', '38'] -> 6 / (38 - 28) mod 39
[1334] ['6', '29', '30'] -> (6 / 29) - 30 mod 39
[1335] ['6', '30', '35'] -> (35 * 6) - 30 mod 39
[1336] ['6', '30', '37'] -> (30 * 37) + 6 mod 39
[1337] ['6', '31', '31'] -> 6 / (31 + 31) mod 39
[1338] ['6', '31', '35'] -> (35 - 31) * 6 mod 39
[1339] ['6', '31', '36'] -> (36 + 6) / 31 mod 39
[1340] ['6', '32', '33'] -> (33 - 6) / 32 mod 39
[1341] ['6', '34', '36'] -> (36 + 6) * 34 mod 39
[1342] ['6', '34', '38'] -> (38 - 34) * 6 mod 39
[1343] ['1', '12', '29'] -> (29 - 1) * 12 mod 39
[1344] ['6', '36', '36'] -> (36 * 6) - 36 mod 39
[1345] ['6', '36', '38'] -> (38 + 6) * 36 mod 39
[1346] ['7', '7', '8'] -> (7 * 8) + 7 mod 39
[1347] ['7', '7', '14'] -> (7 * 7) + 14 mod 39
[1348] ['7', '7', '19'] -> (19 - 7) / 7 mod 39
[1349] ['7', '7', '22'] -> (22 / 7) - 7 mod 39
[1350] ['7', '7', '23'] -> (7 / 7) + 23 mod 39
[1351] ['7', '7', '31'] -> 7 - (31 * 7) mod 39
[1352] ['7', '8', '12'] -> (7 + 8) * 12 mod 39
[1353] ['7', '8', '17'] -> (17 - 8) * 7 mod 39
[1354] ['1', '12', '30'] -> 30 / (12 - 1) mod 39
[1355] ['7', '8', '37'] -> (7 / 37) + 8 mod 39
[1356] ['7', '9', '34'] -> 9 / (34 + 7) mod 39
[1357] ['7', '9', '35'] -> 9 / (35 - 7) mod 39
[1358] ['7', '10', '10'] -> 7 - (10 * 10) mod 39
[1359] ['7', '10', '11'] -> (11 + 7) * 10 mod 39
[1360] ['7', '10', '14'] -> (14 / 10) + 7 mod 39
[1361] ['7', '10', '17'] -> (10 / 7) + 17 mod 39
[1362] ['7', '10', '29'] -> (10 * 29) + 7 mod 39
[1363] ['7', '11', '16'] -> (7 - 16) / 11 mod 39
[1364] ['7', '11', '18'] -> 18 / (11 - 7) mod 39
[1365] ['1', '2', '28'] -> (1 - 28) * 2 mod 39
[1366] ['1', '12', '33'] -> 12 / (1 - 33) mod 39
[1367] ['7', '11', '25'] -> (11 * 7) + 25 mod 39
[1368] ['7', '11', '29'] -> (29 / 11) - 7 mod 39
[1369] ['7', '11', '31'] -> (31 / 11) + 7 mod 39
[1370] ['7', '11', '36'] -> (11 + 7) * 36 mod 39
[1371] ['7', '11', '38'] -> (11 - 38) / 7 mod 39
[1372] ['7', '12', '13'] -> 12 / (13 + 7) mod 39
[1373] ['7', '12', '15'] -> 12 - (15 * 7) mod 39
[1374] ['7', '12', '22'] -> (22 - 7) * 12 mod 39
[1375] ['7', '12', '26'] -> 12 / (7 - 26) mod 39
[1376] ['7', '12', '31'] -> (7 - 31) * 12 mod 39
[1377] ['1', '12', '38'] -> (1 - 38) * 12 mod 39
[1378] ['7', '12', '35'] -> (35 - 7) * 12 mod 39
[1379] ['7', '13', '17'] -> (13 - 7) * 17 mod 39
[1380] ['7', '13', '23'] -> (13 - 7) / 23 mod 39
[1381] ['7', '14', '16'] -> (14 + 7) * 16 mod 39
[1382] ['7', '14', '23'] -> (23 - 14) * 7 mod 39
[1383] ['7', '14', '27'] -> 27 / (7 - 14) mod 39
[1384] ['7', '14', '28'] -> (7 / 28) + 14 mod 39
[1385] ['7', '14', '30'] -> (7 - 14) * 30 mod 39
[1386] ['7', '14', '34'] -> (14 + 34) * 7 mod 39
[1387] ['7', '14', '37'] -> (14 + 37) / 7 mod 39
[1388] ['1', '13', '15'] -> (13 - 1) * 15 mod 39
[1389] ['7', '15', '15'] -> 15 - (15 / 7) mod 39
[1390] ['7', '15', '27'] -> (27 - 15) / 7 mod 39
[1391] ['7', '15', '34'] -> (7 - 34) * 15 mod 39
[1392] ['7', '16', '16'] -> 7 - (16 * 16) mod 39
[1393] ['7', '16', '18'] -> (16 + 7) * 18 mod 39
[1394] ['7', '16', '20'] -> (16 - 7) * 20 mod 39
[1395] ['7', '16', '23'] -> (16 * 23) + 7 mod 39
[1396] ['7', '16', '34'] -> (16 / 7) - 34 mod 39
[1397] ['7', '17', '17'] -> (17 * 7) - 17 mod 39
[1398] ['7', '17', '18'] -> (17 - 7) * 18 mod 39
[1399] ['1', '13', '20'] -> (13 - 1) / 20 mod 39
[1400] ['7', '17', '19'] -> (7 / 17) + 19 mod 39
[1401] ['7', '17', '21'] -> (7 - 17) * 21 mod 39
[1402] ['7', '17', '22'] -> (17 * 7) + 22 mod 39
[1403] ['7', '17', '27'] -> (17 + 7) * 27 mod 39
[1404] ['7', '17', '28'] -> (7 - 28) / 17 mod 39
[1405] ['7', '17', '31'] -> (17 + 31) * 7 mod 39
[1406] ['7', '17', '33'] -> 33 / (7 - 17) mod 39
[1407] ['7', '18', '23'] -> (7 - 23) * 18 mod 39
[1408] ['7', '19', '19'] -> (7 - 19) / 19 mod 39
[1409] ['7', '19', '24'] -> (7 - 19) * 24 mod 39
[1410] ['1', '15', '21'] -> (1 + 15) * 21 mod 39
[1411] ['7', '19', '29'] -> (19 + 29) * 7 mod 39
[1412] ['7', '19', '35'] -> (35 / 7) + 19 mod 39
[1413] ['7', '21', '22'] -> (22 + 7) * 21 mod 39
[1414] ['7', '21', '23'] -> (23 - 7) * 21 mod 39
[1415] ['7', '21', '28'] -> 21 / (28 + 7) mod 39
[1416] ['7', '21', '36'] -> (36 - 7) * 21 mod 39
[1417] ['7', '22', '22'] -> 22 - (22 * 7) mod 39
[1418] ['7', '22', '31'] -> (31 - 22) * 7 mod 39
[1419] ['7', '22', '32'] -> (22 / 7) + 32 mod 39
[1420] ['7', '22', '33'] -> 33 / (22 + 7) mod 39
[1421] ['1', '15', '28'] -> (1 - 28) * 15 mod 39
[1422] ['7', '23', '23'] -> 7 - (23 * 23) mod 39
[1423] ['7', '23', '26'] -> 26 - (7 / 23) mod 39
[1424] ['7', '23', '37'] -> (23 + 7) / 37 mod 39
[1425] ['7', '24', '34'] -> (34 - 7) * 24 mod 39
[1426] ['7', '25', '37'] -> (37 - 25) / 7 mod 39
[1427] ['7', '26', '27'] -> 27 / (26 - 7) mod 39
[1428] ['7', '27', '27'] -> 27 / (7 - 27) mod 39
[1429] ['7', '27', '31'] -> (31 - 7) * 27 mod 39
[1430] ['7', '27', '33'] -> (33 * 7) + 27 mod 39
[1431] ['7', '28', '29'] -> (28 - 7) * 29 mod 39
[1432] ['1', '15', '33'] -> 33 / (1 + 15) mod 39
[1433] ['7', '28', '35'] -> (28 - 7) / 35 mod 39
[1434] ['7', '29', '29'] -> 7 - (29 * 29) mod 39
[1435] ['7', '29', '33'] -> (29 - 7) * 33 mod 39
[1436] ['7', '29', '34'] -> (29 + 7) / 34 mod 39
[1437] ['7', '29', '38'] -> (38 - 29) * 7 mod 39
[1438] ['7', '30', '33'] -> 33 / (7 - 30) mod 39
[1439] ['7', '31', '32'] -> (31 * 32) + 7 mod 39
[1440] ['7', '31', '35'] -> (35 + 7) / 31 mod 39
[1441] ['7', '34', '35'] -> (35 + 7) * 34 mod 39
[1442] ['7', '35', '38'] -> 35 - (38 / 7) mod 39
[1443] ['1', '16', '17'] -> (17 / 16) + 1 mod 39
[1444] ['7', '36', '37'] -> (37 + 7) * 36 mod 39
[1445] ['7', '37', '38'] -> (37 * 7) + 38 mod 39
[1446] ['8', '8', '8'] -> 8 + 8 + 8 mod 39
[1447] ['8', '8', '16'] -> (8 / 8) - 16 mod 39
[1448] ['8', '8', '19'] -> 8 - (8 / 19) mod 39
[1449] ['8', '8', '20'] -> (8 / 20) + 8 mod 39
[1450] ['8', '8', '21'] -> (8 + 8) * 21 mod 39
[1451] ['8', '8', '22'] -> (22 / 8) - 8 mod 39
[1452] ['8', '8', '23'] -> (8 / 8) + 23 mod 39
[1453] ['8', '8', '25'] -> 25 - (8 / 8) mod 39
[1454] ['1', '16', '18'] -> 18 / (1 + 16) mod 39
[1455] ['8', '8', '33'] -> 33 / (8 + 8) mod 39
[1456] ['8', '8', '34'] -> (34 + 8) * 8 mod 39
[1457] ['8', '8', '37'] -> 8 - (37 * 8) mod 39
[1458] ['8', '8', '38'] -> (8 * 8) + 38 mod 39
[1459] ['8', '9', '19'] -> 9 / (8 - 19) mod 39
[1460] ['8', '9', '20'] -> 9 / (20 + 8) mod 39
[1461] ['8', '9', '21'] -> (9 / 8) - 21 mod 39
[1462] ['8', '9', '28'] -> (28 - 8) * 9 mod 39
[1463] ['8', '9', '38'] -> (38 + 8) * 9 mod 39
[1464] ['8', '10', '10'] -> (10 + 8) * 10 mod 39
[1465] ['1', '16', '19'] -> (1 - 19) * 16 mod 39
[1466] ['8', '10', '11'] -> (10 * 11) - 8 mod 39
[1467] ['8', '10', '23'] -> (10 + 8) * 23 mod 39
[1468] ['8', '10', '29'] -> (8 - 29) * 10 mod 39
[1469] ['8', '10', '36'] -> (10 + 8) * 36 mod 39
[1470] ['8', '10', '37'] -> (37 + 8) / 10 mod 39
[1471] ['8', '10', '38'] -> (38 / 8) - 10 mod 39
[1472] ['8', '11', '17'] -> (8 - 17) / 11 mod 39
[1473] ['8', '11', '22'] -> (22 + 8) / 11 mod 39
[1474] ['8', '11', '30'] -> (11 + 8) * 30 mod 39
[1475] ['8', '11', '35'] -> (35 - 8) * 11 mod 39
[1476] ['1', '2', '35'] -> (1 / 2) - 35 mod 39
[1477] ['1', '16', '20'] -> (1 + 20) * 16 mod 39
[1478] ['8', '11', '38'] -> (38 - 8) / 11 mod 39
[1479] ['8', '12', '12'] -> 12 / (12 + 8) mod 39
[1480] ['8', '12', '27'] -> 12 / (8 - 27) mod 39
[1481] ['8', '12', '30'] -> (12 + 30) * 8 mod 39
[1482] ['8', '12', '32'] -> (8 - 32) * 12 mod 39
[1483] ['8', '12', '38'] -> 12 / (38 + 8) mod 39
[1484] ['8', '13', '17'] -> 13 - (8 / 17) mod 39
[1485] ['8', '14', '33'] -> (14 + 8) * 33 mod 39
[1486] ['8', '14', '34'] -> (34 * 8) - 14 mod 39
[1487] ['8', '15', '20'] -> (20 - 8) * 15 mod 39
[1488] ['1', '16', '27'] -> (1 - 16) * 27 mod 39
[1489] ['8', '15', '35'] -> (8 - 35) * 15 mod 39
[1490] ['8', '16', '29'] -> (29 - 8) * 16 mod 39
[1491] ['8', '17', '23'] -> (17 / 23) + 8 mod 39
[1492] ['8', '17', '25'] -> (17 + 25) * 8 mod 39
[1493] ['8', '17', '26'] -> (26 - 8) / 17 mod 39
[1494] ['8', '17', '28'] -> (17 - 8) / 28 mod 39
[1495] ['8', '17', '32'] -> (8 - 17) * 32 mod 39
[1496] ['8', '18', '27'] -> (18 / 8) - 27 mod 39
[1497] ['8', '18', '31'] -> (31 - 8) * 18 mod 39
[1498] ['8', '18', '33'] -> 33 / (8 - 18) mod 39
[1499] ['1', '16', '37'] -> (1 / 16) - 37 mod 39
[1500] ['8', '18', '35'] -> 18 / (35 + 8) mod 39
[1501] ['8', '19', '19'] -> (19 + 8) / 19 mod 39
[1502] ['8', '19', '24'] -> (19 + 8) * 24 mod 39
[1503] ['8', '19', '27'] -> (19 - 8) * 27 mod 39
[1504] ['8', '19', '30'] -> 30 / (19 - 8) mod 39
[1505] ['8', '19', '31'] -> (31 / 19) + 8 mod 39
[1506] ['8', '19', '37'] -> (19 + 8) * 37 mod 39
[1507] ['8', '20', '22'] -> (20 + 22) * 8 mod 39
[1508] ['8', '20', '24'] -> (8 - 20) * 24 mod 39
[1509] ['8', '20', '38'] -> (8 - 38) * 20 mod 39
[1510] ['1', '17', '19'] -> (19 - 1) / 17 mod 39
[1511] ['8', '21', '25'] -> 21 / (8 - 25) mod 39
[1512] ['8', '21', '31'] -> (8 - 31) * 21 mod 39
[1513] ['8', '21', '33'] -> 33 / (21 + 8) mod 39
[1514] ['8', '22', '22'] -> (22 * 22) + 8 mod 39
[1515] ['8', '22', '31'] -> (22 / 8) + 31 mod 39
[1516] ['8', '22', '32'] -> (22 + 8) * 32 mod 39
[1517] ['8', '22', '37'] -> (22 + 8) / 37 mod 39
[1518] ['8', '23', '29'] -> (8 - 29) * 23 mod 39
[1519] ['8', '23', '35'] -> (23 * 8) + 35 mod 39
[1520] ['8', '23', '36'] -> (23 + 8) * 36 mod 39
[1521] ['1', '17', '20'] -> (1 / 20) - 17 mod 39
[1522] ['8', '24', '30'] -> (24 + 8) * 30 mod 39
[1523] ['8', '24', '35'] -> (35 - 8) * 24 mod 39
[1524] ['8', '25', '33'] -> (8 - 25) * 33 mod 39
[1525] ['8', '25', '34'] -> (34 * 8) + 25 mod 39
[1526] ['8', '27', '27'] -> 27 / (27 - 8) mod 39
[1527] ['8', '27', '32'] -> (32 - 8) * 27 mod 39
[1528] ['8', '28', '29'] -> (28 * 29) - 8 mod 39
[1529] ['8', '28', '30'] -> (8 - 28) * 30 mod 39
[1530] ['8', '28', '37'] -> (8 / 37) + 28 mod 39
[1531] ['8', '29', '29'] -> (29 - 8) * 29 mod 39
[1532] ['1', '17', '21'] -> (17 - 1) * 21 mod 39
[1533] ['8', '29', '38'] -> (38 / 8) + 29 mod 39
[1534] ['8', '31', '33'] -> 33 / (8 - 31) mod 39
[1535] ['8', '31', '37'] -> (31 * 37) + 8 mod 39
[1536] ['8', '34', '34'] -> (34 + 8) * 34 mod 39
[1537] ['8', '35', '35'] -> (35 * 35) + 8 mod 39
[1538] ['8', '35', '37'] -> (35 - 8) * 37 mod 39
[1539] ['8', '36', '36'] -> (36 + 8) * 36 mod 39
[1540] ['9', '9', '10'] -> (9 + 9) * 10 mod 39
[1541] ['9', '9', '16'] -> (16 - 9) * 9 mod 39
[1542] ['9', '9', '17'] -> (9 + 9) / 17 mod 39
[1543] ['1', '17', '28'] -> (1 / 28) + 17 mod 39
[1544] ['9', '9', '18'] -> (9 * 9) - 18 mod 39
[1545] ['9', '9', '23'] -> (9 + 9) * 23 mod 39
[1546] ['9', '9', '27'] -> 27 - (9 * 9) mod 39
[1547] ['9', '9', '29'] -> (29 - 9) * 9 mod 39
[1548] ['9', '9', '36'] -> (9 + 9) * 36 mod 39
[1549] ['9', '10', '10'] -> (10 + 10) * 9 mod 39
[1550] ['9', '10', '17'] -> (17 - 10) * 9 mod 39
[1551] ['9', '10', '29'] -> (10 - 29) * 9 mod 39
[1552] ['9', '10', '33'] -> (33 / 10) + 9 mod 39
[1553] ['9', '10', '38'] -> 9 / (38 - 10) mod 39
[1554] ['1', '17', '29'] -> (17 * 29) - 1 mod 39
[1555] ['9', '11', '31'] -> (31 - 11) * 9 mod 39
[1556] ['9', '12', '14'] -> 9 / (14 - 12) mod 39
[1557] ['9', '12', '30'] -> (30 * 9) - 12 mod 39
[1558] ['9', '13', '18'] -> 18 / (13 - 9) mod 39
[1559] ['9', '13', '32'] -> (13 - 32) * 9 mod 39
[1560] ['9', '14', '14'] -> 9 / (14 + 14) mod 39
[1561] ['9', '14', '16'] -> 9 / (16 - 14) mod 39
[1562] ['9', '14', '18'] -> (14 + 9) * 18 mod 39
[1563] ['9', '14', '21'] -> (21 - 14) * 9 mod 39
[1564] ['9', '14', '25'] -> 9 / (14 - 25) mod 39
[1565] ['1', '17', '34'] -> (1 - 34) * 17 mod 39
[1566] ['9', '14', '27'] -> 9 / (14 + 27) mod 39
[1567] ['9', '14', '32'] -> (14 + 32) * 9 mod 39
[1568] ['9', '14', '34'] -> (34 - 14) * 9 mod 39
[1569] ['9', '15', '31'] -> (15 + 31) * 9 mod 39
[1570] ['9', '15', '33'] -> (15 * 9) - 33 mod 39
[1571] ['9', '16', '23'] -> (23 - 16) * 9 mod 39
[1572] ['9', '16', '25'] -> 9 / (16 + 25) mod 39
[1573] ['9', '16', '33'] -> 9 - (33 / 16) mod 39
[1574] ['9', '16', '35'] -> (16 - 35) * 9 mod 39
[1575] ['9', '17', '19'] -> 9 / (19 - 17) mod 39
[1576] ['1', '17', '36'] -> (1 + 17) * 36 mod 39
[1577] ['9', '17', '29'] -> (17 + 29) * 9 mod 39
[1578] ['9', '17', '30'] -> (9 - 30) / 17 mod 39
[1579] ['9', '17', '33'] -> (17 * 33) + 9 mod 39
[1580] ['9', '18', '18'] -> (18 * 9) + 18 mod 39
[1581] ['9', '18', '26'] -> 18 / (26 - 9) mod 39
[1582] ['9', '18', '27'] -> (27 + 9) * 18 mod 39
[1583] ['9', '19', '26'] -> (26 - 19) * 9 mod 39
[1584] ['9', '19', '33'] -> 33 / (9 - 19) mod 39
[1585] ['9', '20', '22'] -> 9 / (22 - 20) mod 39
[1586] ['9', '20', '31'] -> 9 / (20 - 31) mod 39
[1587] ['1', '3', '4'] -> 3 / (1 + 4) mod 39
[1588] ['1', '18', '18'] -> 18 / (18 - 1) mod 39
[1589] ['9', '21', '24'] -> (9 - 21) * 24 mod 39
[1590] ['9', '21', '34'] -> (9 / 34) - 21 mod 39
[1591] ['9', '22', '29'] -> (29 - 22) * 9 mod 39
[1592] ['9', '22', '30'] -> (30 - 9) / 22 mod 39
[1593] ['9', '23', '23'] -> (23 + 23) * 9 mod 39
[1594] ['9', '23', '25'] -> 9 / (25 - 23) mod 39
[1595] ['9', '23', '33'] -> (33 / 23) + 9 mod 39
[1596] ['9', '25', '27'] -> 9 / (27 - 25) mod 39
[1597] ['9', '25', '34'] -> (25 + 34) * 9 mod 39
[1598] ['9', '27', '30'] -> (30 * 9) + 27 mod 39
[1599] ['1', '18', '21'] -> 21 / (1 - 18) mod 39
[1600] ['9', '27', '31'] -> (27 + 9) * 31 mod 39
[1601] ['9', '27', '38'] -> 9 / (27 - 38) mod 39
[1602] ['9', '28', '31'] -> (28 + 31) * 9 mod 39
[1603] ['9', '28', '33'] -> (28 * 9) - 33 mod 39
[1604] ['9', '29', '33'] -> 9 - (33 / 29) mod 39
[1605] ['9', '29', '38'] -> 9 / (29 + 38) mod 39
[1606] ['9', '30', '35'] -> (30 - 9) / 35 mod 39
[1607] ['9', '31', '38'] -> (38 - 31) * 9 mod 39
[1608] ['9', '32', '33'] -> 33 / (9 - 32) mod 39
[1609] ['9', '32', '34'] -> 9 / (34 - 32) mod 39
[1610] ['1', '18', '22'] -> (1 + 22) * 18 mod 39
[1611] ['10', '10', '12'] -> 12 / (10 + 10) mod 39
[1612] ['10', '10', '17'] -> (10 * 17) + 10 mod 39
[1613] ['10', '10', '19'] -> (10 * 19) - 10 mod 39
[1614] ['10', '10', '22'] -> 10 - (10 * 22) mod 39
[1615] ['10', '10', '25'] -> 25 - (10 / 10) mod 39
[1616] ['10', '10', '31'] -> (10 - 31) * 10 mod 39
[1617] ['10', '11', '31'] -> (10 * 11) + 31 mod 39
[1618] ['10', '11', '34'] -> (11 + 34) / 10 mod 39
[1619] ['10', '11', '38'] -> (38 / 10) - 11 mod 39
[1620] ['10', '12', '12'] -> (12 - 10) * 12 mod 39
[1621] ['1', '18', '24'] -> (24 - 1) * 18 mod 39
[1622] ['10', '12', '15'] -> (12 / 10) + 15 mod 39
[1623] ['10', '12', '24'] -> (12 / 10) - 24 mod 39
[1624] ['10', '12', '25'] -> (25 - 10) * 12 mod 39
[1625] ['10', '12', '29'] -> 12 / (10 - 29) mod 39
[1626] ['10', '12', '38'] -> (38 - 10) * 12 mod 39
[1627] ['10', '14', '17'] -> 14 - (17 / 10) mod 39
[1628] ['10', '14', '21'] -> 21 / (10 - 14) mod 39
[1629] ['10', '14', '22'] -> (22 / 10) + 14 mod 39
[1630] ['10', '14', '27'] -> (10 + 14) * 27 mod 39
[1631] ['10', '14', '31'] -> (14 + 31) / 10 mod 39
[1632] ['1', '18', '27'] -> 27 / (1 + 18) mod 39
[1633] ['10', '14', '33'] -> (10 - 14) * 33 mod 39
[1634] ['10', '15', '18'] -> 18 - (10 * 15) mod 39
[1635] ['10', '15', '21'] -> (21 - 15) / 10 mod 39
[1636] ['10', '15', '27'] -> 15 - (27 / 10) mod 39
[1637] ['10', '15', '33'] -> (33 - 15) * 10 mod 39
[1638] ['10', '15', '37'] -> (10 - 37) * 15 mod 39
[1639] ['10', '16', '16'] -> (10 - 16) / 16 mod 39
[1640] ['10', '16', '17'] -> (16 - 10) * 17 mod 39
[1641] ['10', '16', '19'] -> (10 * 16) - 19 mod 39
[1642] ['10', '16', '20'] -> (10 * 16) + 20 mod 39
[1643] ['1', '18', '35'] -> (1 + 35) * 18 mod 39
[1644] ['10', '16', '31'] -> (31 - 10) * 16 mod 39
[1645] ['10', '16', '32'] -> (10 * 32) + 16 mod 39
[1646] ['10', '16', '34'] -> (34 - 16) * 10 mod 39
[1647] ['10', '17', '19'] -> (10 + 17) / 19 mod 39
[1648] ['10', '17', '23'] -> (23 - 17) / 10 mod 39
[1649] ['10', '17', '27'] -> 27 / (10 - 17) mod 39
[1650] ['10', '17', '30'] -> (10 - 17) * 30 mod 39
[1651] ['10', '17', '34'] -> (17 / 10) + 34 mod 39
[1652] ['10', '17', '37'] -> (10 + 17) * 37 mod 39
[1653] ['10', '18', '18'] -> 18 - (18 / 10) mod 39
[1654] ['1', '19', '23'] -> (19 - 1) * 23 mod 39
[1655] ['10', '18', '20'] -> (20 - 10) * 18 mod 39
[1656] ['10', '18', '21'] -> (21 / 10) + 18 mod 39
[1657] ['10', '19', '21'] -> (10 + 19) * 21 mod 39
[1658] ['10', '19', '25'] -> (25 - 19) / 10 mod 39
[1659] ['10', '19', '29'] -> (10 * 19) + 29 mod 39
[1660] ['10', '19', '38'] -> (19 + 38) * 10 mod 39
[1661] ['10', '20', '20'] -> (10 * 20) - 20 mod 39
[1662] ['10', '20', '21'] -> (10 - 20) * 21 mod 39
[1663] ['10', '20', '23'] -> 20 - (10 * 23) mod 39
[1664] ['10', '20', '28'] -> (20 * 28) + 10 mod 39
[1665] ['1', '19', '32'] -> (19 * 32) + 1 mod 39
[1666] ['10', '21', '21'] -> (21 / 10) - 21 mod 39
[1667] ['10', '21', '33'] -> (10 - 33) * 21 mod 39
[1668] ['10', '22', '24'] -> (10 - 22) * 24 mod 39
[1669] ['10', '22', '25'] -> (22 / 10) - 25 mod 39
[1670] ['10', '22', '29'] -> (22 * 29) + 10 mod 39
[1671] ['10', '22', '30'] -> (10 + 22) * 30 mod 39
[1672] ['10', '22', '32'] -> (10 - 22) / 32 mod 39
[1673] ['10', '22', '38'] -> (10 * 22) + 38 mod 39
[1674] ['10', '23', '31'] -> (10 - 31) * 23 mod 39
[1675] ['10', '23', '34'] -> (23 + 34) * 10 mod 39
[1676] ['1', '20', '26'] -> 26 - (1 / 20) mod 39
[1677] ['10', '24', '37'] -> (37 - 10) * 24 mod 39
[1678] ['10', '25', '27'] -> (10 - 25) * 27 mod 39
[1679] ['10', '25', '32'] -> (25 + 32) * 10 mod 39
[1680] ['10', '25', '35'] -> (10 * 35) + 25 mod 39
[1681] ['10', '25', '37'] -> (25 / 10) - 37 mod 39
[1682] ['10', '26', '33'] -> 33 / (26 - 10) mod 39
[1683] ['10', '27', '29'] -> 27 / (29 - 10) mod 39
[1684] ['10', '27', '38'] -> (10 - 38) * 27 mod 39
[1685] ['10', '28', '31'] -> 31 - (10 * 28) mod 39
[1686] ['10', '28', '32'] -> (10 / 28) + 32 mod 39
[1687] ['1', '20', '27'] -> 27 / (20 - 1) mod 39
[1688] ['10', '28', '34'] -> (34 - 28) / 10 mod 39
[1689] ['10', '28', '35'] -> (10 - 28) / 35 mod 39
[1690] ['10', '29', '30'] -> (29 - 10) * 30 mod 39
[1691] ['10', '29', '31'] -> (31 - 10) * 29 mod 39
[1692] ['10', '29', '32'] -> (10 * 29) - 32 mod 39
[1693] ['10', '29', '37'] -> (10 / 37) + 29 mod 39
[1694] ['10', '30', '30'] -> (10 - 30) * 30 mod 39
[1695] ['10', '30', '33'] -> (33 / 10) - 30 mod 39
[1696] ['10', '30', '38'] -> 30 / (10 - 38) mod 39
[1697] ['10', '31', '37'] -> (37 - 31) / 10 mod 39
