[1] ['1', '1', '1', '11'] -> (1 + 1) * (1 + 11) base 12
[9965] ['1', '1', '14', '1A'] -> ((1 + 1) * 1A) - 14 base 12
[9966] ['1', '9', '2A', '36'] -> 2A / ((9 / 36) + 1) base 12
[9967] ['8', '10', '20', '23'] -> ((23 - 20) * 10) - 8 base 12
[9968] ['8', '10', '20', '25'] -> ((25 - 20) * 8) - 10 base 12
[9969] ['8', '10', '20', '33'] -> ((33 * 8) + 20) / 10 base 12
[9970] ['8', '10', '20', '39'] -> ((39 * 8) - 20) / 10 base 12
[9971] ['8', '10', '21', '26'] -> ((26 - 21) * 8) - 10 base 12
[9972] ['8', '10', '21', '2A'] -> (10 * 21) - (2A * 8) base 12
[9973] ['8', '10', '21', '35'] -> (35 * 8) - (10 * 21) base 12
[9974] ['8', '10', '22', '25'] -> ((25 - 22) * 10) - 8 base 12
[9975] ['8', '10', '22', '27'] -> ((27 - 22) * 8) - 10 base 12
[9976] ['8', '10', '22', '34'] -> (34 / (10 + 8)) + 22 base 12
[9977] ['1', '9', '2B', '30'] -> 2B / ((9 / 30) + 1) base 12
[9978] ['8', '10', '23', '26'] -> ((26 - 23) * 10) - 8 base 12
[9979] ['8', '10', '23', '28'] -> ((28 - 23) * 8) - 10 base 12
[9980] ['8', '10', '23', '31'] -> (10 * 23) - (31 * 8) base 12
[9981] ['8', '10', '23', '38'] -> (38 * 8) - (10 * 23) base 12
[9982] ['8', '10', '25', '28'] -> ((28 - 25) * 10) - 8 base 12
[9983] ['8', '10', '25', '2A'] -> ((2A - 25) * 8) - 10 base 12
[9984] ['8', '10', '25', '34'] -> (10 * 25) - (34 * 8) base 12
[9985] ['8', '10', '25', '3B'] -> (3B * 8) - (10 * 25) base 12
[9986] ['8', '10', '26', '29'] -> ((29 - 26) * 10) - 8 base 12
[9987] ['8', '10', '26', '2B'] -> ((2B - 26) * 8) - 10 base 12
[9988] ['1', '9', '2B', '39'] -> (1 - (9 / 39)) * 2B base 12
[9989] ['8', '10', '26', '34'] -> 26 - (34 / (10 + 8)) base 12
[9990] ['8', '10', '27', '2A'] -> ((2A - 27) * 10) - 8 base 12
[9991] ['8', '10', '27', '37'] -> (10 * 27) - (37 * 8) base 12
[9992] ['8', '10', '28', '2B'] -> ((2B - 28) * 10) - 8 base 12
[9993] ['8', '10', '28', '31'] -> ((31 - 28) * 8) - 10 base 12
[9994] ['8', '10', '28', '32'] -> ((32 * 8) + 28) / 10 base 12
[9995] ['8', '10', '28', '3A'] -> ((3A * 8) - 28) / 10 base 12
[9996] ['8', '10', '29', '32'] -> ((32 - 29) * 8) - 10 base 12
[9997] ['8', '10', '29', '3A'] -> (10 * 29) - (3A * 8) base 12
[9998] ['8', '10', '2A', '31'] -> ((31 - 2A) * 10) - 8 base 12
[9999] ['1', '9', '31', '31'] -> (1 - (9 / 31)) * 31 base 12
[10000] ['8', '10', '2A', '33'] -> ((33 - 2A) * 8) - 10 base 12
[10001] ['8', '10', '2B', '32'] -> ((32 - 2B) * 10) - 8 base 12
[10002] ['8', '10', '2B', '38'] -> 2B - ((10 + 38) / 8) base 12
[10003] ['8', '10', '30', '35'] -> ((35 - 30) * 8) - 10 base 12
[10004] ['8', '10', '30', '40'] -> ((30 * 8) + 40) / 10 base 12
[10005] ['8', '10', '31', '36'] -> ((36 - 31) * 8) - 10 base 12
[10006] ['8', '10', '32', '35'] -> ((35 - 32) * 10) - 8 base 12
[10007] ['8', '10', '32', '37'] -> ((37 - 32) * 8) - 10 base 12
[10008] ['8', '10', '33', '36'] -> ((36 - 33) * 10) - 8 base 12
[10009] ['8', '10', '34', '37'] -> ((37 - 34) * 10) - 8 base 12
[10010] ['1', 'A', 'A', '12'] -> ((A / A) + 1) * 12 base 12
[10011] ['8', '10', '35', '38'] -> ((38 - 35) * 10) - 8 base 12
[10012] ['8', '10', '36', '39'] -> ((39 - 36) * 10) - 8 base 12
[10013] ['8', '10', '36', '3B'] -> ((3B - 36) * 8) - 10 base 12
[10014] ['8', '10', '37', '3A'] -> ((3A - 37) * 10) - 8 base 12
[10015] ['8', '10', '37', '40'] -> ((40 - 37) * 8) - 10 base 12
[10016] ['8', '10', '38', '3B'] -> ((3B - 38) * 10) - 8 base 12
[10017] ['8', '10', '38', '41'] -> ((41 - 38) * 8) - 10 base 12
[10018] ['8', '10', '39', '40'] -> ((40 - 39) * 10) - 8 base 12
[10019] ['8', '10', '3A', '41'] -> ((41 - 3A) * 10) - 8 base 12
[10020] ['8', '10', '40', '40'] -> ((40 * 8) - 40) / 10 base 12
[10021] ['1', 'A', 'A', '16'] -> ((16 / A) + 1) * A base 12
[10022] ['8', '11', '13', '25'] -> ((11 * 13) + 25) / 8 base 12
[10023] ['8', '11', '13', '3B'] -> ((11 - 8) * 13) - 3B base 12
[10024] ['8', '11', '14', '14'] -> ((11 * 14) + 14) / 8 base 12
[10025] ['8', '11', '15', '30'] -> ((11 * 30) + 8) / 15 base 12
[10026] ['8', '11', '16', '26'] -> 26 - ((16 + 8) / 11) base 12
[10027] ['8', '11', '17', '18'] -> ((17 - 11) * 8) - 18 base 12
[10028] ['8', '11', '17', '1B'] -> ((11 * 17) - 1B) / 8 base 12
[10029] ['8', '11', '17', '20'] -> ((11 + 17) / 8) + 20 base 12
[10030] ['8', '11', '18', '40'] -> ((40 * 8) - 18) / 11 base 12
[10031] ['8', '11', '19', '30'] -> ((19 - 11) * 8) - 30 base 12
[10032] ['1', 'A', 'A', '32'] -> ((32 / A) - 1) * A base 12
[10033] ['8', '11', '19', '37'] -> ((11 + 37) / 8) + 19 base 12
[10034] ['8', '11', '19', '41'] -> ((11 * 19) - 41) / 8 base 12
[10035] ['8', '11', '1A', '2B'] -> ((11 + 2B) / 8) + 1A base 12
[10036] ['8', '11', '1A', '38'] -> ((1A - 11) * 8) - 38 base 12
[10037] ['8', '11', '1A', '40'] -> ((11 * 40) - 8) / 1A base 12
[10038] ['8', '11', '1B', '23'] -> ((11 + 23) / 8) + 1B base 12
[10039] ['8', '11', '21', '27'] -> ((27 + 8) / 11) + 21 base 12
[10040] ['8', '11', '22', '36'] -> (36 / (11 + 8)) + 22 base 12
[10041] ['8', '11', '23', '29'] -> 29 - ((11 + 23) / 8) base 12
[10042] ['8', '11', '26', '36'] -> 26 - (36 / (11 + 8)) base 12
[10043] ['1', 'A', '10', '11'] -> (1 + 11) * (10 - A) base 12
[10044] ['8', '11', '27', '27'] -> 27 - ((27 + 8) / 11) base 12
[10045] ['8', '11', '2A', '2B'] -> 2A - ((11 + 2B) / 8) base 12
[10046] ['8', '11', '2B', '37'] -> 2B - ((11 + 37) / 8) base 12
[10047] ['8', '11', '30', '35'] -> ((35 * 8) + 30) / 11 base 12
[10048] ['8', '11', '34', '38'] -> ((34 * 8) + 38) / 11 base 12
[10049] ['8', '12', '12', '15'] -> ((12 * 15) - 12) / 8 base 12
[10050] ['8', '12', '14', '21'] -> ((14 * 21) - 8) / 12 base 12
[10051] ['8', '12', '14', '3B'] -> ((3B * 8) + 14) / 12 base 12
[10052] ['8', '12', '16', '2B'] -> (2B * 8) - (12 * 16) base 12
[10053] ['8', '12', '17', '36'] -> ((12 * 17) - 36) / 8 base 12
[10054] ['1', 'A', '12', '13'] -> 12 / ((13 / A) - 1) base 12
[10055] ['8', '12', '1A', '2A'] -> ((12 + 2A) / 8) + 1A base 12
[10056] ['8', '12', '1A', '2B'] -> (12 * 1A) - (2B * 8) base 12
[10057] ['8', '12', '1A', '36'] -> (36 * 8) - (12 * 1A) base 12
[10058] ['8', '12', '1B', '38'] -> ((1B - 12) * 8) - 38 base 12
[10059] ['8', '12', '20', '40'] -> ((40 + 8) / 12) + 20 base 12
[10060] ['8', '12', '22', '29'] -> 29 - ((12 + 22) / 8) base 12
[10061] ['8', '12', '22', '41'] -> (41 * 8) - (12 * 22) base 12
[10062] ['8', '12', '26', '41'] -> (12 * 26) - (41 * 8) base 12
[10063] ['8', '12', '27', '2A'] -> 27 - ((2A + 8) / 12) base 12
[10064] ['8', '12', '28', '39'] -> ((39 * 8) + 28) / 12 base 12
[10065] ['1', 'A', '12', '26'] -> ((26 / A) - 1) * 12 base 12
[10066] ['8', '12', '2A', '2A'] -> 2A - ((12 + 2A) / 8) base 12
[10067] ['8', '12', '37', '40'] -> ((37 * 8) + 40) / 12 base 12
[10068] ['8', '13', '14', '14'] -> ((13 * 14) - 14) / 8 base 12
[10069] ['8', '13', '15', '27'] -> ((13 * 15) - 27) / 8 base 12
[10070] ['8', '13', '15', '40'] -> (40 + 8) / (15 - 13) base 12
[10071] ['8', '13', '16', '3A'] -> ((13 * 16) - 3A) / 8 base 12
[10072] ['8', '13', '17', '30'] -> ((13 * 30) - 8) / 17 base 12
[10073] ['8', '13', '18', '19'] -> ((19 - 13) * 8) - 18 base 12
[10074] ['8', '13', '18', '41'] -> ((13 + 41) / 8) + 18 base 12
[10075] ['8', '13', '19', '35'] -> ((13 + 35) / 8) + 19 base 12
[10076] ['1', '1', '14', '20'] -> (20 / (1 + 1)) + 14 base 12
[10077] ['1', 'A', '12', '40'] -> 40 / ((A / 12) + 1) base 12
[10078] ['8', '13', '1A', '29'] -> ((13 + 29) / 8) + 1A base 12
[10079] ['8', '13', '1B', '21'] -> ((13 + 21) / 8) + 1B base 12
[10080] ['8', '13', '1B', '30'] -> ((1B - 13) * 8) - 30 base 12
[10081] ['8', '13', '20', '38'] -> ((20 - 13) * 8) - 38 base 12
[10082] ['8', '13', '21', '29'] -> 29 - ((13 + 21) / 8) base 12
[10083] ['8', '13', '21', '31'] -> ((31 + 8) / 13) + 21 base 12
[10084] ['8', '13', '22', '3A'] -> (3A / (13 + 8)) + 22 base 12
[10085] ['8', '13', '22', '40'] -> ((13 * 40) + 8) / 22 base 12
[10086] ['8', '13', '26', '3A'] -> 26 - (3A / (13 + 8)) base 12
[10087] ['8', '13', '27', '31'] -> 27 - ((31 + 8) / 13) base 12
[10088] ['1', 'A', '13', '23'] -> ((23 / 13) + 1) * A base 12
[10089] ['8', '13', '29', '2A'] -> 2A - ((13 + 29) / 8) base 12
[10090] ['8', '13', '2B', '35'] -> 2B - ((13 + 35) / 8) base 12
[10091] ['8', '13', '30', '41'] -> 30 - ((13 + 41) / 8) base 12
[10092] ['8', '13', '38', '3B'] -> ((3B * 8) + 38) / 13 base 12
[10093] ['8', '14', '16', '27'] -> ((14 * 27) + 8) / 16 base 12
[10094] ['8', '14', '17', '20'] -> ((17 * 20) - 8) / 14 base 12
[10095] ['8', '14', '18', '40'] -> ((14 + 40) / 8) + 18 base 12
[10096] ['8', '14', '19', '34'] -> ((14 + 34) / 8) + 19 base 12
[10097] ['8', '14', '1A', '32'] -> ((14 * 32) + 8) / 1A base 12
[10098] ['8', '14', '1B', '20'] -> ((14 + 20) / 8) + 1B base 12
[10099] ['1', 'A', '15', '34'] -> ((15 / A) - 1) * 34 base 12
[10100] ['8', '14', '20', '29'] -> 29 - ((14 + 20) / 8) base 12
[10101] ['8', '14', '21', '38'] -> ((21 - 14) * 8) - 38 base 12
[10102] ['8', '14', '22', '39'] -> ((14 * 39) + 8) / 22 base 12
[10103] ['8', '14', '22', '40'] -> (40 / (14 + 8)) + 22 base 12
[10104] ['8', '14', '26', '40'] -> 26 - (40 / (14 + 8)) base 12
[10105] ['8', '14', '2B', '34'] -> 2B - ((14 + 34) / 8) base 12
[10106] ['8', '14', '30', '40'] -> 30 - ((14 + 40) / 8) base 12
[10107] ['8', '14', '3B', '41'] -> ((3B + 41) / 8) + 14 base 12
[10108] ['8', '14', '40', '40'] -> ((40 + 40) / 8) + 14 base 12
[10109] ['8', '15', '17', '40'] -> (40 + 8) / (17 - 15) base 12
[10110] ['1', 'A', '16', '16'] -> ((A / 16) + 1) * 16 base 12
[10111] ['8', '15', '18', '3A'] -> (3A * 8) - (15 * 18) base 12
[10112] ['8', '15', '18', '3B'] -> ((15 + 3B) / 8) + 18 base 12
[10113] ['8', '15', '19', '33'] -> ((15 + 33) / 8) + 19 base 12
[10114] ['8', '15', '1A', '1A'] -> ((1A * 1A) - 8) / 15 base 12
[10115] ['8', '15', '1B', '1B'] -> ((15 + 1B) / 8) + 1B base 12
[10116] ['8', '15', '1B', '29'] -> 29 - ((15 + 1B) / 8) base 12
[10117] ['8', '15', '20', '34'] -> ((15 * 34) - 8) / 20 base 12
[10118] ['8', '15', '21', '30'] -> ((21 - 15) * 8) - 30 base 12
[10119] ['8', '15', '21', '37'] -> ((37 + 8) / 15) + 21 base 12
[10120] ['8', '15', '22', '22'] -> ((22 + 8) / 15) + 22 base 12
[10121] ['1', 'A', '17', '22'] -> ((1 + 17) / A) + 22 base 12
[10122] ['8', '15', '22', '26'] -> 26 - ((22 + 8) / 15) base 12
[10123] ['8', '15', '22', '38'] -> ((22 - 15) * 8) - 38 base 12
[10124] ['8', '15', '23', '38'] -> ((15 * 38) + 8) / 23 base 12
[10125] ['8', '15', '27', '37'] -> 27 - ((37 + 8) / 15) base 12
[10126] ['8', '15', '2B', '33'] -> 2B - ((15 + 33) / 8) base 12
[10127] ['8', '15', '30', '3B'] -> 30 - ((15 + 3B) / 8) base 12
[10128] ['8', '15', '33', '41'] -> ((33 + 41) / 8) + 15 base 12
[10129] ['8', '15', '34', '40'] -> ((34 + 40) / 8) + 15 base 12
[10130] ['8', '15', '35', '3B'] -> ((35 + 3B) / 8) + 15 base 12
[10131] ['8', '15', '36', '3A'] -> ((36 + 3A) / 8) + 15 base 12
[10132] ['1', 'A', '17', '26'] -> 26 - ((1 + 17) / A) base 12
[10133] ['8', '15', '37', '39'] -> ((37 + 39) / 8) + 15 base 12
[10134] ['8', '15', '38', '38'] -> ((38 + 38) / 8) + 15 base 12
[10135] ['8', '16', '16', '38'] -> (38 * 8) - (16 * 16) base 12
[10136] ['8', '16', '17', '26'] -> ((16 * 26) - 8) / 17 base 12
[10137] ['8', '16', '18', '3A'] -> ((16 + 3A) / 8) + 18 base 12
[10138] ['8', '16', '18', '40'] -> (40 + 8) / (18 - 16) base 12
[10139] ['8', '16', '19', '32'] -> ((16 + 32) / 8) + 19 base 12
[10140] ['8', '16', '1A', '1B'] -> ((16 + 1A) / 8) + 1B base 12
[10141] ['8', '16', '1A', '29'] -> 29 - ((16 + 1A) / 8) base 12
[10142] ['8', '16', '1A', '3A'] -> (16 * 1A) - (3A * 8) base 12
[10143] ['1', 'A', '18', '20'] -> ((20 / A) - 1) * 18 base 12
[10144] ['8', '16', '21', '3A'] -> ((3A + 8) / 16) + 21 base 12
[10145] ['8', '16', '22', '30'] -> ((22 - 16) * 8) - 30 base 12
[10146] ['8', '16', '22', '34'] -> ((16 * 34) + 8) / 22 base 12
[10147] ['8', '16', '23', '38'] -> ((23 - 16) * 8) - 38 base 12
[10148] ['8', '16', '24', '38'] -> ((16 * 38) - 8) / 24 base 12
[10149] ['8', '16', '27', '3A'] -> 27 - ((3A + 8) / 16) base 12
[10150] ['8', '16', '28', '40'] -> ((28 + 40) / 8) + 16 base 12
[10151] ['8', '16', '29', '3B'] -> ((29 + 3B) / 8) + 16 base 12
[10152] ['8', '16', '2A', '3A'] -> ((2A + 3A) / 8) + 16 base 12
[10153] ['8', '16', '2B', '32'] -> 2B - ((16 + 32) / 8) base 12
[10154] ['1', 'A', '18', '2B'] -> 18 / (1 - (A / 2B)) base 12
[10155] ['8', '16', '2B', '39'] -> ((2B + 39) / 8) + 16 base 12
[10156] ['8', '16', '30', '3A'] -> 30 - ((16 + 3A) / 8) base 12
[10157] ['8', '16', '31', '37'] -> ((31 + 37) / 8) + 16 base 12
[10158] ['8', '16', '32', '36'] -> ((32 + 36) / 8) + 16 base 12
[10159] ['8', '16', '34', '34'] -> ((34 + 34) / 8) + 16 base 12
[10160] ['8', '17', '18', '21'] -> ((21 - 17) * 8) - 18 base 12
[10161] ['8', '17', '18', '23'] -> ((18 * 23) - 8) / 17 base 12
[10162] ['8', '17', '18', '38'] -> (17 * 18) - (38 * 8) base 12
[10163] ['8', '17', '18', '39'] -> ((17 + 39) / 8) + 18 base 12
[10164] ['8', '17', '19', '1B'] -> ((17 + 19) / 8) + 1B base 12
[10165] ['1', 'A', '18', '30'] -> ((30 / 18) + 1) * A base 12
[10166] ['8', '17', '19', '29'] -> 29 - ((17 + 19) / 8) base 12
[10167] ['8', '17', '19', '31'] -> ((17 + 31) / 8) + 19 base 12
[10168] ['8', '17', '19', '40'] -> (40 + 8) / (19 - 17) base 12
[10169] ['8', '17', '1A', '25'] -> ((17 + 25) / 8) + 1A base 12
[10170] ['8', '17', '1A', '28'] -> ((17 * 28) + 8) / 1A base 12
[10171] ['8', '17', '1B', '41'] -> ((1B + 41) / 8) + 17 base 12
[10172] ['8', '17', '20', '40'] -> ((20 + 40) / 8) + 17 base 12
[10173] ['8', '17', '21', '3B'] -> ((21 + 3B) / 8) + 17 base 12
[10174] ['8', '17', '21', '41'] -> ((41 + 8) / 17) + 21 base 12
[10175] ['8', '17', '22', '26'] -> ((26 + 8) / 17) + 22 base 12
[10176] ['1', 'A', '18', '36'] -> 36 / ((A / 18) + 1) base 12
[10177] ['8', '17', '23', '30'] -> ((23 - 17) * 8) - 30 base 12
[10178] ['8', '17', '23', '39'] -> ((23 + 39) / 8) + 17 base 12
[10179] ['8', '17', '25', '2A'] -> 2A - ((17 + 25) / 8) base 12
[10180] ['8', '17', '25', '37'] -> ((25 + 37) / 8) + 17 base 12
[10181] ['8', '17', '26', '36'] -> ((26 + 36) / 8) + 17 base 12
[10182] ['8', '17', '27', '35'] -> ((27 + 35) / 8) + 17 base 12
[10183] ['8', '17', '27', '41'] -> 27 - ((41 + 8) / 17) base 12
[10184] ['8', '17', '28', '34'] -> ((28 + 34) / 8) + 17 base 12
[10185] ['8', '17', '29', '33'] -> ((29 + 33) / 8) + 17 base 12
[10186] ['8', '17', '30', '39'] -> 30 - ((17 + 39) / 8) base 12
[10187] ['1', '1', '14', '26'] -> (1 + 1) * (26 - 14) base 12
[10188] ['1', 'A', '1A', '22'] -> (1A / (1 + A)) + 22 base 12
[10189] ['8', '18', '18', '1B'] -> ((18 + 18) / 8) + 1B base 12
[10190] ['8', '18', '18', '22'] -> ((22 - 18) * 8) - 18 base 12
[10191] ['8', '18', '18', '29'] -> 29 - ((18 + 18) / 8) base 12
[10192] ['8', '18', '18', '38'] -> ((18 + 38) / 8) + 18 base 12
[10193] ['8', '18', '19', '23'] -> ((23 - 19) * 8) - 18 base 12
[10194] ['8', '18', '19', '25'] -> ((18 * 25) + 8) / 19 base 12
[10195] ['8', '18', '19', '37'] -> ((19 + 37) / 8) + 18 base 12
[10196] ['8', '18', '1B', '25'] -> ((25 - 1B) * 8) - 18 base 12
[10197] ['8', '18', '1B', '35'] -> ((1B + 35) / 8) + 18 base 12
[10198] ['8', '18', '20', '2A'] -> ((18 * 2A) - 8) / 20 base 12
[10199] ['1', 'A', '1A', '26'] -> 26 - (1A / (1 + A)) base 12
[10200] ['8', '18', '21', '33'] -> ((21 + 33) / 8) + 18 base 12
[10201] ['8', '18', '22', '32'] -> ((22 + 32) / 8) + 18 base 12
[10202] ['8', '18', '23', '29'] -> ((29 - 23) * 8) - 18 base 12
[10203] ['8', '18', '23', '31'] -> ((23 + 31) / 8) + 18 base 12
[10204] ['8', '18', '25', '38'] -> ((25 - 18) * 8) - 38 base 12
[10205] ['8', '18', '26', '28'] -> 26 - ((28 + 8) / 18) base 12
[10206] ['8', '18', '27', '29'] -> ((27 + 29) / 8) + 18 base 12
[10207] ['8', '18', '27', '31'] -> ((31 - 27) * 8) - 18 base 12
[10208] ['8', '18', '27', '37'] -> ((18 * 37) + 8) / 27 base 12
[10209] ['8', '18', '29', '33'] -> ((33 - 29) * 8) - 18 base 12
[10210] ['1', 'A', '1B', '3A'] -> ((A / 3A) + 1) * 1B base 12
[10211] ['8', '18', '2A', '40'] -> ((18 * 40) - 8) / 2A base 12
[10212] ['8', '18', '30', '36'] -> ((36 - 30) * 8) - 18 base 12
[10213] ['8', '18', '30', '38'] -> 30 - ((18 + 38) / 8) base 12
[10214] ['8', '18', '31', '37'] -> ((37 - 31) * 8) - 18 base 12
[10215] ['8', '18', '32', '38'] -> ((38 - 32) * 8) - 18 base 12
[10216] ['8', '18', '33', '39'] -> ((39 - 33) * 8) - 18 base 12
[10217] ['8', '18', '34', '3A'] -> ((3A - 34) * 8) - 18 base 12
[10218] ['8', '18', '35', '3B'] -> ((3B - 35) * 8) - 18 base 12
[10219] ['8', '19', '1A', '23'] -> ((19 + 23) / 8) + 1A base 12
[10220] ['8', '19', '1A', '2A'] -> ((1A + 2A) / 8) + 19 base 12
[10221] ['1', 'A', '1B', '41'] -> ((1 + 41) / A) + 1B base 12
[10222] ['8', '19', '1B', '29'] -> ((1B + 29) / 8) + 19 base 12
[10223] ['8', '19', '1B', '40'] -> (40 + 8) / (1B - 19) base 12
[10224] ['8', '19', '20', '28'] -> ((20 + 28) / 8) + 19 base 12
[10225] ['8', '19', '22', '2A'] -> ((2A + 8) / 19) + 22 base 12
[10226] ['8', '19', '23', '2A'] -> 2A - ((19 + 23) / 8) base 12
[10227] ['8', '19', '25', '30'] -> ((25 - 19) * 8) - 30 base 12
[10228] ['8', '19', '26', '2A'] -> 26 - ((2A + 8) / 19) base 12
[10229] ['8', '19', '26', '38'] -> ((26 - 19) * 8) - 38 base 12
[10230] ['8', '19', '30', '37'] -> 30 - ((19 + 37) / 8) base 12
[10231] ['8', '1A', '1A', '22'] -> ((1A + 22) / 8) + 1A base 12
[10232] ['1', 'A', '20', '33'] -> ((1 + 33) / A) + 20 base 12
[10233] ['8', '1A', '22', '2A'] -> 2A - ((1A + 22) / 8) base 12
[10234] ['8', '1A', '22', '30'] -> ((30 + 8) / 1A) + 22 base 12
[10235] ['8', '1A', '23', '2A'] -> ((1A * 2A) + 8) / 23 base 12
[10236] ['8', '1A', '24', '30'] -> ((1A * 30) - 8) / 24 base 12
[10237] ['8', '1A', '27', '38'] -> ((27 - 1A) * 8) - 38 base 12
[10238] ['8', '1A', '2A', '2B'] -> 2B - ((1A + 2A) / 8) base 12
[10239] ['8', '1A', '30', '36'] -> 30 - ((1A + 36) / 8) base 12
[10240] ['8', '1A', '32', '40'] -> ((1A * 40) + 8) / 32 base 12
[10241] ['8', '1B', '21', '40'] -> (40 + 8) / (21 - 1B) base 12
[10242] ['8', '1B', '22', '28'] -> ((1B * 28) - 8) / 22 base 12
[10243] ['1', 'A', '20', '38'] -> (38 / (1 + A)) + 20 base 12
[10244] ['8', '1B', '22', '32'] -> ((32 + 8) / 1B) + 22 base 12
[10245] ['8', '1B', '26', '32'] -> 26 - ((32 + 8) / 1B) base 12
[10246] ['8', '1B', '27', '30'] -> ((27 - 1B) * 8) - 30 base 12
[10247] ['8', '1B', '28', '38'] -> ((28 - 1B) * 8) - 38 base 12
[10248] ['8', '1B', '30', '35'] -> 30 - ((1B + 35) / 8) base 12
[10249] ['8', '20', '20', '2A'] -> 2A - ((20 + 20) / 8) base 12
[10250] ['8', '20', '22', '40'] -> (40 + 8) / (22 - 20) base 12
[10251] ['8', '20', '28', '2B'] -> 2B - ((20 + 28) / 8) base 12
[10252] ['8', '20', '28', '31'] -> ((20 * 31) + 8) / 28 base 12
[10253] ['8', '20', '29', '38'] -> ((29 - 20) * 8) - 38 base 12
[10254] ['1', 'A', '20', '40'] -> (1 - (A / 20)) * 40 base 12
[10255] ['8', '20', '2A', '34'] -> ((20 * 34) - 8) / 2A base 12
[10256] ['8', '20', '31', '40'] -> 31 - ((20 + 40) / 8) base 12
[10257] ['8', '20', '32', '38'] -> ((20 * 38) + 8) / 32 base 12
[10258] ['8', '21', '22', '36'] -> ((36 + 8) / 21) + 22 base 12
[10259] ['8', '21', '23', '40'] -> (40 + 8) / (23 - 21) base 12
[10260] ['8', '21', '26', '36'] -> 26 - ((36 + 8) / 21) base 12
[10261] ['8', '21', '27', '2B'] -> 2B - ((21 + 27) / 8) base 12
[10262] ['8', '21', '29', '30'] -> ((29 - 21) * 8) - 30 base 12
[10263] ['8', '21', '2A', '38'] -> ((2A - 21) * 8) - 38 base 12
[10264] ['8', '21', '30', '33'] -> 30 - ((21 + 33) / 8) base 12
[10265] ['1', 'A', '21', '25'] -> ((1 + 25) / A) + 21 base 12
[10266] ['8', '21', '30', '34'] -> ((21 * 34) + 8) / 30 base 12
[10267] ['8', '21', '31', '3B'] -> 31 - ((21 + 3B) / 8) base 12
[10268] ['8', '22', '22', '38'] -> ((38 + 8) / 22) + 22 base 12
[10269] ['8', '22', '23', '3A'] -> ((3A + 8) / 23) + 22 base 12
[10270] ['8', '22', '26', '2B'] -> 2B - ((22 + 26) / 8) base 12
[10271] ['8', '22', '2A', '30'] -> ((2A - 22) * 8) - 30 base 12
[10272] ['8', '22', '2B', '32'] -> ((22 * 32) - 8) / 2B base 12
[10273] ['8', '22', '2B', '38'] -> ((2B - 22) * 8) - 38 base 12
[10274] ['8', '22', '30', '32'] -> 30 - ((22 + 32) / 8) base 12
[10275] ['8', '22', '31', '3A'] -> 31 - ((22 + 3A) / 8) base 12
[10276] ['1', 'A', '21', '29'] -> (29 / (1 + A)) + 21 base 12
[10277] ['8', '22', '37', '3A'] -> ((22 * 3A) + 8) / 37 base 12
[10278] ['8', '23', '25', '40'] -> (40 + 8) / (25 - 23) base 12
[10279] ['8', '23', '26', '3A'] -> 26 - ((3A + 8) / 23) base 12
[10280] ['8', '23', '30', '31'] -> 30 - ((23 + 31) / 8) base 12
[10281] ['8', '23', '3A', '40'] -> ((23 * 40) - 8) / 3A base 12
[10282] ['8', '25', '27', '40'] -> (40 + 8) / (27 - 25) base 12
[10283] ['8', '25', '2B', '30'] -> 30 - ((25 + 2B) / 8) base 12
[10284] ['8', '25', '31', '37'] -> 31 - ((25 + 37) / 8) base 12
[10285] ['8', '25', '32', '38'] -> ((32 - 25) * 8) - 38 base 12
[10286] ['8', '26', '2A', '30'] -> 30 - ((26 + 2A) / 8) base 12
[10287] ['1', 'A', '21', '39'] -> ((39 / 21) + 1) * A base 12
[10288] ['8', '26', '30', '32'] -> ((32 - 26) * 8) - 30 base 12
[10289] ['8', '26', '32', '35'] -> ((26 * 32) + 8) / 35 base 12
[10290] ['8', '26', '33', '38'] -> ((33 - 26) * 8) - 38 base 12
[10291] ['8', '26', '3A', '41'] -> ((26 * 3A) - 8) / 41 base 12
[10292] ['8', '27', '29', '30'] -> 30 - ((27 + 29) / 8) base 12
[10293] ['8', '27', '29', '40'] -> (40 + 8) / (29 - 27) base 12
[10294] ['8', '27', '30', '33'] -> ((33 - 27) * 8) - 30 base 12
[10295] ['8', '27', '31', '35'] -> 31 - ((27 + 35) / 8) base 12
[10296] ['8', '28', '29', '32'] -> ((28 * 29) + 8) / 32 base 12
[10297] ['8', '28', '31', '34'] -> 31 - ((28 + 34) / 8) base 12
[10298] ['1', '1', '14', '30'] -> 30 - (14 / (1 + 1)) base 12
[10299] ['1', 'A', '23', '36'] -> A / (1 - (23 / 36)) base 12
[10300] ['8', '28', '31', '36'] -> ((28 * 31) - 8) / 36 base 12
[10301] ['8', '28', '32', '40'] -> 32 - ((28 + 40) / 8) base 12
[10302] ['8', '28', '34', '3A'] -> ((28 * 34) + 8) / 3A base 12
[10303] ['8', '28', '35', '38'] -> ((35 - 28) * 8) - 38 base 12
[10304] ['8', '29', '30', '35'] -> ((35 - 29) * 8) - 30 base 12
[10305] ['8', '29', '31', '33'] -> 31 - ((29 + 33) / 8) base 12
[10306] ['8', '29', '32', '3B'] -> 32 - ((29 + 3B) / 8) base 12
[10307] ['8', '29', '36', '38'] -> ((36 - 29) * 8) - 38 base 12
[10308] ['8', '2A', '2A', '35'] -> ((2A * 2A) - 8) / 35 base 12
