[1] ['1', '1', '1', '11'] -> (1 + 1) * (1 + 11) base 5
[1076] ['12', '12', '30', '32'] -> (12 * 32) - (12 * 30) base 5
[1077] ['12', '12', '30', '33'] -> ((33 - 30) * 12) - 12 base 5
[1078] ['12', '12', '32', '34'] -> (12 * 34) - (12 * 32) base 5
[1079] ['12', '12', '32', '41'] -> ((12 * 32) - 41) / 12 base 5
[1080] ['12', '12', '33', '40'] -> (12 * 40) - (12 * 33) base 5
[1081] ['12', '12', '34', '41'] -> (12 * 41) - (12 * 34) base 5
[1082] ['12', '12', '34', '42'] -> ((42 - 34) * 12) - 12 base 5
[1083] ['12', '12', '40', '42'] -> (12 * 42) - (12 * 40) base 5
[1084] ['1', '3', '22', '31'] -> (22 + 31) / (3 - 1) base 5
[1085] ['12', '12', '40', '43'] -> ((43 - 40) * 12) - 12 base 5
[1086] ['12', '12', '41', '43'] -> (12 * 43) - (12 * 41) base 5
[1087] ['12', '12', '42', '44'] -> (12 * 44) - (12 * 42) base 5
[1088] ['12', '13', '14', '21'] -> ((14 - 12) * 21) - 13 base 5
[1089] ['12', '13', '21', '23'] -> ((13 + 23) / 12) + 21 base 5
[1090] ['12', '14', '14', '32'] -> ((14 * 14) + 32) / 12 base 5
[1091] ['12', '14', '14', '34'] -> (14 + 34) / (14 - 12) base 5
[1092] ['12', '14', '20', '23'] -> ((20 - 12) * 14) - 23 base 5
[1093] ['12', '14', '20', '33'] -> (20 + 33) / (14 - 12) base 5
[1094] ['12', '14', '21', '31'] -> 31 - ((12 + 21) / 14) base 5
[1095] ['1', '3', '23', '30'] -> (23 + 30) / (3 - 1) base 5
[1096] ['12', '14', '21', '32'] -> (21 + 32) / (14 - 12) base 5
[1097] ['12', '14', '21', '44'] -> ((21 + 44) / 12) + 14 base 5
[1098] ['12', '14', '22', '23'] -> ((14 - 12) * 23) - 22 base 5
[1099] ['12', '14', '22', '31'] -> (22 + 31) / (14 - 12) base 5
[1100] ['12', '14', '22', '32'] -> 32 - ((14 + 22) / 12) base 5
[1101] ['12', '14', '23', '24'] -> ((23 - 14) * 12) - 24 base 5
[1102] ['12', '14', '23', '34'] -> ((14 * 23) - 34) / 12 base 5
[1103] ['12', '14', '23', '42'] -> ((23 + 42) / 12) + 14 base 5
[1104] ['12', '14', '30', '40'] -> ((30 + 40) / 12) + 14 base 5
[1105] ['12', '14', '31', '34'] -> ((31 + 34) / 12) + 14 base 5
[1106] ['1', '3', '23', '42'] -> ((23 - 1) * 3) - 42 base 5
[1107] ['12', '14', '32', '33'] -> ((32 + 33) / 12) + 14 base 5
[1108] ['12', '14', '33', '42'] -> ((14 - 12) * 33) - 42 base 5
[1109] ['12', '14', '34', '44'] -> ((14 - 12) * 34) - 44 base 5
[1110] ['12', '14', '41', '41'] -> ((12 * 41) - 41) / 14 base 5
[1111] ['12', '20', '20', '31'] -> ((20 - 12) * 20) - 31 base 5
[1112] ['12', '20', '21', '21'] -> ((20 + 21) / 12) + 21 base 5
[1113] ['12', '20', '22', '23'] -> ((12 + 23) / 20) + 22 base 5
[1114] ['12', '20', '23', '30'] -> ((23 + 30) / 12) + 20 base 5
[1115] ['12', '20', '30', '41'] -> ((30 - 20) * 12) - 41 base 5
[1116] ['12', '20', '32', '41'] -> ((12 * 32) + 41) / 20 base 5
[1117] ['1', '3', '30', '31'] -> ((3 - 1) * 30) - 31 base 5
[1118] ['12', '20', '32', '43'] -> 32 - ((12 + 43) / 20) base 5
[1119] ['12', '20', '33', '33'] -> 33 - ((20 + 33) / 12) base 5
[1120] ['12', '20', '33', '44'] -> (33 + 44) / (20 - 12) base 5
[1121] ['12', '20', '34', '43'] -> (34 + 43) / (20 - 12) base 5
[1122] ['12', '20', '40', '42'] -> (40 + 42) / (20 - 12) base 5
[1123] ['12', '20', '41', '43'] -> ((12 * 43) - 41) / 20 base 5
[1124] ['12', '21', '21', '43'] -> ((21 * 21) - 43) / 12 base 5
[1125] ['12', '21', '23', '41'] -> (12 + 41) / (23 - 21) base 5
[1126] ['12', '21', '24', '30'] -> ((30 - 21) * 12) - 24 base 5
[1127] ['12', '21', '30', '31'] -> 31 - ((12 + 30) / 21) base 5
[1128] ['1', '3', '30', '44'] -> ((30 + 44) / 3) + 1 base 5
[1129] ['12', '21', '32', '33'] -> 33 - ((21 + 32) / 12) base 5
[1130] ['12', '21', '34', '44'] -> 34 - ((21 + 44) / 12) base 5
[1131] ['12', '22', '30', '43'] -> ((12 + 43) / 30) + 22 base 5
[1132] ['12', '22', '32', '41'] -> ((32 - 22) * 12) - 41 base 5
[1133] ['12', '22', '34', '43'] -> 34 - ((22 + 43) / 12) base 5
[1134] ['12', '22', '41', '41'] -> ((12 * 41) + 41) / 22 base 5
[1135] ['12', '23', '24', '32'] -> ((32 - 23) * 12) - 24 base 5
[1136] ['12', '23', '30', '33'] -> 33 - ((23 + 30) / 12) base 5
[1137] ['12', '23', '33', '41'] -> ((33 - 23) * 12) - 41 base 5
[1138] ['12', '23', '34', '41'] -> ((23 * 41) - 12) / 34 base 5
[1139] ['1', '3', '31', '44'] -> (1 - (3 / 44)) * 31 base 5
[1140] ['12', '23', '34', '42'] -> 34 - ((23 + 42) / 12) base 5
[1141] ['12', '23', '40', '41'] -> ((23 * 41) + 12) / 40 base 5
[1142] ['12', '23', '41', '43'] -> ((12 * 43) + 41) / 23 base 5
[1143] ['12', '24', '30', '34'] -> ((34 - 30) * 12) - 24 base 5
[1144] ['12', '24', '31', '40'] -> ((40 - 31) * 12) - 24 base 5
[1145] ['12', '24', '34', '43'] -> ((43 - 34) * 12) - 24 base 5
[1146] ['12', '30', '34', '40'] -> 34 - ((30 + 40) / 12) base 5
[1147] ['12', '30', '40', '41'] -> ((40 - 30) * 12) - 41 base 5
[1148] ['12', '30', '41', '42'] -> ((30 * 41) - 12) / 42 base 5
[1149] ['12', '30', '41', '43'] -> ((30 * 41) + 12) / 43 base 5
[1150] ['1', '3', '32', '32'] -> (1 - (3 / 32)) * 32 base 5
[1151] ['12', '31', '33', '41'] -> (12 + 41) / (33 - 31) base 5
[1152] ['12', '31', '34', '34'] -> 34 - ((31 + 34) / 12) base 5
[1153] ['12', '31', '41', '41'] -> ((41 - 31) * 12) - 41 base 5
[1154] ['12', '32', '41', '42'] -> ((42 - 32) * 12) - 41 base 5
[1155] ['12', '33', '40', '44'] -> 40 - ((33 + 44) / 12) base 5
[1156] ['12', '33', '41', '43'] -> ((43 - 33) * 12) - 41 base 5
[1157] ['12', '34', '40', '43'] -> 40 - ((34 + 43) / 12) base 5
[1158] ['12', '34', '41', '41'] -> (12 + 41) / (41 - 34) base 5
[1159] ['12', '34', '41', '44'] -> ((44 - 34) * 12) - 41 base 5
[1160] ['12', '41', '41', '43'] -> (12 + 41) / (43 - 41) base 5
[1161] ['1', '3', '33', '42'] -> ((3 - 1) * 33) - 42 base 5
[1162] ['13', '13', '13', '22'] -> ((13 + 13) / 13) + 22 base 5
[1163] ['13', '13', '13', '23'] -> ((13 * 23) + 13) / 13 base 5
[1164] ['13', '13', '13', '30'] -> ((13 * 30) - 13) / 13 base 5
[1165] ['13', '13', '22', '40'] -> ((13 * 40) + 13) / 22 base 5
[1166] ['13', '13', '22', '42'] -> ((13 * 42) - 13) / 22 base 5
[1167] ['13', '13', '31', '31'] -> ((13 * 31) - 31) / 13 base 5
[1168] ['13', '13', '31', '32'] -> 32 - ((13 + 31) / 13) base 5
[1169] ['13', '13', '32', '44'] -> ((13 * 32) - 44) / 13 base 5
[1170] ['13', '13', '44', '44'] -> ((44 + 44) / 13) + 13 base 5
[1171] ['13', '14', '20', '32'] -> ((13 * 32) - 20) / 14 base 5
[1172] ['1', '1', '10', '22'] -> (1 + 1) * (22 - 10) base 5
[1173] ['1', '4', '4', '20'] -> ((20 / 4) + 1) * 4 base 5
[1174] ['13', '14', '20', '34'] -> (14 + 34) / (20 - 13) base 5
[1175] ['13', '14', '21', '34'] -> ((13 + 34) / 14) + 21 base 5
[1176] ['13', '14', '22', '42'] -> ((22 - 13) * 14) - 42 base 5
[1177] ['13', '14', '23', '42'] -> ((13 * 23) + 42) / 14 base 5
[1178] ['13', '14', '30', '43'] -> ((14 * 30) - 43) / 13 base 5
[1179] ['13', '14', '32', '34'] -> 32 - ((13 + 34) / 14) base 5
[1180] ['13', '14', '32', '43'] -> ((32 + 43) / 13) + 14 base 5
[1181] ['13', '14', '33', '43'] -> 33 - ((14 + 43) / 13) base 5
[1182] ['13', '14', '34', '41'] -> ((34 + 41) / 13) + 14 base 5
[1183] ['13', '14', '40', '40'] -> ((40 + 40) / 13) + 14 base 5
[1184] ['1', '4', '4', '33'] -> ((33 / 4) - 1) * 4 base 5
[1185] ['13', '14', '42', '43'] -> (14 * 42) - (13 * 43) base 5
[1186] ['13', '20', '20', '23'] -> ((23 - 20) * 13) - 20 base 5
[1187] ['13', '20', '20', '33'] -> (20 + 33) / (20 - 13) base 5
[1188] ['13', '20', '21', '31'] -> ((21 - 13) * 20) - 31 base 5
[1189] ['13', '20', '21', '32'] -> (21 + 32) / (20 - 13) base 5
[1190] ['13', '20', '23', '44'] -> ((13 * 44) - 20) / 23 base 5
[1191] ['13', '20', '30', '31'] -> ((20 - 13) * 30) - 31 base 5
[1192] ['13', '20', '32', '42'] -> 32 - ((13 + 42) / 20) base 5
[1193] ['13', '20', '33', '41'] -> ((41 - 33) * 13) - 20 base 5
[1194] ['13', '20', '34', '44'] -> ((20 - 13) * 34) - 44 base 5
[1195] ['1', '4', '10', '20'] -> ((1 + 10) * 4) - 20 base 5
[1196] ['13', '20', '40', '43'] -> ((43 - 40) * 13) - 20 base 5
[1197] ['13', '21', '21', '34'] -> ((21 - 13) * 21) - 34 base 5
[1198] ['13', '21', '22', '31'] -> ((21 * 31) - 13) / 22 base 5
[1199] ['13', '21', '22', '40'] -> ((21 * 22) - 40) / 13 base 5
[1200] ['13', '21', '23', '32'] -> 32 - ((21 + 23) / 13) base 5
[1201] ['13', '21', '30', '32'] -> ((32 - 30) * 21) - 13 base 5
[1202] ['13', '21', '32', '33'] -> ((13 * 32) + 33) / 21 base 5
[1203] ['13', '21', '32', '34'] -> ((34 - 32) * 21) - 13 base 5
[1204] ['13', '21', '33', '41'] -> 33 - ((21 + 41) / 13) base 5
[1205] ['13', '21', '33', '44'] -> (33 + 44) / (21 - 13) base 5
[1206] ['1', '4', '12', '42'] -> 42 / ((4 / 12) + 1) base 5
[1207] ['13', '21', '34', '41'] -> ((41 - 34) * 21) - 13 base 5
[1208] ['13', '21', '34', '43'] -> (34 + 43) / (21 - 13) base 5
[1209] ['13', '21', '42', '42'] -> ((13 * 42) - 42) / 21 base 5
[1210] ['13', '22', '24', '32'] -> ((22 * 32) - 13) / 24 base 5
[1211] ['13', '22', '24', '43'] -> ((13 * 43) + 22) / 24 base 5
[1212] ['13', '22', '30', '42'] -> ((13 + 42) / 30) + 22 base 5
[1213] ['13', '22', '31', '43'] -> ((13 * 43) - 31) / 22 base 5
[1214] ['13', '23', '33', '34'] -> 33 - ((23 + 34) / 13) base 5
[1215] ['13', '23', '41', '42'] -> ((23 * 42) + 13) / 41 base 5
[1216] ['13', '24', '40', '42'] -> ((13 * 42) + 40) / 24 base 5
[1217] ['1', '4', '13', '41'] -> 41 / ((4 / 13) + 1) base 5
[1218] ['13', '30', '33', '44'] -> ((13 * 44) + 33) / 30 base 5
[1219] ['13', '30', '42', '43'] -> ((30 * 42) - 13) / 43 base 5
[1220] ['13', '31', '31', '44'] -> 31 - ((13 + 44) / 31) base 5
[1221] ['13', '32', '34', '43'] -> 34 - ((32 + 43) / 13) base 5
[1222] ['13', '34', '40', '40'] -> 34 - ((40 + 40) / 13) base 5
[1223] ['14', '14', '14', '22'] -> ((14 + 14) / 14) + 22 base 5
[1224] ['14', '14', '14', '30'] -> ((14 * 30) - 14) / 14 base 5
[1225] ['14', '14', '14', '31'] -> 31 - ((14 + 14) / 14) base 5
[1226] ['14', '14', '21', '33'] -> ((14 + 33) / 14) + 21 base 5
[1227] ['14', '14', '21', '34'] -> (14 + 34) / (21 - 14) base 5
[1228] ['1', '4', '13', '42'] -> ((1 + 13) * 4) - 42 base 5
[1229] ['14', '14', '22', '23'] -> ((22 - 14) * 14) - 23 base 5
[1230] ['14', '14', '22', '33'] -> ((14 * 22) + 33) / 14 base 5
[1231] ['14', '14', '23', '42'] -> ((23 - 14) * 14) - 42 base 5
[1232] ['14', '14', '32', '33'] -> 32 - ((14 + 33) / 14) base 5
[1233] ['14', '14', '41', '44'] -> ((41 + 44) / 14) + 14 base 5
[1234] ['14', '14', '42', '43'] -> ((42 + 43) / 14) + 14 base 5
[1235] ['14', '20', '21', '33'] -> (20 + 33) / (21 - 14) base 5
[1236] ['14', '20', '21', '41'] -> ((14 + 41) / 20) + 21 base 5
[1237] ['14', '20', '22', '34'] -> (14 + 34) / (22 - 20) base 5
[1238] ['14', '20', '23', '23'] -> ((23 - 20) * 14) - 23 base 5
[1239] ['1', '4', '13', '43'] -> ((1 + 43) / 4) + 13 base 5
[1240] ['14', '20', '30', '41'] -> ((30 + 41) / 14) + 20 base 5
[1241] ['14', '20', '32', '32'] -> 32 - ((20 + 32) / 14) base 5
[1242] ['14', '20', '32', '41'] -> 32 - ((14 + 41) / 20) base 5
[1243] ['14', '20', '43', '44'] -> (20 * 43) - (14 * 44) base 5
[1244] ['14', '21', '21', '30'] -> (14 * 30) - (21 * 21) base 5
[1245] ['14', '21', '21', '31'] -> ((21 + 31) / 14) + 21 base 5
[1246] ['14', '21', '22', '31'] -> (22 + 31) / (21 - 14) base 5
[1247] ['14', '21', '23', '30'] -> (23 + 30) / (21 - 14) base 5
[1248] ['14', '21', '23', '32'] -> ((21 * 23) - 32) / 14 base 5
[1249] ['14', '21', '24', '43'] -> ((14 * 43) - 21) / 24 base 5
[1250] ['1', '4', '14', '23'] -> ((4 - 1) * 14) - 23 base 5
[1251] ['14', '21', '30', '31'] -> ((21 - 14) * 30) - 31 base 5
[1252] ['14', '21', '31', '32'] -> 32 - ((21 + 31) / 14) base 5
[1253] ['14', '21', '32', '34'] -> ((14 * 34) - 32) / 21 base 5
[1254] ['14', '21', '33', '42'] -> ((21 - 14) * 33) - 42 base 5
[1255] ['14', '21', '34', '44'] -> ((21 - 14) * 34) - 44 base 5
[1256] ['14', '22', '22', '40'] -> ((14 * 40) - 22) / 22 base 5
[1257] ['14', '22', '23', '30'] -> ((30 - 22) * 14) - 23 base 5
[1258] ['14', '22', '31', '42'] -> ((31 - 22) * 14) - 42 base 5
[1259] ['14', '22', '34', '43'] -> (34 + 43) / (22 - 14) base 5
[1260] ['14', '23', '23', '31'] -> ((31 - 23) * 14) - 23 base 5
[1261] ['1', '4', '20', '20'] -> ((4 / 20) + 1) * 20 base 5
[1262] ['14', '23', '30', '34'] -> (14 + 34) / (30 - 23) base 5
[1263] ['14', '23', '31', '34'] -> ((34 - 31) * 14) - 23 base 5
[1264] ['14', '23', '31', '42'] -> ((14 * 42) - 31) / 23 base 5
[1265] ['14', '23', '32', '42'] -> ((32 - 23) * 14) - 42 base 5
[1266] ['14', '23', '32', '43'] -> (23 * 32) - (14 * 43) base 5
[1267] ['14', '23', '33', '41'] -> ((41 - 33) * 14) - 23 base 5
[1268] ['14', '23', '33', '43'] -> 33 - ((23 + 43) / 14) base 5
[1269] ['14', '23', '34', '42'] -> ((42 - 34) * 14) - 23 base 5
[1270] ['14', '23', '40', '43'] -> ((43 - 40) * 14) - 23 base 5
[1271] ['14', '23', '41', '44'] -> ((44 - 41) * 14) - 23 base 5
[1272] ['1', '4', '20', '30'] -> ((1 + 30) / 4) + 20 base 5
[1273] ['14', '23', '42', '43'] -> ((23 * 43) + 14) / 42 base 5
[1274] ['14', '24', '31', '40'] -> ((14 * 40) + 31) / 24 base 5
[1275] ['14', '24', '40', '44'] -> ((14 * 44) - 40) / 24 base 5
[1276] ['14', '30', '32', '34'] -> (14 + 34) / (32 - 30) base 5
[1277] ['14', '30', '43', '44'] -> ((30 * 43) - 14) / 44 base 5
[1278] ['14', '31', '33', '34'] -> (14 + 34) / (33 - 31) base 5
[1279] ['14', '32', '33', '34'] -> 33 - ((32 + 34) / 14) base 5
[1280] ['14', '32', '34', '34'] -> (14 + 34) / (34 - 32) base 5
[1281] ['14', '32', '41', '42'] -> ((41 - 32) * 14) - 42 base 5
[1282] ['14', '32', '42', '44'] -> ((14 * 44) + 42) / 32 base 5
