[1] ['1', '1', '1', '11'] -> (1 + 1) * (1 + 11) base 8
[7004] ['4', '16', '36', '37'] -> 37 - ((16 + 36) / 4) base 8
[7005] ['4', '16', '36', '54'] -> ((36 - 16) * 4) - 54 base 8
[7006] ['4', '16', '37', '54'] -> ((16 * 54) + 4) / 37 base 8
[7007] ['4', '16', '37', '60'] -> ((37 - 16) * 4) - 60 base 8
[7008] ['4', '16', '40', '56'] -> ((16 * 56) - 4) / 40 base 8
[7009] ['4', '16', '41', '46'] -> 41 - ((16 + 46) / 4) base 8
[7010] ['4', '16', '43', '60'] -> (4 - (60 / 16)) * 43 base 8
[7011] ['4', '16', '43', '61'] -> 43 / (16 - (61 / 4)) base 8
[7012] ['4', '16', '50', '60'] -> 50 / (16 - (60 / 4)) base 8
[7013] ['4', '17', '21', '44'] -> (4 + 44) / (21 - 17) base 8
[7014] ['1', '1', '11', '22'] -> ((1 / 11) + 1) * 22 base 8
[7015] ['1', '5', '14', '22'] -> (14 / (1 + 5)) + 22 base 8
[7016] ['4', '17', '21', '51'] -> ((4 + 51) / 17) + 21 base 8
[7017] ['4', '17', '22', '32'] -> ((32 + 4) / 17) + 22 base 8
[7018] ['4', '17', '25', '35'] -> 35 - ((17 + 25) / 4) base 8
[7019] ['4', '17', '26', '32'] -> 26 - ((32 + 4) / 17) base 8
[7020] ['4', '17', '26', '46'] -> 26 - (46 / (17 + 4)) base 8
[7021] ['4', '17', '27', '51'] -> 27 - ((4 + 51) / 17) base 8
[7022] ['4', '17', '30', '32'] -> ((32 - 17) * 4) - 30 base 8
[7023] ['4', '17', '30', '52'] -> 30 / (4 - (52 / 17)) base 8
[7024] ['4', '17', '30', '60'] -> 60 / (4 - (30 / 17)) base 8
[7025] ['4', '17', '31', '36'] -> 36 - ((17 + 31) / 4) base 8
[7026] ['1', '5', '14', '26'] -> 26 - (14 / (1 + 5)) base 8
[7027] ['4', '17', '33', '54'] -> 54 / (4 - (33 / 17)) base 8
[7028] ['4', '17', '34', '47'] -> 34 / (4 - (47 / 17)) base 8
[7029] ['4', '17', '35', '37'] -> 37 - ((17 + 35) / 4) base 8
[7030] ['4', '17', '40', '44'] -> 40 / (4 - (44 / 17)) base 8
[7031] ['4', '17', '41', '45'] -> 41 - ((17 + 45) / 4) base 8
[7032] ['4', '17', '44', '61'] -> 44 - ((17 + 61) / 4) base 8
[7033] ['4', '20', '21', '25'] -> ((20 * 25) + 4) / 21 base 8
[7034] ['4', '20', '21', '32'] -> ((32 - 21) * 4) - 20 base 8
[7035] ['4', '20', '21', '54'] -> ((4 + 54) / 20) + 21 base 8
[7036] ['4', '20', '22', '60'] -> (60 / (22 - 20)) - 4 base 8
[7037] ['1', '5', '15', '42'] -> ((1 + 42) / 5) + 15 base 8
[7038] ['4', '20', '23', '34'] -> ((34 - 23) * 4) - 20 base 8
[7039] ['4', '20', '24', '32'] -> ((32 - 20) * 4) - 24 base 8
[7040] ['4', '20', '25', '36'] -> ((36 - 25) * 4) - 20 base 8
[7041] ['4', '20', '26', '34'] -> 26 - ((34 + 4) / 20) base 8
[7042] ['4', '20', '26', '37'] -> ((37 - 26) * 4) - 20 base 8
[7043] ['4', '20', '27', '35'] -> ((20 * 35) - 4) / 27 base 8
[7044] ['4', '20', '27', '40'] -> ((40 - 27) * 4) - 20 base 8
[7045] ['4', '20', '30', '33'] -> ((33 - 20) * 4) - 30 base 8
[7046] ['4', '20', '30', '41'] -> ((41 - 30) * 4) - 20 base 8
[7047] ['4', '20', '31', '37'] -> ((20 * 37) + 4) / 31 base 8
[7048] ['1', '5', '15', '52'] -> (52 / (1 + 5)) + 15 base 8
[7049] ['4', '20', '31', '42'] -> ((42 - 31) * 4) - 20 base 8
[7050] ['4', '20', '32', '43'] -> ((43 - 32) * 4) - 20 base 8
[7051] ['4', '20', '33', '42'] -> ((20 * 42) - 4) / 33 base 8
[7052] ['4', '20', '34', '45'] -> ((45 - 34) * 4) - 20 base 8
[7053] ['4', '20', '34', '55'] -> 55 / (4 - (34 / 20)) base 8
[7054] ['4', '20', '35', '40'] -> ((35 - 20) * 4) - 40 base 8
[7055] ['4', '20', '35', '46'] -> ((46 - 35) * 4) - 20 base 8
[7056] ['4', '20', '36', '44'] -> ((36 - 20) * 4) - 44 base 8
[7057] ['4', '20', '36', '47'] -> ((47 - 36) * 4) - 20 base 8
[7058] ['4', '20', '40', '51'] -> ((51 - 40) * 4) - 20 base 8
[7059] ['1', '5', '16', '27'] -> 27 - ((1 + 16) / 5) base 8
[7060] ['4', '20', '41', '44'] -> 41 - ((20 + 44) / 4) base 8
[7061] ['4', '20', '41', '52'] -> ((52 - 41) * 4) - 20 base 8
[7062] ['4', '20', '41', '60'] -> ((41 - 20) * 4) - 60 base 8
[7063] ['4', '20', '42', '50'] -> 42 - ((20 + 50) / 4) base 8
[7064] ['4', '20', '42', '53'] -> ((53 - 42) * 4) - 20 base 8
[7065] ['4', '20', '46', '57'] -> ((57 - 46) * 4) - 20 base 8
[7066] ['4', '20', '47', '60'] -> ((60 - 47) * 4) - 20 base 8
[7067] ['4', '20', '47', '61'] -> ((20 * 61) - 4) / 47 base 8
[7068] ['4', '20', '50', '61'] -> ((61 - 50) * 4) - 20 base 8
[7069] ['4', '21', '21', '57'] -> ((4 + 57) / 21) + 21 base 8
[7070] ['1', '5', '16', '52'] -> ((52 / 16) + 1) * 5 base 8
[7071] ['4', '21', '21', '60'] -> (4 - (60 / 21)) * 21 base 8
[7072] ['4', '21', '23', '44'] -> (4 + 44) / (23 - 21) base 8
[7073] ['4', '21', '23', '60'] -> (60 / (23 - 21)) - 4 base 8
[7074] ['4', '21', '26', '36'] -> 26 - ((36 + 4) / 21) base 8
[7075] ['4', '21', '26', '52'] -> 26 - (52 / (21 + 4)) base 8
[7076] ['4', '21', '27', '57'] -> 27 - ((4 + 57) / 21) base 8
[7077] ['4', '21', '33', '37'] -> 37 - ((21 + 33) / 4) base 8
[7078] ['4', '21', '33', '40'] -> ((21 * 40) - 4) / 33 base 8
[7079] ['4', '21', '36', '40'] -> ((36 - 21) * 4) - 40 base 8
[7080] ['4', '21', '37', '44'] -> ((37 - 21) * 4) - 44 base 8
[7081] ['1', '5', '16', '55'] -> ((16 - 1) * 5) - 55 base 8
[7082] ['4', '21', '40', '50'] -> ((40 - 21) * 4) - 50 base 8
[7083] ['4', '21', '41', '43'] -> 41 - ((21 + 43) / 4) base 8
[7084] ['4', '21', '42', '47'] -> 42 - ((21 + 47) / 4) base 8
[7085] ['4', '21', '43', '53'] -> 43 - ((21 + 53) / 4) base 8
[7086] ['4', '21', '44', '57'] -> 44 - ((21 + 57) / 4) base 8
[7087] ['4', '22', '22', '35'] -> 35 - ((22 + 22) / 4) base 8
[7088] ['4', '22', '22', '40'] -> ((4 + 40) / 22) + 22 base 8
[7089] ['4', '22', '23', '42'] -> ((4 + 42) / 23) + 22 base 8
[7090] ['4', '22', '23', '56'] -> (56 / (23 + 4)) + 22 base 8
[7091] ['4', '22', '25', '46'] -> ((4 + 46) / 25) + 22 base 8
[7092] ['1', '5', '17', '17'] -> ((5 / 17) + 1) * 17 base 8
[7093] ['4', '22', '26', '40'] -> 26 - ((4 + 40) / 22) base 8
[7094] ['4', '22', '30', '35'] -> ((35 - 22) * 4) - 30 base 8
[7095] ['4', '22', '31', '34'] -> ((22 * 34) - 4) / 31 base 8
[7096] ['4', '22', '31', '56'] -> ((4 + 56) / 31) + 22 base 8
[7097] ['4', '22', '32', '37'] -> 37 - ((22 + 32) / 4) base 8
[7098] ['4', '22', '35', '40'] -> ((22 * 40) + 4) / 35 base 8
[7099] ['4', '22', '37', '40'] -> ((37 - 22) * 4) - 40 base 8
[7100] ['4', '22', '41', '42'] -> 41 - ((22 + 42) / 4) base 8
[7101] ['4', '22', '41', '50'] -> ((41 - 22) * 4) - 50 base 8
[7102] ['4', '22', '42', '54'] -> ((42 - 22) * 4) - 54 base 8
[7103] ['1', '5', '17', '55'] -> ((55 / 17) + 1) * 5 base 8
[7104] ['4', '22', '43', '52'] -> 43 - ((22 + 52) / 4) base 8
[7105] ['4', '22', '44', '56'] -> 44 - ((22 + 56) / 4) base 8
[7106] ['4', '22', '46', '52'] -> ((22 * 52) + 4) / 46 base 8
[7107] ['4', '22', '53', '60'] -> ((22 * 60) - 4) / 53 base 8
[7108] ['4', '23', '24', '35'] -> ((35 - 23) * 4) - 24 base 8
[7109] ['4', '23', '25', '36'] -> 36 - ((23 + 25) / 4) base 8
[7110] ['4', '23', '25', '44'] -> (4 + 44) / (25 - 23) base 8
[7111] ['4', '23', '25', '60'] -> (60 / (25 - 23)) - 4 base 8
[7112] ['4', '23', '27', '30'] -> ((23 * 30) + 4) / 27 base 8
[7113] ['4', '23', '30', '36'] -> ((36 - 23) * 4) - 30 base 8
[7114] ['1', '5', '20', '60'] -> ((60 / 20) + 1) * 5 base 8
[7115] ['4', '23', '40', '40'] -> ((40 - 23) * 4) - 40 base 8
[7116] ['4', '23', '41', '41'] -> 41 - ((23 + 41) / 4) base 8
[7117] ['4', '23', '42', '44'] -> ((23 * 44) - 4) / 42 base 8
[7118] ['4', '23', '43', '51'] -> 43 - ((23 + 51) / 4) base 8
[7119] ['4', '23', '43', '54'] -> ((43 - 23) * 4) - 54 base 8
[7120] ['4', '23', '44', '55'] -> 44 - ((23 + 55) / 4) base 8
[7121] ['4', '23', '45', '61'] -> 45 - ((23 + 61) / 4) base 8
[7122] ['4', '23', '52', '54'] -> ((23 * 54) + 4) / 52 base 8
[7123] ['4', '24', '25', '37'] -> ((37 - 25) * 4) - 24 base 8
[7124] ['4', '24', '27', '41'] -> ((41 - 27) * 4) - 24 base 8
[7125] ['1', '1', '11', '23'] -> (1 + 1) * (23 - 11) base 8
[7126] ['1', '5', '21', '22'] -> (22 / (1 + 5)) + 21 base 8
[7127] ['4', '24', '32', '44'] -> ((44 - 32) * 4) - 24 base 8
[7128] ['4', '24', '33', '45'] -> ((45 - 33) * 4) - 24 base 8
[7129] ['4', '24', '34', '46'] -> ((46 - 34) * 4) - 24 base 8
[7130] ['4', '24', '35', '47'] -> ((47 - 35) * 4) - 24 base 8
[7131] ['4', '24', '37', '51'] -> ((51 - 37) * 4) - 24 base 8
[7132] ['4', '24', '40', '52'] -> ((52 - 40) * 4) - 24 base 8
[7133] ['4', '24', '41', '53'] -> ((53 - 41) * 4) - 24 base 8
[7134] ['4', '24', '42', '54'] -> ((54 - 42) * 4) - 24 base 8
[7135] ['4', '24', '44', '56'] -> ((56 - 44) * 4) - 24 base 8
[7136] ['4', '24', '45', '57'] -> ((57 - 45) * 4) - 24 base 8
[7137] ['1', '5', '22', '30'] -> 5 / (1 - (22 / 30)) base 8
[7138] ['4', '24', '46', '60'] -> ((60 - 46) * 4) - 24 base 8
[7139] ['4', '24', '47', '61'] -> ((61 - 47) * 4) - 24 base 8
[7140] ['4', '25', '27', '37'] -> 37 - ((25 + 27) / 4) base 8
[7141] ['4', '25', '27', '60'] -> (60 / (27 - 25)) - 4 base 8
[7142] ['4', '25', '30', '31'] -> ((25 * 30) - 4) / 31 base 8
[7143] ['4', '25', '40', '42'] -> ((42 - 25) * 4) - 40 base 8
[7144] ['4', '25', '42', '43'] -> 42 - ((25 + 43) / 4) base 8
[7145] ['4', '25', '43', '44'] -> ((43 - 25) * 4) - 44 base 8
[7146] ['4', '25', '44', '46'] -> ((25 * 44) + 4) / 46 base 8
[7147] ['4', '25', '44', '53'] -> 44 - ((25 + 53) / 4) base 8
[7148] ['1', '5', '22', '55'] -> ((5 / 55) + 1) * 22 base 8
[7149] ['4', '25', '45', '54'] -> ((45 - 25) * 4) - 54 base 8
[7150] ['4', '25', '45', '57'] -> 45 - ((25 + 57) / 4) base 8
[7151] ['4', '25', '46', '60'] -> ((46 - 25) * 4) - 60 base 8
[7152] ['4', '25', '54', '56'] -> ((25 * 54) - 4) / 56 base 8
[7153] ['4', '26', '26', '37'] -> 37 - ((26 + 26) / 4) base 8
[7154] ['4', '26', '26', '50'] -> 26 - ((4 + 50) / 26) base 8
[7155] ['4', '26', '27', '52'] -> 26 - ((4 + 52) / 27) base 8
[7156] ['4', '26', '31', '56'] -> 26 - ((4 + 56) / 31) base 8
[7157] ['4', '26', '32', '60'] -> 26 - ((4 + 60) / 32) base 8
[7158] ['4', '26', '34', '37'] -> ((26 * 34) + 4) / 37 base 8
[7159] ['1', '5', '25', '34'] -> 5 / (1 - (25 / 34)) base 8
[7160] ['4', '26', '36', '41'] -> 41 - ((26 + 36) / 4) base 8
[7161] ['4', '26', '43', '46'] -> 43 - ((26 + 46) / 4) base 8
[7162] ['4', '26', '44', '44'] -> ((44 - 26) * 4) - 44 base 8
[7163] ['4', '26', '45', '50'] -> ((45 - 26) * 4) - 50 base 8
[7164] ['4', '26', '45', '56'] -> 45 - ((26 + 56) / 4) base 8
[7165] ['4', '26', '46', '52'] -> ((26 * 46) + 4) / 52 base 8
[7166] ['4', '26', '47', '60'] -> ((47 - 26) * 4) - 60 base 8
[7167] ['4', '26', '52', '56'] -> ((26 * 52) - 4) / 56 base 8
[7168] ['4', '27', '30', '42'] -> ((42 - 27) * 4) - 30 base 8
[7169] ['4', '27', '31', '44'] -> (4 + 44) / (31 - 27) base 8
[7170] ['1', '5', '30', '30'] -> 30 - (30 / (1 + 5)) base 8
[7171] ['4', '27', '31', '60'] -> (60 / (31 - 27)) - 4 base 8
[7172] ['4', '27', '34', '40'] -> ((27 * 34) - 4) / 40 base 8
[7173] ['4', '27', '35', '41'] -> 41 - ((27 + 35) / 4) base 8
[7174] ['4', '27', '40', '44'] -> ((44 - 27) * 4) - 40 base 8
[7175] ['4', '27', '40', '45'] -> ((27 * 40) + 4) / 45 base 8
[7176] ['4', '27', '44', '51'] -> 44 - ((27 + 51) / 4) base 8
[7177] ['4', '27', '45', '55'] -> 45 - ((27 + 55) / 4) base 8
[7178] ['4', '27', '46', '61'] -> 46 - ((27 + 61) / 4) base 8
[7179] ['4', '27', '47', '54'] -> ((47 - 27) * 4) - 54 base 8
[7180] ['4', '27', '50', '60'] -> ((50 - 27) * 4) - 60 base 8
[7181] ['1', '5', '30', '40'] -> 5 / (1 - (30 / 40)) base 8
[7182] ['4', '30', '30', '35'] -> ((30 * 30) + 4) / 35 base 8
[7183] ['4', '30', '30', '43'] -> ((43 - 30) * 4) - 30 base 8
[7184] ['4', '30', '31', '44'] -> ((44 - 31) * 4) - 30 base 8
[7185] ['4', '30', '32', '37'] -> ((30 * 32) - 4) / 37 base 8
[7186] ['4', '30', '32', '45'] -> ((45 - 32) * 4) - 30 base 8
[7187] ['4', '30', '33', '46'] -> ((46 - 33) * 4) - 30 base 8
[7188] ['4', '30', '34', '41'] -> 41 - ((30 + 34) / 4) base 8
[7189] ['4', '30', '34', '47'] -> ((47 - 34) * 4) - 30 base 8
[7190] ['4', '30', '35', '43'] -> ((30 * 35) + 4) / 43 base 8
[7191] ['4', '30', '36', '51'] -> ((51 - 36) * 4) - 30 base 8
[7192] ['1', '5', '32', '44'] -> 32 - (44 / (1 + 5)) base 8
[7193] ['4', '30', '37', '45'] -> ((30 * 37) - 4) / 45 base 8
[7194] ['4', '30', '40', '42'] -> 42 - ((30 + 40) / 4) base 8
[7195] ['4', '30', '40', '45'] -> ((45 - 30) * 4) - 40 base 8
[7196] ['4', '30', '40', '53'] -> ((53 - 40) * 4) - 30 base 8
[7197] ['4', '30', '42', '51'] -> ((30 * 42) + 4) / 51 base 8
[7198] ['4', '30', '42', '55'] -> ((55 - 42) * 4) - 30 base 8
[7199] ['4', '30', '44', '46'] -> ((46 - 30) * 4) - 44 base 8
[7200] ['4', '30', '44', '53'] -> ((30 * 44) - 4) / 53 base 8
[7201] ['4', '30', '44', '57'] -> ((57 - 44) * 4) - 30 base 8
[7202] ['4', '30', '45', '54'] -> 45 - ((30 + 54) / 4) base 8
[7203] ['1', '5', '33', '42'] -> 33 - ((1 + 42) / 5) base 8
[7204] ['4', '30', '45', '60'] -> ((60 - 45) * 4) - 30 base 8
[7205] ['4', '30', '46', '60'] -> 46 - ((30 + 60) / 4) base 8
[7206] ['4', '30', '46', '61'] -> ((61 - 46) * 4) - 30 base 8
[7207] ['4', '30', '51', '60'] -> ((51 - 30) * 4) - 60 base 8
[7208] ['4', '30', '52', '55'] -> 55 / (4 - (52 / 30)) base 8
[7209] ['4', '31', '33', '41'] -> 41 - ((31 + 33) / 4) base 8
[7210] ['4', '31', '33', '60'] -> (60 / (33 - 31)) - 4 base 8
[7211] ['4', '31', '37', '42'] -> 42 - ((31 + 37) / 4) base 8
[7212] ['4', '31', '40', '46'] -> ((46 - 31) * 4) - 40 base 8
[7213] ['4', '31', '50', '60'] -> 60 / (4 - (50 / 31)) base 8
[7214] ['1', '5', '34', '47'] -> 34 - ((1 + 47) / 5) base 8
[7215] ['4', '31', '51', '54'] -> ((51 - 31) * 4) - 54 base 8
[7216] ['4', '31', '52', '60'] -> ((52 - 31) * 4) - 60 base 8
[7217] ['4', '32', '32', '41'] -> 41 - ((32 + 32) / 4) base 8
[7218] ['4', '32', '32', '42'] -> ((32 * 32) + 4) / 42 base 8
[7219] ['4', '32', '34', '44'] -> (4 + 44) / (34 - 32) base 8
[7220] ['4', '32', '34', '60'] -> (60 / (34 - 32)) - 4 base 8
[7221] ['4', '32', '36', '42'] -> 42 - ((32 + 36) / 4) base 8
[7222] ['4', '32', '40', '47'] -> ((47 - 32) * 4) - 40 base 8
[7223] ['4', '32', '42', '43'] -> 43 - ((32 + 42) / 4) base 8
[7224] ['4', '32', '44', '57'] -> ((32 * 44) + 4) / 57 base 8
[7225] ['1', '5', '34', '60'] -> 34 - (60 / (1 + 5)) base 8
[7226] ['4', '32', '45', '52'] -> 45 - ((32 + 52) / 4) base 8
[7227] ['4', '32', '50', '51'] -> ((51 - 32) * 4) - 50 base 8
[7228] ['4', '32', '53', '60'] -> ((53 - 32) * 4) - 60 base 8
[7229] ['4', '33', '34', '46'] -> ((33 * 34) + 4) / 46 base 8
[7230] ['4', '33', '35', '42'] -> 42 - ((33 + 35) / 4) base 8
[7231] ['4', '33', '35', '44'] -> (4 + 44) / (35 - 33) base 8
[7232] ['4', '33', '35', '60'] -> (60 / (35 - 33)) - 4 base 8
[7233] ['4', '33', '41', '43'] -> 43 - ((33 + 41) / 4) base 8
[7234] ['4', '33', '44', '45'] -> 44 - ((33 + 45) / 4) base 8
[7235] ['4', '33', '44', '51'] -> ((51 - 33) * 4) - 44 base 8
[7236] ['1', '1', '11', '26'] -> (26 / (1 + 1)) + 11 base 8
[7237] ['1', '5', '36', '61'] -> 36 - ((1 + 61) / 5) base 8
[7238] ['4', '33', '45', '51'] -> 45 - ((33 + 51) / 4) base 8
[7239] ['4', '33', '46', '55'] -> 46 - ((33 + 55) / 4) base 8
[7240] ['4', '33', '50', '52'] -> ((52 - 33) * 4) - 50 base 8
[7241] ['4', '33', '53', '54'] -> ((53 - 33) * 4) - 54 base 8
[7242] ['4', '33', '54', '60'] -> ((54 - 33) * 4) - 60 base 8
[7243] ['4', '34', '34', '42'] -> 42 - ((34 + 34) / 4) base 8
[7244] ['4', '34', '34', '47'] -> ((34 * 34) - 4) / 47 base 8
[7245] ['4', '34', '40', '43'] -> 43 - ((34 + 40) / 4) base 8
[7246] ['4', '34', '40', '51'] -> ((51 - 34) * 4) - 40 base 8
[7247] ['4', '34', '44', '44'] -> 44 - ((34 + 44) / 4) base 8
[7248] ['1', '5', '37', '61'] -> (37 + 61) / (5 - 1) base 8
[7249] ['4', '34', '45', '50'] -> 45 - ((34 + 50) / 4) base 8
[7250] ['4', '34', '46', '54'] -> 46 - ((34 + 54) / 4) base 8
[7251] ['4', '34', '47', '60'] -> 47 - ((34 + 60) / 4) base 8
[7252] ['4', '34', '50', '53'] -> ((53 - 34) * 4) - 50 base 8
[7253] ['4', '34', '54', '54'] -> ((54 - 34) * 4) - 54 base 8
[7254] ['4', '34', '55', '60'] -> ((55 - 34) * 4) - 60 base 8
[7255] ['4', '35', '37', '43'] -> 43 - ((35 + 37) / 4) base 8
[7256] ['4', '35', '37', '60'] -> (60 / (37 - 35)) - 4 base 8
[7257] ['4', '35', '40', '52'] -> ((52 - 35) * 4) - 40 base 8
[7258] ['4', '35', '44', '53'] -> ((53 - 35) * 4) - 44 base 8
[7259] ['1', '5', '40', '50'] -> 5 / ((50 / 40) - 1) base 8
[7260] ['4', '35', '45', '47'] -> 45 - ((35 + 47) / 4) base 8
[7261] ['4', '35', '47', '57'] -> 47 - ((35 + 57) / 4) base 8
[7262] ['4', '35', '50', '54'] -> ((54 - 35) * 4) - 50 base 8
[7263] ['4', '35', '54', '55'] -> ((55 - 35) * 4) - 54 base 8
[7264] ['4', '35', '56', '60'] -> ((56 - 35) * 4) - 60 base 8
[7265] ['4', '36', '36', '43'] -> 43 - ((36 + 36) / 4) base 8
[7266] ['4', '36', '40', '44'] -> (4 + 44) / (40 - 36) base 8
[7267] ['4', '36', '40', '53'] -> ((53 - 36) * 4) - 40 base 8
[7268] ['4', '36', '40', '60'] -> (60 / (40 - 36)) - 4 base 8
[7269] ['4', '36', '45', '46'] -> 45 - ((36 + 46) / 4) base 8
[7270] ['1', '5', '41', '54'] -> 5 / (1 - (41 / 54)) base 8
[7271] ['4', '36', '46', '52'] -> 46 - ((36 + 52) / 4) base 8
[7272] ['4', '36', '47', '56'] -> 47 - ((36 + 56) / 4) base 8
[7273] ['4', '36', '50', '55'] -> ((55 - 36) * 4) - 50 base 8
[7274] ['4', '36', '54', '56'] -> ((56 - 36) * 4) - 54 base 8
[7275] ['4', '36', '57', '60'] -> ((57 - 36) * 4) - 60 base 8
[7276] ['4', '36', '60', '60'] -> 60 / (4 - (60 / 36)) base 8
[7277] ['4', '37', '40', '54'] -> ((54 - 37) * 4) - 40 base 8
[7278] ['4', '37', '44', '55'] -> ((55 - 37) * 4) - 44 base 8
[7279] ['4', '37', '45', '45'] -> 45 - ((37 + 45) / 4) base 8
[7280] ['4', '37', '46', '51'] -> 46 - ((37 + 51) / 4) base 8
[7281] ['1', '5', '42', '56'] -> (42 + 56) / (5 - 1) base 8
[7282] ['4', '37', '47', '55'] -> 47 - ((37 + 55) / 4) base 8
[7283] ['4', '37', '50', '56'] -> ((56 - 37) * 4) - 50 base 8
[7284] ['4', '37', '50', '61'] -> 50 - ((37 + 61) / 4) base 8
[7285] ['4', '37', '54', '57'] -> ((57 - 37) * 4) - 54 base 8
[7286] ['4', '37', '60', '60'] -> ((60 - 37) * 4) - 60 base 8
[7287] ['4', '40', '40', '44'] -> 44 - ((40 + 40) / 4) base 8
[7288] ['4', '40', '40', '55'] -> ((55 - 40) * 4) - 40 base 8
[7289] ['4', '40', '41', '56'] -> ((56 - 41) * 4) - 40 base 8
[7290] ['4', '40', '42', '57'] -> ((57 - 42) * 4) - 40 base 8
[7291] ['4', '40', '44', '45'] -> 45 - ((40 + 44) / 4) base 8
[7292] ['1', '5', '43', '55'] -> (43 + 55) / (5 - 1) base 8
[7293] ['4', '40', '44', '56'] -> ((56 - 40) * 4) - 44 base 8
[7294] ['4', '40', '44', '61'] -> ((61 - 44) * 4) - 40 base 8
[7295] ['4', '40', '47', '54'] -> 47 - ((40 + 54) / 4) base 8
[7296] ['4', '40', '50', '57'] -> ((57 - 40) * 4) - 50 base 8
[7297] ['4', '40', '54', '60'] -> ((60 - 40) * 4) - 54 base 8
[7298] ['4', '40', '60', '61'] -> ((61 - 40) * 4) - 60 base 8
[7299] ['4', '41', '43', '44'] -> (4 + 44) / (43 - 41) base 8
[7300] ['4', '41', '43', '45'] -> 45 - ((41 + 43) / 4) base 8
[7301] ['4', '41', '43', '60'] -> (60 / (43 - 41)) - 4 base 8
[7302] ['4', '41', '44', '57'] -> ((57 - 41) * 4) - 44 base 8
[7303] ['1', '5', '44', '54'] -> (44 + 54) / (5 - 1) base 8
[7304] ['4', '41', '46', '47'] -> 46 - ((41 + 47) / 4) base 8
[7305] ['4', '41', '47', '53'] -> 47 - ((41 + 53) / 4) base 8
[7306] ['4', '41', '50', '57'] -> 50 - ((41 + 57) / 4) base 8
[7307] ['4', '41', '54', '61'] -> ((61 - 41) * 4) - 54 base 8
[7308] ['4', '42', '42', '45'] -> 45 - ((42 + 42) / 4) base 8
[7309] ['4', '42', '44', '44'] -> (4 + 44) / (44 - 42) base 8
[7310] ['4', '42', '46', '46'] -> 46 - ((42 + 46) / 4) base 8
[7311] ['4', '42', '47', '52'] -> 47 - ((42 + 52) / 4) base 8
[7312] ['4', '42', '50', '56'] -> 50 - ((42 + 56) / 4) base 8
[7313] ['4', '42', '50', '61'] -> ((61 - 42) * 4) - 50 base 8
[7314] ['1', '5', '44', '55'] -> 5 / ((55 / 44) - 1) base 8
[7315] ['4', '43', '44', '45'] -> (4 + 44) / (45 - 43) base 8
[7316] ['4', '43', '44', '61'] -> ((61 - 43) * 4) - 44 base 8
[7317] ['4', '43', '45', '46'] -> 46 - ((43 + 45) / 4) base 8
[7318] ['4', '43', '47', '51'] -> 47 - ((43 + 51) / 4) base 8
[7319] ['4', '43', '51', '61'] -> 51 - ((43 + 61) / 4) base 8
[7320] ['4', '44', '45', '47'] -> (4 + 44) / (47 - 45) base 8
[7321] ['4', '44', '46', '60'] -> (60 / (46 - 44)) - 4 base 8
[7322] ['4', '44', '47', '50'] -> 47 - ((44 + 50) / 4) base 8
[7323] ['4', '44', '47', '51'] -> (4 + 44) / (51 - 47) base 8
[7324] ['4', '44', '51', '53'] -> (4 + 44) / (53 - 51) base 8
[7325] ['1', '5', '44', '60'] -> 5 / (1 - (44 / 60)) base 8
[7326] ['4', '44', '51', '60'] -> 51 - ((44 + 60) / 4) base 8
[7327] ['4', '44', '53', '55'] -> (4 + 44) / (55 - 53) base 8
[7328] ['4', '44', '54', '56'] -> (4 + 44) / (56 - 54) base 8
[7329] ['4', '44', '55', '57'] -> (4 + 44) / (57 - 55) base 8
[7330] ['4', '44', '56', '60'] -> (4 + 44) / (60 - 56) base 8
[7331] ['4', '44', '57', '61'] -> (4 + 44) / (61 - 57) base 8
[7332] ['4', '45', '47', '47'] -> 47 - ((45 + 47) / 4) base 8
[7333] ['4', '45', '47', '60'] -> (60 / (47 - 45)) - 4 base 8
[7334] ['4', '45', '51', '57'] -> 51 - ((45 + 57) / 4) base 8
[7335] ['4', '46', '46', '47'] -> 47 - ((46 + 46) / 4) base 8
[7336] ['1', '5', '45', '53'] -> (45 + 53) / (5 - 1) base 8
[7337] ['4', '46', '50', '52'] -> 50 - ((46 + 52) / 4) base 8
[7338] ['4', '46', '51', '56'] -> 51 - ((46 + 56) / 4) base 8
[7339] ['4', '47', '51', '55'] -> 51 - ((47 + 55) / 4) base 8
[7340] ['4', '47', '51', '60'] -> (60 / (51 - 47)) - 4 base 8
[7341] ['4', '47', '52', '61'] -> 52 - ((47 + 61) / 4) base 8
[7342] ['4', '50', '50', '50'] -> 50 - ((50 + 50) / 4) base 8
[7343] ['4', '50', '51', '54'] -> 51 - ((50 + 54) / 4) base 8
[7344] ['4', '51', '51', '53'] -> 51 - ((51 + 53) / 4) base 8
[7345] ['4', '51', '52', '52'] -> 51 - ((52 + 52) / 4) base 8
[7346] ['4', '51', '52', '57'] -> 52 - ((51 + 57) / 4) base 8
[7347] ['1', '1', '1', '51'] -> (51 - 1) / (1 + 1) base 8
[7348] ['1', '1', '11', '46'] -> 46 - ((1 + 1) * 11) base 8
[7349] ['1', '5', '47', '51'] -> (47 + 51) / (5 - 1) base 8
[7350] ['4', '51', '53', '60'] -> (60 / (53 - 51)) - 4 base 8
[7351] ['4', '52', '52', '56'] -> 52 - ((52 + 56) / 4) base 8
[7352] ['4', '52', '53', '55'] -> 52 - ((53 + 55) / 4) base 8
